Titre,image,note,venueindex,champ,champ1,catégorie,prix,étiquette,avatar,tiptext,auteur,utilisateur_lien,utilisateur
"S:t Eriksgatan 88 (Torsgatan), Stockholm",https://fastly.4sqi.net/img/general/300x300/298568_bxDV9XP2WatQXwIMylssL9EGq-7Ipmym7fHvzXt0-Ac.jpg,9.0,86,https://fr.foursquare.com/v/kaffeverket/4b2c9ad1f964a52016c824e3,Kaffeverket,Coffee Shop,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/12808646-SKMBYEBBER3UAV2M.jpg,"Warren • Octobre 23, 2016
Un peu de tout, sandwichs, salades, soupes, très bon dans tous les cas.","Warren • Octobre 23, 2016",https://fr.foursquare.com/wrnblvc,Warren
"Tegnérgatan 41, Stockholm",https://fastly.4sqi.net/img/general/300x300/59819752_CP02vVFONpy0v-UqZ0IcrtME0Dp2GTLe6y7so2bb0wI.jpg,9.0,87,https://fr.foursquare.com/v/rolfs-k%C3%B6k/4adcdaf0f964a520495b21e3,Rolfs Kök,Scandinave,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/149671460-11MAYMNECMQ2WUSU.jpg,"Dann • Janvier 3, 2021
Classy and lively atmosphere. Great quality of food and flawless service!","Dann • Janvier 3, 2021",https://fr.foursquare.com/dannsollen,Dann
"Surbrunnsgatan 38, Stockholm",https://fastly.4sqi.net/img/general/300x300/845486_PmV5arcBf26qDf_CLw0YLx9rTbkiXJFkjcp0uhFrk4A.jpg,9.0,88,https://fr.foursquare.com/v/jim--jacob/565d6c00498eb925f0be5db2,Jim & Jacob,Scandinave,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/132932428_bF4imAh1_UnfELlQ2yC9T9FeWZnTTWYMwB1nYGjaDZzmSsmACdBVT2dnJlMV8jxN9tcCfRr0N.jpg,"Sofie V. • Décembre 8, 2019
Everything we had was great, from the bread to the wine and all dishes.","Sofie V. • Décembre 8, 2019",https://fr.foursquare.com/sofiev7522148,Sofie V.
"Birger Jarlsgatan 37 (Engelbrektsgatan), Stockholm",https://fastly.4sqi.net/img/general/300x300/51183_-5utlk--nogyOEiU1oAaoW9ghzG2xmJ-vu0alTntRO0.jpg,9.0,89,https://fr.foursquare.com/v/zita/4b0580a5f964a520da5822e3,Zita,Cinéma,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/5M33B5RMBBLFRS0V.jpg,"Vilhelm K. • Octobre 5, 2012
One of the main cinemas in Stockholm for alternative movies.","Vilhelm K. • Octobre 5, 2012",https://fr.foursquare.com/vilhelmk9440873,Vilhelm K.
"Rådmansgatan 57, Stockholm",https://fastly.4sqi.net/img/general/300x300/74425849_zyHzDjyJDRUr1coVbbcoGCzThR7USX4zdLq6ANq981o.jpg,8.9,90,https://fr.foursquare.com/v/gast/59a910f8acb00b097b7434a5,Gast,Café,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/RR4DTLZNIXKH1N20.jpg,"Fabrice L. • Avril 21, 2019
Succulent petit dej servi par du personnel sympathique et souriant. Coup de 🖤 pour le cadre et ce petit fantôme en guise de logo 👻","Fabrice L. • Avril 21, 2019",https://fr.foursquare.com/fabricelaurent,Fabrice L.
"Götgatan 36, Stockholm",https://fastly.4sqi.net/img/general/300x300/private_content_2.png,8.9,91,https://fr.foursquare.com/v/aplace/4cdc47434006a1433ec1ddb2,APLACE,Boutique,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/042DNYWDXNSNKCYO.jpg,"Andrew S. • Juin 10, 2018
Really cool clothing store with lots of Swedish brands.","Andrew S. • Juin 10, 2018",https://fr.foursquare.com/andrewsaunders,Andrew S.
"Skånegatan 53, Stockholm",https://fastly.4sqi.net/img/general/300x300/184177629__adnIbShq78Hj6frHqitxke4av4ScP8MeG6nrX00_ng.jpg,8.9,92,https://fr.foursquare.com/v/pet-sounds-records/4bd2e8ea462cb7137f1edd07,Pet Sounds Records,Disquaire,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/609450-VEQ5U4VR2BWLBTO3.jpg,"Cas L. • Octobre 27, 2015
One of the best records stores in town. Very friendly staff and good selection, both first and second hand.","Cas L. • Octobre 27, 2015",https://fr.foursquare.com/castemelijn,Cas L.
"Strandvägen (Kajplats 18), Stockholm",https://fastly.4sqi.net/img/general/300x300/13977947_WYm2W3Aksibq8JlBKwtk5546t7jN_VXtj0aEyhS7NXA.jpg,8.9,93,https://fr.foursquare.com/v/glashuset-restaurang--bar/5b014fa6780eee002c89021b,Glashuset Restaurang & Bar,Scandinave,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/563795372_anQ-F1wa_Cj026wtcYk1my5jWCRNUYykQ7Tt_oPl6m0ULm5wzGmBBrJ9EeUDbvZOVyH0r7cil.jpg,"Dr R. • Février 16, 2020
Great food, service and location by the sea front!!","Dr R. • Février 16, 2020",https://fr.foursquare.com/drr8154176,Dr R.
"Åsögatan 163, Stockholm",https://fastly.4sqi.net/img/general/300x300/769001_B4_XJSrqm6Aj0w7Z99Rk0zQU_KoD0yC8DY0uwCc6Rhc.jpg,8.9,94,https://fr.foursquare.com/v/la-vecchia-signora/4b994599f964a520326f35e3,La Vecchia Signora,Italien,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/94410955-A0DOG1EQGYIE5VPK.jpg,"Roux V. • Septembre 21, 2014
Their starters are truly amazing. From the pastas I would recommend the boar in red wine sauce and the deer topside. The limoncello is a must!","Roux V. • Septembre 21, 2014",https://fr.foursquare.com/rouxv9315423,Roux V.
"Nybrogatan 57, Stockholm",https://fastly.4sqi.net/img/general/300x300/250854_wDI7-ksAMFDAGftWZmVmnuvfDRBhCwqjtXgQ6vG9Xsk.jpg,8.9,95,https://fr.foursquare.com/v/brunos-korvbar/4b82aec6f964a5203bde30e3,Brunos korvbar,Hot-dogs,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/blank_boy.png,"Martin D. • Septembre 17, 2015
Large selection of sausages for a hotdog stand, high quality and sauerkraut. A must-visit if you are nearby.","Martin D. • Septembre 17, 2015",https://fr.foursquare.com/martind6487672,Martin D.
"Hägerstensvägen 132, Stockholm",https://fastly.4sqi.net/img/general/300x300/19167230_WdfHv88KMiUZYAEyYSzODmQqr-x88Qs5P2LO0CHiB9k.jpg,8.9,96,https://fr.foursquare.com/v/fabelbar/5b782ed8603d2a002cd8998e,Fabelbar,Bistro,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/483452817_Veac5Tcm_St3w-eULgk5-EPCVn-gbYDGO3rFkjpweFpQpaFv38DQqOcAUYYOiTPfiHqC-r5bC.jpg,"Evelyn J. • Décembre 10, 2018
This place is a really nice local bistro/bar with great food, a chill atmosphere and really nice staff! They change the menu quite often but everything I have tried has been super tasty!","Evelyn J. • Décembre 10, 2018",https://fr.foursquare.com/evelynj2907605,Evelyn J.
"Lidovägen 25, Stockholm",https://fastly.4sqi.net/img/general/300x300/24658657_VU8oc-94MlP5ZLq8JG1TwyGTVB8HiktktSOy3iijd3A.jpg,8.9,97,https://fr.foursquare.com/v/djurg%C3%A5rdsbrunn/4deca6937d8b6c7a53761bb4,Djurgårdsbrunn,Parc,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/UW032WVNPXBPUFQV.jpg,"Ben N. • Août 14, 2015
Amazing location - beautiful in summer to watch the boats pass down the canal.","Ben N. • Août 14, 2015",https://fr.foursquare.com/bmn,Ben N.
"Kungsträdgården, Stockholm",https://fastly.4sqi.net/img/general/300x300/33317778_PgF6y3UNKU3w0zp7eUpDKCqJNbBN1qsep5wdH1PXa8k.jpg,8.9,98,https://fr.foursquare.com/v/kungstr%C3%A4dg%C3%A5rden/4adcdaf4f964a520a05c21e3,Kungsträdgården,Parc,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/2712450_qaCncU99_Dx-S7f5pjOCT0DAjEoFH59D6sg3nZzYerg55XcEML-ZHN8ERnBj76hwekLUUBoZd.jpg,"Annie 🌺 J. • Avril 20, 2019
Nice park to walk around - the cherry blossoms were starting to bloom. Bet this is a great spot in the summer with concerts and other activities :)","Annie 🌺 J. • Avril 20, 2019",https://fr.foursquare.com/anniejalota,Annie 🌺 J.
"Beckholmsvägen 26 (Djurgården), Stockholm",https://fastly.4sqi.net/img/general/300x300/38664018_6hB8HTkPGfeO2r0NDrNcHAJ9U8bsMvGwPCmsFLbBius.jpg,8.9,99,https://fr.foursquare.com/v/oaxen-krog--slip/516efc7683021c2971992c8b,Oaxen Krog & Slip,Scandinave,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/12808646-SKMBYEBBER3UAV2M.jpg,"Warren • Octobre 23, 2016
Déjeunez en terrasse au bord de la baltique... Le brunch proposé le dimanche midi côté bistrot est excellent : vous devez choisir entre 2 et 3 plats par personnes à partager. Très bons produits.","Warren • Octobre 23, 2016",https://fr.foursquare.com/wrnblvc,Warren
"Tjärhovsgatan 19, Stockholm",https://fastly.4sqi.net/img/general/300x300/427892_gijujDwWMZNufxlqZrgr6_55BGwLRVZEIYCT1MLbInI.jpg,8.9,100,https://fr.foursquare.com/v/greasy-spoon/53942b6f498e10da32d8de7c,Greasy Spoon,Petit déjeuner,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/1101904_JRBkA--A_sAt6p6JVf9k8YgC_Vk9LgHawW89xthoXXEFf3LQN0SaGHwlF4aeccPx8mATv7p2p,"Jan v. • Novembre 24, 2014
A lot of choice. Certainly one of the best breakfast bars I've went to. The eggs Arlington were 'splendid'!","Jan v. • Novembre 24, 2014",https://fr.foursquare.com/readysteadyflow,Jan v.
"Rosenlundsparken, Stockholm",https://fastly.4sqi.net/img/general/300x300/11012402_WM0adVQkCOk_DzF_KhtWF5sAhCYKTBO5xnbRMNlbkWM.jpg,8.9,101,https://fr.foursquare.com/v/sk%C3%A5negl%C3%A4ntan/4adcdaf4f964a5209e5c21e3,Skånegläntan,Terrain de jeu,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/92230520-20PHZVHIIIHEKPNC.jpg,"Kirill Ljungberg • Octobre 26, 2015
Кофе, печеньки, чай, бесплатный туалет, детские площадки, все стандартно, все удобно.","Kirill Ljungberg • Octobre 26, 2015",https://fr.foursquare.com/kirilllj4373771,Kirill Ljungberg
"Götgatan 37, Stockholm",https://fastly.4sqi.net/img/general/300x300/51183_bztS_bw6UAvv7NFn8IaStsTDr2sCS_TXKpWjPSBwg0M.jpg,8.9,102,https://fr.foursquare.com/v/s%C3%B6derbokhandeln/4b0eca7df964a520175b23e3,Söderbokhandeln,Librairie,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/-U50RJ0HMG0GAL4CA.jpg,"Anders M. • Juin 9, 2017
Lovely staff and a great selection in a homey space","Anders M. • Juin 9, 2017",https://fr.foursquare.com/mellbratt,Anders M.
"Valhallavägen 120, Stockholm",https://fastly.4sqi.net/img/general/300x300/141439808_pjU2s7wH7FKkgfwwuJnV5Vpwa8UQCRBDnSNBjm__ZaU.jpg,8.9,103,https://fr.foursquare.com/v/sima-deli/562e14c8498e4481daeff798,Sima Deli,Épicerie fine,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/398869802_H2Vpi4sp_Xa3-eaylR0VDEdQ7n2ILJOfhRz39TVdsnqkRClh4yToWBJondNf8di-tfAk3CUej.jpg,"Mazdak S. • Mars 2, 2017
Best salad olivieh in Stockholm!","Mazdak S. • Mars 2, 2017",https://fr.foursquare.com/mazdaks9315656,Mazdak S.
"Krukmakargatan 22, Stockholm",https://fastly.4sqi.net/img/general/300x300/172565_wC7ZmNf5eX-5JW45tdq_J32oWiCpDHm5a-Sq8npvmIo.jpg,8.9,104,https://fr.foursquare.com/v/bar-hommage/54bfdd3e498e3127b2c8a8bb,Bar Hommage,Bar à vins,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/326684252-15VEIRIB1J1ACC1Z.jpg,"Hanna H. • Décembre 9, 2016
A very cozy place with friendly and well educated staff. Nice drinks!","Hanna H. • Décembre 9, 2016",https://fr.foursquare.com/hannah1852431,Hanna H.
"Renstiernas gata 17, Stockholm",https://fastly.4sqi.net/img/general/300x300/58675745_fLoqPztZZXnfb3Dhd0S_O6s9OAl4dasz7TAg5kviPdU.jpg,8.9,105,https://fr.foursquare.com/v/robin-delselius-bageri/58370a391174201f06cf4a35,Robin Delselius Bageri,Boulangerie,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/120375496-OLS3GXM1ECHGBZXA.jpg,"Dennis Z. • Novembre 18, 2018
Great bakery with lots of sandwiches & pastries. Pretty busy during rush hours","Dennis Z. • Novembre 18, 2018",https://fr.foursquare.com/dennisz5248081,Dennis Z.
"HUMLEGÅRDSGATAN 5 (Östermalmstorg), Stockholm",https://fastly.4sqi.net/img/general/300x300/10281500_n2g0YsXnx7C3g-_Tt7R-gPwCKuMH-MN1J4oLV8y2C7c.jpg,8.9,106,https://fr.foursquare.com/v/%C3%B6stermalms-saluhall/4ae16ee1f964a5201d8621e3,Östermalms Saluhall,Gastronomique,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/80483900-HUJMUDFUKMVLR4Z5.jpg,"Ludwig J. • Avril 26, 2016
C'était plein de vieux suédois mais la bouffe était incroyable.","Ludwig J. • Avril 26, 2016",https://fr.foursquare.com/ludwigjamet,Ludwig J.
"Riddarholmen, 111 28 Stockholm, Stockholm",https://fastly.4sqi.net/img/general/300x300/15187635_fAJMxC9vZuYGR2T_7lOPRrlUbcjJS8GO923LjDPYoxY.jpg,8.9,107,https://fr.foursquare.com/v/evert-taubes-terrass/4bf7b5d5b182c9b6e425765a,Evert Taubes Terrass,Rue / place piétonne,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/YPHLBHDZO50LOBWB.jpg,"Nicolas B. • Août 16, 2011
One of the very best sunset spots in Stockholm.","Nicolas B. • Août 16, 2011",https://fr.foursquare.com/nbelloni,Nicolas B.
"Östgötagatan 35 (Folkungagatan), Stockholm",https://fastly.4sqi.net/img/general/300x300/169116805_i6pUuRFWrF9SRfuyONtkao1oz-z6doOb_uchsEDKvJc.jpg,8.9,108,https://fr.foursquare.com/v/soldaten-%C5%A1vejk/4adcdaecf964a520175a21e3,Soldaten Švejk,Tchèque,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/662831-L0MTQ3HY2PSEOYGF,"Alvin H. • Août 8, 2012
Awesome selection of Czech beers and authentic food. It gets busy early on.","Alvin H. • Août 8, 2012",https://fr.foursquare.com/alvinh4085861,Alvin H.
"Upplandsgatan 2, Stockholm",https://fastly.4sqi.net/img/general/300x300/102141682_yA2toOzC5Gp4C5d2meD59_IuwOsKD8gIFQ_mkk6yKOw.jpg,8.9,109,https://fr.foursquare.com/v/city-backpackers-hostel/4adcdaeaf964a520855921e3,City Backpackers Hostel,Auberge,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/29574503-WO21IWH2LZJHNBOR.jpg,"Arnaud L. • Avril 5, 2016
Super auberge au centre de Stockholm ! L'équipe est très agréable et à l'écoute, petit déjeuner au top, les locaux sont propres et spacieux ! Recommandé !","Arnaud L. • Avril 5, 2016",https://fr.foursquare.com/arnaudlemaguet,Arnaud L.
"Sköldungagatan 2 (Valhallavägen), Stockholm",https://fastly.4sqi.net/img/general/300x300/97200195_ef7YYIwA7f9Sus8zzFOV0NNxwSCwYAxB9NMbQzXILl4.jpg,8.9,110,https://fr.foursquare.com/v/ett-hem/4fa3e3fbe4b0ddd494f6b1fb,Ett Hem,Hôtel,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/2484065-54ZOOSJIBQUZAH40.jpg,"Roy N. • Janvier 12, 2018
The interior design of this place is superb. Really really cozy. Had dinner here and then food was delicious and fresh. Quite the treat.","Roy N. • Janvier 12, 2018",https://fr.foursquare.com/royn7961746,Roy N.
"Högbergsgatan 64, Stockholm",https://fastly.4sqi.net/img/general/300x300/1755481_H5d4KQkrWVvkhI-wyl-wiJNI6Cq4RppJhyJ46_OEkxE.jpg,8.9,111,https://fr.foursquare.com/v/caf%C3%A9-cuv%C3%A9e/5b7e9864492814002cb53769,Café Cuvée,Bistro,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/18422617_rImVm8Df_kgl4e_JIRNBkoxeNWK0OloNTOEj7eb5a9u70ju-ZonOdgE5AYP0uKvoQGztaA998.jpg,"Nicklas A. • Juin 30, 2019
Super tasty small dishes. They also have this fun “Jukebox Wine” concept where guests pick wines available by the glass. Around 2-3 dishes per person is great 👌","Nicklas A. • Juin 30, 2019",https://fr.foursquare.com/nicklasa1263530,Nicklas A.
"Rådmansgatan 16 (btwn Karlavägen & Fryxellsgatan), Stockholm",https://fastly.4sqi.net/img/general/300x300/359440530_CKitXmBRKGN4PeThkn4_6XkeSeZG0cC9sTdKz-gHKQo.jpg,8.9,112,https://fr.foursquare.com/v/adamalbin/4f36a4c2e4b0beedd121dfd6,Adam/Albin,Scandinave,$$$$,Enregistrer ,,,,,
"Dag Hammarskjölds väg 3, Stockholm",https://fastly.4sqi.net/img/general/300x300/57990558_gF1AgubiiMGuYRFDxdhSV5VhCLMQ02hEWwvMASuX2hU.jpg,8.9,113,https://fr.foursquare.com/v/berwaldhallen/4adcdaf2f964a520f15b21e3,Berwaldhallen,Salle de concert,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/60485531_D2TU4sEa_1Jl3lYnaA1oF4FayqzMJchoptId2ctOzP_is6clhXwj3fAvl0YkCymcyx0G-7t8G.jpg,"Martin J. • Février 27, 2018
A nice concert hall in Stockholm with great acoustic.","Martin J. • Février 27, 2018",https://fr.foursquare.com/martinj9658639,Martin J.
"Wollmar Yxkullsgatan 10 (Swedenborgsgatan), Stockholm",https://fastly.4sqi.net/img/general/300x300/138036696_XmEVBls2jZxvSi5jWbW1LsezSlnfbdWmVW7w0BLol-U.jpg,8.9,114,https://fr.foursquare.com/v/drop-coffee/4af290f1f964a520efe721e3,Drop Coffee,Café,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/OZBPHRDIU01D5YDP.jpg,"Sarah L. • Juillet 14, 2017
Les buns cannelle et surtout celui à la cardamone sont délicieux 😋","Sarah L. • Juillet 14, 2017",https://fr.foursquare.com/sarahl5442658,Sarah L.
"Hornstulls strand 3 (Bergsunds strand), Stockholm",https://fastly.4sqi.net/img/general/300x300/336955972_yUm7zF2WreQDNPBq6CtsAwQdp6DuzzpJmCfruN6Db48.jpg,8.9,115,https://fr.foursquare.com/v/indio-cinema/4b5b0d6df964a52004e128e3,Indio Cinema,Films indépendants,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/88234215_EBaEnJkG_aK2qVhHAa-Q474bGf4jj3CdfessYgtDxUtjwvFRqRbTKVhhneTVHq-pklgb6v-GC.jpg,"Michael B. • Septembre 8, 2019
A very nice cinema with a great bar outside. You can bring your drinks inside too. Nice food!!","Michael B. • Septembre 8, 2019",https://fr.foursquare.com/michaelb9472379,Michael B.
"Kastellbacken 1, Stockholm",https://fastly.4sqi.net/img/general/300x300/44649498_fIRXuRuvqn1oxY1TGt4tNkB1G4dtKfG4sagHMmTEx3U.jpg,8.9,116,https://fr.foursquare.com/v/kastellet/4d8b7c461508a143b6a13c1e,Kastellet,Château,,Enregistrer ,,,,,
"Mariatorget 2, Stockholm",https://fastly.4sqi.net/img/general/300x300/33736359_3Oc4-D-vjx24N5HVGfhNetI9YXi-A0e5WyAYGGl3V0M.jpg,8.9,117,https://fr.foursquare.com/v/kalf--hansen/5374dec3498e377ff22040f3,Kalf & Hansen,Scandinave,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/12808646-SKMBYEBBER3UAV2M.jpg,"Warren • Octobre 23, 2016
Cuisine danoise, mais tout est excellent (les boulettes sont incroyables) et le personnel très gentil !","Warren • Octobre 23, 2016",https://fr.foursquare.com/wrnblvc,Warren
"Wallingatan 40, Stockholm",https://fastly.4sqi.net/img/general/300x300/24951472_ZWyu8BTaZ_uuNN63MNx0phAahIcs0ZhTgZEcQGl4_AM.jpg,8.9,118,https://fr.foursquare.com/v/restaurang-sensum/584545a906f1a34af8e15074,Restaurang Sensum,Gastronomie européenne,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/448541348_vLT0i1EH_Qerk5QtuuTq9uogdZ35V-FuqShiG1BPxl8yocnwNRl3i3x85aMLnUBB1DNnzW5gQ.jpg,"Goran A. • Mars 23, 2019
Great place with a slightly off location in the city. Tasty schnitzel. Excellent wine list.","Goran A. • Mars 23, 2019",https://fr.foursquare.com/gorana3518711,Goran A.
"Folkungagatan 140, Stockholm",https://fastly.4sqi.net/img/general/300x300/4388390_6TjP0tjbButu4ndzl-IBpu3rN8x_QDBZmUDzhV51vxk.jpg,8.8,119,https://fr.foursquare.com/v/pats-place/5abd13ea872f7d63029d9cef,Pat’s Place,Thaïlandaise,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/227750_ze1zy5VR_iJDoJaYaKtLpHr5-Z1Mwh15z7g1hXm5JiRzolfgW4h2O1QYu5Vgcjutvopc0X73M.jpg,"Vic • Avril 24, 2018
Possibly the best thai food in Stockholm.","Vic • Avril 24, 2018",https://fr.foursquare.com/vic9703457,Vic
"Mosebacke Torg 9 (Fiskaregatan), Stockholm",https://fastly.4sqi.net/img/general/300x300/91124_02OzIB3Ne0nUgKz3ZTMDv-tsICiTGgrPEX5gvLCJycA.jpg,8.8,120,https://fr.foursquare.com/v/woodstockholm/53fb0345498e7dfcd314052e,Woodstockholm,Scandinave,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/3005813_iMD2VZ3G_Or1Khu-j9xkE0sGvyawaUhUNWsfiBctKOT33otNhchIrFeTB1Rr811481TCk7FHG,"Roger Dean O. • Février 24, 2016
Amazing meny and super cosy atmosphere. Its sofisticsted and familiar, without being stiff.","Roger Dean O. • Février 24, 2016",https://fr.foursquare.com/rogerolden,Roger Dean O.
"Upplandsgatan 78, Stockholm",https://fastly.4sqi.net/img/general/300x300/4388390_GjzRDQ3HPFuN2LhevddOrp8jVMljgJoh76MBoXv52ko.jpg,8.8,121,https://fr.foursquare.com/v/gochoo/50b749d8e4b07a75db7603d0,GoChoo,Coréenne,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/108085_BrXI4JvD_xzbccRV43ECfe3l8WiThuMjU4SR3hWuyZgUOcj_ZuFc1SjS6v_ZdrBxNNbfEGHhM.jpg,"Michael K. • Octobre 16, 2015
The udon soup is delicious and you can get a vegetarian option with tofu. Friendly staff.","Michael K. • Octobre 16, 2015",https://fr.foursquare.com/kazarnowicz,Michael K.
"Sveavägen 44, Stockholm",https://fastly.4sqi.net/img/general/300x300/1379187298_WL9HPm45dzu0a5hRs1LLmm4BM5mG1glGBPZSinN1M6g.jpg,8.8,122,https://fr.foursquare.com/v/takpark/57505d78498e3e1aa65fa997,Takpark,Toit-terrasse,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/246829_ptwnaEAr_MeKJqwByKEbyycNsxow6MDj4L1V8szDvHoM5Fp2dY9GjXCqcegDtH72Pn0Vwx3Gd.jpg,"Ole H. • Mai 16, 2018
Great rooftop bar. Beautiful view over the rooftops of Stockholm. Although it causes some waiting time; I love the fact it’s not too crowded.","Ole H. • Mai 16, 2018",https://fr.foursquare.com/oleh1257736,Ole H.
"Wollmar Yxkullsgatan 5, Stockholm",https://fastly.4sqi.net/img/general/300x300/528241208_2e9cCAdBa_BMXiU4qveF7B_UuJSb0vvposCQ9uOV1N4.jpg,8.8,123,https://fr.foursquare.com/v/racamaca/560492ad498e043e72b93928,Racamaca,Tapas,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/DHGXKOTVASWFB4VK.jpg,"Sanna W. • Octobre 4, 2017
Super! Great food, good value for money. Majority is vegetarian","Sanna W. • Octobre 4, 2017",https://fr.foursquare.com/sannaw5522235,Sanna W.
"Olof Palmes Gata 23, Stockholm",https://fastly.4sqi.net/img/general/300x300/42130730_vB2kHTVvSr3GanJOlHVa2gvL84md3LyncWYsn4La5ng.jpg,8.8,124,https://fr.foursquare.com/v/room-escape/54425632498ee3b940f1f430,Room Escape,Escape game,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/5308905-GWDYON5R3M0DXM1B.jpg,"Nuno C. • Décembre 18, 2014
Super fun! Must go! Be prepared, it's very hard!","Nuno C. • Décembre 18, 2014",https://fr.foursquare.com/nunocoelho,Nuno C.
"Mariatorget, Stockholm",https://fastly.4sqi.net/img/general/300x300/2018517_bXJc0KP7GL7OObj20ltcJLID5BBY4k_FiFNK5hXKMvw.jpg,8.8,125,https://fr.foursquare.com/v/mariatorget/4b3775c1f964a520324125e3,Mariatorget,Place,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/GQ5OPQCWPYGBRAWJ.jpg,"Tanya V. • Août 18, 2014
Such a beautiful square! Very cosy with many flowers and an impressive fountain","Tanya V. • Août 18, 2014",https://fr.foursquare.com/tanyav1108996,Tanya V.
"Jakobs torg 12, Stockholm",https://fastly.4sqi.net/img/general/300x300/39032647_ZhOYI0RnYrlhVZFesW-EPLUE_iE6MkpSJmDE4WpOHbw.jpg,8.8,126,https://fr.foursquare.com/v/bakfickan/4adcdaf0f964a520485b21e3,Bakfickan,Scandinave,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/blank_girl.png,"Marie D. • Septembre 3, 2014
Excellente entree de harengs en dégustation !","Marie D. • Septembre 3, 2014",https://fr.foursquare.com/maried2807405,Marie D.
"Timmermansgatan 9, Stockholm",https://fastly.4sqi.net/img/general/300x300/8751056_2lYyVfJI0Hofyt5PwpUy6VTk_xZzi4YN15Kn-_3GtQE.jpg,8.8,127,https://fr.foursquare.com/v/organico/56584880498ef1a0cfcd20d7,Organico,Restaurant végétaliens et végétariens,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/135488883-0CWGXPK0TJX5A3LX.jpg,"Mattias U. • Mai 23, 2017
Great vegetarian wraps to a most decent price. Cozy setting too.","Mattias U. • Mai 23, 2017",https://fr.foursquare.com/mattiasu9961255,Mattias U.
"Ölandsgatan 47, Stockholm",https://fastly.4sqi.net/img/general/300x300/81029042_IHfZnCKx00oAJc1Yv6GG0DeLW2wh2xdg9oLqvmADOKw.jpg,8.8,128,https://fr.foursquare.com/v/susherian/5c194ec279f6c7002b6a4a52,Susherian,Sushi,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/398243211_QX1Krxm2_Sg6obqAlQak54IiceCZEZrwecy9xC66cOXjOvwbcep7fK5huBlQ12a9TJb4fRDFU.jpg,"Ike N. • Mai 17, 2019
Great vegetarian sushi, unlike anything else in Stockholm","Ike N. • Mai 17, 2019",https://fr.foursquare.com/iken3850003,Ike N.
"Närkesgatan 6 (Nytorget), Stockholm",https://fastly.4sqi.net/img/general/300x300/397295_QcBGxESbOHhWa8G_WXyaIXbCkkZAqykbs8-vrzBNdUo.jpg,8.8,129,https://fr.foursquare.com/v/ugglan-boule--bar/4b75c145f964a5203f222ee3,Ugglan Boule & Bar,Bar,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/RR4DTLZNIXKH1N20.jpg,"Fabrice L. • Avril 21, 2019
Très bonne soirée à enchaîner ping-pong, billard, air hockey, baby foot, baby hockey, fléchettes et quelques bières. Les plaisirs simples.","Fabrice L. • Avril 21, 2019",https://fr.foursquare.com/fabricelaurent,Fabrice L.
