Titre,image,note,venueindex,champ,champ1,catégorie,prix,étiquette,avatar,tiptext,auteur,utilisateur_lien,utilisateur
"Avenida dos Cavaleiros, 35, Outurela - Carnaxide",https://fastly.4sqi.net/img/general/300x300/6225055_HxR8dt_HJYiBb27hNELYEZPFx5cfOtR0hv9rTOtaZiY.jpg,9.0,84,https://fr.foursquare.com/v/bounce-inc/566d8ff2498e2d3144afbf2d,Bounce Inc,Centre de loisirs,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/1PY1R0533BM3V1ZP.jpg,"ᴡ M. • Avril 1, 2019
Muito divertido para toda a família. Staff bem disposto, atento e sempre a ensinar e demonstrar.","ᴡ M. • Avril 1, 2019",https://fr.foursquare.com/femorais,ᴡ M.
"Lg. do Carmo, Lisbonne",https://fastly.4sqi.net/img/general/300x300/181472_tXqigoXqKKTI4coW_ZF-ey25gh5HVGR0yifJ_zhLkuo.jpg,9.0,85,https://fr.foursquare.com/v/largo-do-carmo/4c481e9d972c0f47a1dd2521,Largo do Carmo,Place,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/5UMHA1RLEW5SUXWY.jpg,"Jas • Septembre 19, 2016
Petite place ombragée agréable pour boire un verre en écoutant les musiciens jouer.","Jas • Septembre 19, 2016",https://fr.foursquare.com/jas6088485,Jas
"R. do Norte, 85, Lisbonne",https://fastly.4sqi.net/img/general/300x300/45471457_KGkIkQnE4IeT2Oe_lTFRvYejp01cbYvL3cQ3FIB3ZYo.jpg,9.0,86,https://fr.foursquare.com/v/grapes--bites/4d261a2cf9406dcbdaf6918d,Grapes & Bites,Bar à vins,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/3593745-Y1TJT0NZGVF1SYBK.jpg,"Meryl P. • Mai 8, 2015
Belle sélection de porto, vins, du verre à la bouteille :) Les serveurs sont de très bon conseil. Live music de qualité.","Meryl P. • Mai 8, 2015",https://fr.foursquare.com/merylp_,Meryl P.
"Av da República,  83-C, Lisbonne",https://fastly.4sqi.net/img/general/300x300/76281755_S-_3nWAJVwz6hMr3SprSEx5bvBCkAsQ_OzMqzENAGhc.jpg,9.0,87,https://fr.foursquare.com/v/celeiro/50080991067dc8b44f88699a,Celeiro,Magasin d'alimentation bio,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/136601186-JI4RVAV0LK1IE1VV.jpg,"Giovanna G. • Décembre 19, 2015
Ótimas opções vegetarianas e saudáveis, desde o almoço ao suco e sobremesa. A qualidade é superior ao preço. Voltarei mais vezes.","Giovanna G. • Décembre 19, 2015",https://fr.foursquare.com/gomezgi,Giovanna G.
"Rua das Flores, 63, Lisboa",https://fastly.4sqi.net/img/general/300x300/513161622_QOXOBVmrkV4hUODi9n3H-Dzg6beV4zESNj0vQZnxmsM.jpg,9.0,88,https://fr.foursquare.com/v/f%C3%A1brica-coffee-roasters/57ffb2b9d67c9a12f03d7f8b,Fábrica Coffee Roasters,Café,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/189951660-DXJVT5UC5FB1ZNKG.png,"Jan R. • Juin 12, 2018
Relaxing atmosphere. Great for conversations. +1 for friendly staff.","Jan R. • Juin 12, 2018",https://fr.foursquare.com/janr3373884,Jan R.
"Av Dom Carlos I 39, Lisbonne",https://fastly.4sqi.net/img/general/300x300/74724843_QaJJw8_jFbh5np0bGWXZT5qhMoXzZrTWoqhWimM4iWA.jpg,9.0,89,https://fr.foursquare.com/v/davvero-gelato/5aaae17b9b04732e24a9af19,Davvero Gelato,Glace,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/PISFSBGBKXM2HDKL.jpg,"Δάφνη Ρ. • Novembre 25, 2018
Great ice cream. Best I tried was the basil one.","Δάφνη Ρ. • Novembre 25, 2018",https://fr.foursquare.com/choco_bacon,Δάφνη Ρ.
"Beco do Jasmim, 18, Lisbonne",https://fastly.4sqi.net/img/general/300x300/93409758_B5qkZ-WVrd2nZTORki5z8cIL4fZB-fD0l4O3ikQJi1c.jpg,9.0,90,https://fr.foursquare.com/v/the-food-temple/4fe7866de4b005c24e8cba7c,The Food Temple,Restaurant végétaliens et végétariens,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/5174704-5YDY13UMWRWAZU4W.jpg,"pierre C. • Septembre 1, 2016
C'est original et bon. Service de qualité mais attention ne prend pas les cb françaises","pierre C. • Septembre 1, 2016",https://fr.foursquare.com/itsgoodtobeback,pierre C.
"R. Arnaldo Ferreira 4J (Quinta das Conchas), Lisbonne",https://fastly.4sqi.net/img/general/300x300/46701587_0AP3Eg0HUR-yRVv8DW8UR-BXqqPQXEkjiZz-s1L8Jx4.jpg,9.0,91,https://fr.foursquare.com/v/parque-da-quinta-das-conchas/4bc1ef2c2a89ef3b03e5f288,Parque da Quinta das Conchas,Parc,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/27619839_lsQd6u6I_BoIs8YCcpvQgVXM2abUBY-_0rhgLtcY75fR0QIEW2cYSpQ3Y6ZxDrLFbYN7KmhmU.jpg,"Maria M. • Septembre 20, 2012
Mais 4km de corrida.","Maria M. • Septembre 20, 2012",https://fr.foursquare.com/mariam5123050,Maria M.
"Pç. do Marquês de Pombal, Lisbonne",https://fastly.4sqi.net/img/general/300x300/26825594_mHywj6OkJAxyQjRkhEZSFXmxwYtWXjRhurk6OGnsYMA.jpg,9.0,92,https://fr.foursquare.com/v/marqu%C3%AAs-de-pombal/4b634318f964a5204d6e2ae3,Marquês de Pombal,Place,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/209177913-1OA3HI30LLCTN3R4.jpg,"Arthur A. • Août 26, 2016
Really beautiful place. Windy. Chilling place to be. Has a lot of places to eat.","Arthur A. • Août 26, 2016",https://fr.foursquare.com/arthura1990050,Arthur A.
"Largo Portas do Sol, Lisbonne",https://fastly.4sqi.net/img/general/300x300/54660890_XVHSLsGb328gqHboUCgl9I6rd_3UYowDZyrRFa5kUXs.jpg,9.0,93,https://fr.foursquare.com/v/largo-portas-do-sol/4bcf6205a8b3a593611d625f,Largo Portas do Sol,Place,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/ERBIXC2CXOAR0UIU.jpg,"Emmanuel M. • Août 31, 2014
Super endroit pour boire un verre en fin de journée en admirant la très jolie vue depuis le balcon. Les prix sont très accessibles (par rapport à la moyenne française). A faire !","Emmanuel M. • Août 31, 2014",https://fr.foursquare.com/emontecer,Emmanuel M.
"Av. de Brasília, Lisbonne",https://fastly.4sqi.net/img/general/300x300/92668407_O9zZgnJ5LxH11UsNICHsLbmT1idItzjcsMR2JJ6Vl6M.jpg,9.0,94,https://fr.foursquare.com/v/monumento-aos-combatentes-do-ultramar/4cb04f88db32f04dd178be4d,Monumento aos Combatentes do Ultramar,Monument,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/384020397-IJRAB1RGYIKKQUFC.jpg,"Olga R. • Avril 15, 2018
Impressive monument! Nice area to walk around.","Olga R. • Avril 15, 2018",https://fr.foursquare.com/olgar7570743,Olga R.
"R. Marquês Sá da Bandeira, 14A, Lisbonne",https://fastly.4sqi.net/img/general/300x300/51797826_HUTPsjKyhXWZmZc4iYFChueyH3yB2JEuAHvgAlJ8Vn0.jpg,9.0,95,https://fr.foursquare.com/v/aronsushi/52bde80b498ebf3d07bdb69c,AronSushi,Japonaise,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/G3IXOK45FBEG34RJ.jpg,"Hans N. • Juin 27, 2018
Excellent sushi. Cozy, friendly service. Fair prices for high quality sushi.","Hans N. • Juin 27, 2018",https://fr.foursquare.com/germanhans,Hans N.
"Av. Almirante Reis, 1, Lisbonne",https://fastly.4sqi.net/img/general/300x300/398226223_S7B2E82sUTR_PpSoTcnVl8GiTkzAFtF25AjkKsa19TU.jpg,9.0,96,https://fr.foursquare.com/v/cervejaria-ramiro/4c9e5f792fb1a1433ff2e940,Cervejaria Ramiro,Fruits de mer,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/486674964_-efxM5gN_VbnvE-0jbek-98oiJiL31MHrlq5tdiJ3BQYzsQRRfUDvhIIMmAijxqyoh-B6FMvg.jpg,"Gil R. • Avril 4, 2018
Un service très bon, de très bons produits de la mer, une très bonne adresse. À faire, sans oublier de prendre son ticket pour la table car l’attente est longue pour une table","Gil R. • Avril 4, 2018",https://fr.foursquare.com/gilr5426237,Gil R.
"R. do Ataíde 7A, Lisbonne",https://fastly.4sqi.net/img/general/300x300/460717721_T-FYmY56vGaDG3nBPYXkQ-UwwJ-R9gz1-J-9l4ILJMY.jpg,9.0,97,https://fr.foursquare.com/v/lisbon-hostel/4d63fe0ee7f060fcf4319172,Lisb'on Hostel,Auberge,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/87162789-DGNUVUOAUGEPY3PE.jpg,"Ksenia Y. • Septembre 12, 2015
Awesome terrace view, awesome staff, facilities - everything was great. And just 5 min walk to any night life you wish for ;)","Ksenia Y. • Septembre 12, 2015",https://fr.foursquare.com/kseniay2745791,Ksenia Y.
Lisbonne,https://fastly.4sqi.net/img/general/300x300/6722915_kkTLFXkH7oVuddb6VaSaMDRZqe7jSKhmUjy4beWVG6s.jpg,9.0,98,https://fr.foursquare.com/v/as-bifanas-do-afonso/58ecc4f204ab1a4fc961ce4e,As Bifanas do afonso,Sandwicherie,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/449296873_7Cvjt2Gu_h71MNbWRvyOEmTqZknmqo_dAYFaoM4dSV774ddOWjXp0NHblhQIB_gwz04DoL1QA.jpg,"Danny R. • Octobre 16, 2018
Everytime I’m in Lisbon I come here! For me it’s the best ‘fast food’ you can get! Also it’s super cheap!","Danny R. • Octobre 16, 2018",https://fr.foursquare.com/dannyr2335791,Danny R.
"R. Joaquim António de Aguiar, 5, Lisbonne",https://fastly.4sqi.net/img/general/300x300/5605046_s_esBaPTfSCf-dRU64oFqYf9fnCH5CuGoVUJiiedti4.jpg,9.0,99,https://fr.foursquare.com/v/hf-f%C3%A9nix-music/550995d7498e900a37cdfd53,HF Fénix Music,Hôtel,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/-5GFPZAWYSFM4WWVQ.jpg,"Un Zeste de C. • Août 19, 2015
Chambre spacieuse et moderne.Super buffet de petit-déjeuner. Piscine sur le toit bien agréable. A recommander !","Un Zeste de C. • Août 19, 2015",https://fr.foursquare.com/zestedeclemmmh,Un Zeste de C.
"R. Barata Salgueiro, 39, Lisbonne",https://fastly.4sqi.net/img/general/300x300/84301495_msN7eAhO9L-9LXzpa-eXQw4ZcBH4IcCo2pxFTZV_OHc.jpg,9.0,100,https://fr.foursquare.com/v/cinemateca-portuguesa/4b0588a4f964a520b3d122e3,Cinemateca Portuguesa,Films indépendants,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/-XEFJ1ACCWYCHHPFR.jpg,"Pedro H. • Avril 26, 2012
Bons habitos","Pedro H. • Avril 26, 2012",https://fr.foursquare.com/pedrinho3000,Pedro H.
"R. dos Correeiros, 204, Lisbonne",https://fastly.4sqi.net/img/general/300x300/11305030_8unjlGPEY_FSOLGm7FatcqcwmKd8eqrOgjfy0lF6w2I.jpg,9.0,101,https://fr.foursquare.com/v/hotel-santa-justa/51b6fb11498ee6c814111d88,Hotel Santa Justa,Hôtel,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/ZUH0WIADMVS1MAYU.jpg,"Sven R. • Juin 15, 2013
Nice rooms, very friendly staff! Location is excellent in town! Would love to come back to this hotel!","Sven R. • Juin 15, 2013",https://fr.foursquare.com/beachsven,Sven R.
"Largo da Trindade Coelho, Lisbonne",https://fastly.4sqi.net/img/general/300x300/28730240_5QZlxUXRaD9x7ewasxaQ2kxJeD7pbrnKfNO1KtnnYtQ.jpg,9.0,102,https://fr.foursquare.com/v/museu-e-igreja-de-s%C3%A3o-roque/4b0588a2f964a52020d122e3,Museu e Igreja de São Roque,Église,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/81719400-XHHJRA5T3GFTTUQY.jpg,"Pierre-Etienne C. • Août 22, 2014
Très jolie, pause rafraîchissante :-)","Pierre-Etienne C. • Août 22, 2014",https://fr.foursquare.com/pierreec1095550,Pierre-Etienne C.
"R. dos Sapateiros, Lisbonne",https://fastly.4sqi.net/img/general/300x300/130575820_VY_9KFb3jFF0GHdypOvJyQn8wiwzOQfG_DD9lnlQ4W4.jpg,9.0,103,https://fr.foursquare.com/v/natraj-tandoori/4e3457b5fa7656ba31650eb3,Natraj Tandoori,Indienne,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/OW2AY15V4GBWU4HD.jpg,"Daisy Z. • Mars 30, 2018
We had mutton biryani, Goa fish curry, madras chicken curry and Aloo Gobi. All were delicious. Really liked the Goa Fish curry.","Daisy Z. • Mars 30, 2018",https://fr.foursquare.com/daisyz4777435,Daisy Z.
"Avenida da Liberdade, 182-184, Lisbonne",https://fastly.4sqi.net/img/general/300x300/526453106_mOM_HdAHqkJc5TzsJjAjYVV7LB9fdmLTM10Zo5PrH08.jpg,9.0,104,https://fr.foursquare.com/v/jncquoi/58d515210b56560fa5ebd9d0,JNcQUOI,Portugais,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/blank_girl.png,"Hanane A. • Novembre 16, 2019
Cadre très agréable, bouffe de la tuerie, DJ au top","Hanane A. • Novembre 16, 2019",https://fr.foursquare.com/hananea9083500,Hanane A.
"Rua de São Paulo 79, Lisbonne",https://fastly.4sqi.net/img/general/300x300/486704154_WDi3hhzYUIoEI83OSpYWbtzjFiCMoQTVNPIxTNA5cQU.jpg,9.0,105,https://fr.foursquare.com/v/lupita-pizzaria/5d8a126aebc5f80008b06ff2,Lupita Pizzaria,Pizza,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/47754497_uI4SmzsS_2EjUfG8c7xYYd1M0R5v2rb29UkrNmzbjKQRrfQnYaqqDfPXt7rqWeA7obuFLpbU1.jpg,"Adnan M. • Octobre 3, 2021
Arguably, the best pizza in Lisbon. Ask for the seasons off-menu special. You probably won’t be disappointed.","Adnan M. • Octobre 3, 2021",https://fr.foursquare.com/adnan_z_manjal,Adnan M.
"Tv. das Parreiras, 39 (Av. Liberdade), Lisbonne",https://fastly.4sqi.net/img/general/300x300/1395833502_UI1BSkUkYdFK-B84LOfmShG18uTT2ixwfB975bncTUc.jpg,9.0,106,https://fr.foursquare.com/v/o-forninho-saloio/4cc6e0121e596dcb0e1fe167,O Forninho Saloio,Portugais,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/447065520_lkVefBNL_auq0g18ILhQ5YYjzUV2PVUuijqsC3-phyUGlS-IP3Ho0662U6R5Vu1QAUYcZ7piq.jpg,"Elisabeth A. • Septembre 18, 2018
Simple mais délicieux!!!","Elisabeth A. • Septembre 18, 2018",https://fr.foursquare.com/elisabea1380321,Elisabeth A.
"Av. da Ribeira das Naus, Lisbonne",https://fastly.4sqi.net/img/general/300x300/593316233_VLDbx5gpPMVFxuwM4kBJpSXlAF9hXarD6lCeQt9R6_U.jpg,9.0,107,https://fr.foursquare.com/v/quiosque-ribeira-das-naus/5206c36411d2a651b1b41a51,Quiosque Ribeira das Naus,Café en plein air,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/2085774-0YMA1GVGPCM1FZ2K.jpg,"Fraser M. • Janvier 23, 2017
Great spot on the sunshine. Friendly staff and Good port","Fraser M. • Janvier 23, 2017",https://fr.foursquare.com/fraserm3570596,Fraser M.
"R. de Campolide, 269, Lisbonne",https://fastly.4sqi.net/img/general/300x300/36080450_WnEEu9zpBafjOhLCJFMJQvUUbGYyUDhtneHvOsur6FU.jpg,9.0,108,https://fr.foursquare.com/v/tasquinha-do-lagarto/4b0588a6f964a52058d222e3,Tasquinha do Lagarto,Portugais,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/87696673-UNKWJH2PJSJDCFFT.jpg,"Adrià P. • Septembre 26, 2017
The chicken cooked with beer was so delicious! Great place","Adrià P. • Septembre 26, 2017",https://fr.foursquare.com/adriap8545213,Adrià P.
"R. Capello 5, Lisbonne",https://fastly.4sqi.net/img/general/300x300/65812080_GaJ-wto43VRxxKMuzSevce3RfarAwzqySa4t5wqp0OM.jpg,9.0,109,https://fr.foursquare.com/v/rocco/61810718d7c24f5ed95dea92,Rocco,Bar d'hôtel,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/507698910_tUnJVDTn_UxKbfBnstTVBHHd7D84I7Y2wA--hUg66J-HjPr-m84OdRN0jeAZRLKdSJqqTG77b.jpg,"R • Juin 27
One of the best restaurants I've tried in Lisbon, the atmosphere was amazing, the food was outstanding, and the service was great",R • Juin 27,https://fr.foursquare.com/r6562090,R
"C. C. Dolce Vita Tejo (Av. Cruzeiro Seixas, 5-7) (Av. Cruzeiro Seixas, 5-7), Amadora",https://fastly.4sqi.net/img/general/300x300/3624793_S7P85o5hAUQwXv7PHhdGEh6-278FZ5jenunUM6eMP3c.jpg,9.0,110,https://fr.foursquare.com/v/starbucks/4b490ab9f964a520516326e3,Starbucks,Coffee Shop,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/12676026-1GCLQZB5LRBBFFVF.jpg,"Vania M. • Mars 25, 2013
Love it the best coffe in the world ❤","Vania M. • Mars 25, 2013",https://fr.foursquare.com/vniamachado,Vania M.
Rua de Campolide 370,https://fastly.4sqi.net/img/general/300x300/275561_kRAMt6ONOJnz2csvxHN_OlqAb929sBjxZqtZ-FCeTjU.jpg,9.0,111,https://fr.foursquare.com/v/casa-dos-caracois/554f90e8498e98c3903a85f1,casa dos caracois,Portugais,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/8571043-1FNZRFNNNSKWPSYZ.jpg,"Nina • Septembre 11, 2017
For snail lovers, you can get all sizes of snails here, both alive and cooked. Love the taste and the consistency of the sauce! And they are clean. There are many sizes of packagings to takeaway.","Nina • Septembre 11, 2017",https://fr.foursquare.com/user8571043,Nina
"Rua Artilharia 1, 16B, Lisbonne",https://fastly.4sqi.net/img/general/300x300/14221397_-R9r1XhB8IFzFinDrZwhYI0mlN76M1Yq_zWp60MKOVM.jpg,9.0,112,https://fr.foursquare.com/v/forno-doro/54d373dd498eea537858da6d,Forno d’Oro,Italien,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/blank_girl.png,"Shaden N. • Octobre 31, 2021
Perfect lamp spaghetti with tomato sauce. The pizza was also very nice with fresh ingredients. Great choice for halal food 🌟","Shaden N. • Octobre 31, 2021",https://fr.foursquare.com/shadenns,Shaden N.
Lisbonne,https://fastly.4sqi.net/img/general/300x300/504130424_WD196cgu2nvzeeqAelMOQnImzihexPuYgSAZNvKjDjI.jpg,9.0,113,https://fr.foursquare.com/v/buna/5ec9343631a2a100082fc3dd,Buna,Coffee Shop,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/480487971_iH093pAU_57K5v7NBYo6GcoWL532q0j_acJpkRDSDxQKn9TWbrj1oeY-tZWwIpHCFtz5GQrjm.jpg,"Samantha R. • Janvier 20
Latte is great, people are very friendly and kind and the toasts are awesome! Pastries also looked tasty 🤗",Samantha R. • Janvier 20,https://fr.foursquare.com/samanthr9806890,Samantha R.
"Av. 24 de Julho, 49 (Praça Dom Luís I), Lisbonne",https://fastly.4sqi.net/img/general/300x300/15302041_0eF6Fi25sqXW0sJJ_55GSMzX2cD5Vwd2iCn1QYD1ECk.jpg,9.0,114,https://fr.foursquare.com/v/time-out-market-lisboa/56929539498e43f06f414c22,Time Out Market Lisboa,Espace de restauration,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/136192912-RZICWB5SFWVJENX1.png,"chrystel M. • Octobre 24, 2016
Dîner au top et délicieux cocktails.","chrystel M. • Octobre 24, 2016",https://fr.foursquare.com/chrystem3370889,chrystel M.
"Rua Capitão Leitão, 94, Lisbonne",https://fastly.4sqi.net/img/general/300x300/140039019_X_qOuolZkJqlssll6w-KV0EQiZHftAebohbvU9LPnR4.jpg,9.0,115,https://fr.foursquare.com/v/dois-corvos-cervejeira/563f6278237cf4dc7985e559,Dois Corvos Cervejeira,Brasseur,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/10101562_FuUjfv3s_0dyqjCMfq4daAJCf4-1cVgP76i3xUnT1BbvDBsGyZrOgEnKIg7E68-ttFCTMjZ1_.jpg,"Charles L. • Juin 8, 2019
Super petite brasserie de quartier, la sélection de bière en fût est très étendue.","Charles L. • Juin 8, 2019",https://fr.foursquare.com/charles_camden,Charles L.
"Rua D. Pedro V 56 J, Lisbonne",https://fastly.4sqi.net/img/general/300x300/21231862_JMiG07zDQtMs2CwqfknuVHTW3Rm6fs3_k-NIYubTGjQ.jpg,9.0,116,https://fr.foursquare.com/v/memmo-pr%C3%ADncipe-real-hotel/577bd37a498eceb35d302175,Memmo Príncipe Real Hotel,Hôtel,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/439107838_vxovTS--_jLCTU18TqS1KhGid9fIWLH8srFH6APDrfbfDLNIkfhdGnm5f15MEBQxIQoR4YjV9.jpg,"Jason Q. • Juillet 25, 2018
Highly recommend! Excellent location and modern and stylish rooms and decor. Lovely restaurant and pool / bar area. No gym or spa facilities.","Jason Q. • Juillet 25, 2018",https://fr.foursquare.com/jasonq5844447,Jason Q.
"Largo da Boca de Vento (Largo da Boca de Vento), Almada",https://fastly.4sqi.net/img/general/300x300/130575820_gi-djGDrgi1j6-OpuuTGdXLRzfGwbpYPCogfIbalthk.jpg,9.0,117,https://fr.foursquare.com/v/elevador-panor%C3%A2mico-da-boca-do-vento/4fdca26ce4b0199802b48829,Elevador Panorâmico da Boca do Vento,Belvédère / Panorama,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/526043091_4dAwYSNi_ePda2DqL9PJS92ygeZivMmqr60CFqRO6obdOHp6mm5ZsMZauKlo9ErGcAhfZ2L0m.jpg,"Alex C. • Février 13, 2020
The view is very nice. You’re quite close to the bridge and you can see the city of Lisbon","Alex C. • Février 13, 2020",https://fr.foursquare.com/alexc3494716,Alex C.
"Passeio do Tejo, Moscavide",https://fastly.4sqi.net/img/general/300x300/22147479_-utIoPOUMg79fGjha7jld89TUhu8YoIUMzK3dSkEy14.jpg,9.0,118,https://fr.foursquare.com/v/passeio-do-tejo/4bd722d15631c9b6760aa730,Passeio do Tejo,Parc,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/92520337-AV30BTP2TWNI0RMG.jpg,"Beatriz S. • Septembre 8, 2014
Perfect sunrise and sunset spot. Good for walking, running and biking.","Beatriz S. • Septembre 8, 2014",https://fr.foursquare.com/beatrizs6675579,Beatriz S.
"Av. Duque de Loulé, 81, Lisbonne",https://fastly.4sqi.net/img/general/300x300/11145458_UOJmuYnOWH0C5jGS3fN8Ib2my3BQgAaZ_WtH5C_wrOw.jpg,9.0,119,https://fr.foursquare.com/v/hotel-h10-duque-de-loul%C3%A9/54fcbf1a498ec6204cad12b7,Hotel H10 Duque de Loulé,Hôtel,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/41266415_jeYxcayq_L9GbzrP9JxMWUyTFsLmsw-jbCxhbphhXv549eLfuH_8-derA6slxqVL7hcHnleRQ.jpg,"Mariah M. • Juillet 15, 2015
Perfect! Great location, brand new, beautiful decor.","Mariah M. • Juillet 15, 2015",https://fr.foursquare.com/mahmaggioli,Mariah M.
"Praça da Alegria 39, Lisbonne",https://fastly.4sqi.net/img/general/300x300/9117_40HmqWP34Rj86q97myymzthENkavgtb83qbxR2ydADE.jpg,9.0,120,https://fr.foursquare.com/v/hot-clube-de-portugal/4b0588a7f964a520a9d222e3,Hot Clube de Portugal,Club de jazz,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/79843493_b5zbYHhI_1Bp5wq7SQaj8pZSj7uBwV1pTkEsy58NIvHr85SNL6p1QmdAH9tNwnLePs9ktLA4p.jpg,"Frederique M. • Août 15, 2014
Cute little club with little corks to sit on. Live music every weekend. 👌","Frederique M. • Août 15, 2014",https://fr.foursquare.com/f_rederique,Frederique M.
"Av. da Igreja 34 A-B, Lisbonne",https://fastly.4sqi.net/img/general/300x300/35896777_8pST6rgQFkBNmOp0Rf8LWPHrVeBk0N4qk8RPRRGsBUM.jpg,9.0,121,https://fr.foursquare.com/v/o-prego-da-peixaria/56b77369498e57060d022c25,O Prego da Peixaria,Portugais,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/137881633-A2IWR0BACAUZHQLX.jpg,"Sofia G. • Février 22, 2016
Nice place to lunch. Prego de atum is amazing. Sweet potato chips are delicious. Get away from the burgers and Sapateira Club sandwich.","Sofia G. • Février 22, 2016",https://fr.foursquare.com/sofiag9211006,Sofia G.
"R. da Costa do Castelo, Lisbonne",https://fastly.4sqi.net/img/general/300x300/1123496_tOlcdaznZB5OZ6fw_hiCkg5Z8L-XER7ynVhzC10UG_0.jpg,9.0,122,https://fr.foursquare.com/v/castelo-de-s%C3%A3o-jorge/4b0588a3f964a52076d122e3,Château de Saint-Georges,Château,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/13452705_QFkEumTV_0UD46H1Ob5xoFlctVIHDNJ4pHXjLTZMw8okOdQjiNgGJZlIU2cWZHdgD1y-idnYQ.jpg,"Arnaud L. • Novembre 13, 2015
Ça vaut le coup.","Arnaud L. • Novembre 13, 2015",https://fr.foursquare.com/arnolgs,Arnaud L.
"R. Garrett, 17, Lisbonne",https://fastly.4sqi.net/img/general/300x300/23910712_n7wvbXddx_K2pVOBDcDoHMa27-ck4Wy3XhfKcRiFafk.jpg,9.0,123,https://fr.foursquare.com/v/bertrand/4b0588a8f964a520c2d222e3,Bertrand,Librairie,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/24494050_FHWa15aP_iSHOkb6r2nOo-veDyYdnTEpRARy_nuC2rAnvwWDu1nRR9eMnmG2S39gz9JIJNckR.jpg,"Frédéric L. • Novembre 24, 2019
Reconnue comme la plus vieille librairie du monde, un sceau d'attestation peut être apposé aux livres que vous achetez.","Frédéric L. • Novembre 24, 2019",https://fr.foursquare.com/frederil9118280,Frédéric L.
"Av. António Augusto de Aguiar, 148, Lisbonne",https://fastly.4sqi.net/img/general/300x300/409939767_3H6ENLEF_mtjeVDvPIKAN5zk0dUrNLvkGZlBfLKWdyA.jpg,9.0,124,https://fr.foursquare.com/v/ground-burger/52a5102a11d25addad453474,Ground Burger,Hamburgers,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/39078721-S502NEDK1DB22OMW.jpg,"Nail Y. • Août 12, 2017
Le ground burger est super!!!!","Nail Y. • Août 12, 2017",https://fr.foursquare.com/anisidea,Nail Y.
"Parque Eduardo VII, Lisbonne",https://fastly.4sqi.net/img/general/300x300/220373647_YpUsoPJfM9Zlly55Ux882TJRDUWHsyFKmqD5wQjwDc4.jpg,9.0,125,https://fr.foursquare.com/v/estufa-fria/4b0588a2f964a52014d122e3,Estufa Fria,Parc,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/24494050_FHWa15aP_iSHOkb6r2nOo-veDyYdnTEpRARy_nuC2rAnvwWDu1nRR9eMnmG2S39gz9JIJNckR.jpg,"Frédéric L. • Septembre 11, 2016
Impressionnante série de trois serres immenses, aménagées avec reliefs et étangs. Une agréable surprise.","Frédéric L. • Septembre 11, 2016",https://fr.foursquare.com/frederil9118280,Frédéric L.
