Titre,image,note,venueindex,champ,champ1,catégorie,prix,étiquette,avatar,tiptext,auteur,utilisateur_lien,utilisateur
"Lokastígur 28, Reykjavik",https://fastly.4sqi.net/img/general/300x300/440956087_ihAmqpu75_tyDDaj7kiBf1dWygpcRv__FRKB7C-EQ4Q.jpg,8.2,85,https://fr.foursquare.com/v/caf%C3%A9-loki/4c45f03bf1d80f470d7ba23c,Café Loki,Café,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/87340914-QUOMEYZ1NTGIPUG0.jpg,"Florence M. • Août 22, 2015
Restaurant organisé pour les touristes, avec un staff très agréable.","Florence M. • Août 22, 2015",https://fr.foursquare.com/77flo,Florence M.
"Listabraut 3, Reykjavik",,8.2,86,https://fr.foursquare.com/v/borgarleikh%C3%BAsi%C3%B0/4b0d8ffaf964a520214b23e3,Borgarleikhúsið,Théâtre,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/JKCSETQKJG32EZ12.jpg,"Maggi • Mars 4, 2019
The bar closer to the entrance is always the less busy one.","Maggi • Mars 4, 2019",https://fr.foursquare.com/maggi6676460,Maggi
,https://fastly.4sqi.net/img/general/300x300/501471915_FJ_8bpUFgLTSLOpv8PUKc9lzjnd-7BFUxnLZdwqP-58.jpg,8.2,87,https://fr.foursquare.com/v/bernh%C3%B6ftsbakar%C3%AD/58566e8e5d6ec60f233aaf81,Bernhöftsbakarí,Boulangerie,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/570220277_bRQf0yJt_Crrr-71uUTReRMfZ1REL_cbUwiMrZ8nlQjWCs_7UK_uVooaGbYRMrrdtvG2fXcS3.jpg,"Robert Ingi D. • Novembre 17, 2019
Great little bakery with a Czech twist","Robert Ingi D. • Novembre 17, 2019",https://fr.foursquare.com/robertid9017587,Robert Ingi D.
"Skólavörðustígur 22, Reykjavik",https://fastly.4sqi.net/img/general/300x300/3456659_GksXKmEcL6JLbPZDRxrSvlzPi6Pczv0zrxy4Sayw66M.jpg,8.2,88,https://fr.foursquare.com/v/f%C3%B3t%C3%B3graf%C3%AD/4f7aef0ce4b07183b4df066d,Fótógrafí,Magasin de photo,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/48887827_XaSHXZdD_C4ibuBkIltjV9gW2DRIstJ305f2rtMP59YKVLxW7OEPrJ6TmN8m594oJrakBxkx8.jpg,"Cathrine J. • Novembre 6, 2016
A super cute place with many, many photos taken in Iceland by a local photographer. The walls are also covered in old, vintage cameras! Make sure to bring a photo home with you.","Cathrine J. • Novembre 6, 2016",https://fr.foursquare.com/cathrinj6686563,Cathrine J.
"Laugavegur 10, Reykjavik",https://fastly.4sqi.net/img/general/300x300/536540702__S6lWXiuav8ZDI9DKt8Wy3dz_SkP7z5yKDJMWKDjKh0.jpg,8.2,89,https://fr.foursquare.com/v/einst%C3%B6k-bar/60da6d1b6dacc21a2c1743a7,Einstök Bar,Bar,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/blank_boy.png,"Brendan M. • Juillet 6, 2021
the beer, of course. the Moscow mule is also surprisingly good","Brendan M. • Juillet 6, 2021",https://fr.foursquare.com/brendanm5490970,Brendan M.
"Grímsbæ, Reykjavik",https://fastly.4sqi.net/img/general/300x300/92425236_5BYZWHLCbTmNS7Zz2Yhg0BjB-ggxZu9Z1eyEw92TN4g.jpg,8.2,90,https://fr.foursquare.com/v/eldofninn/4d5c2a485d153704bb2b6fe7,Eldofninn,Pizza,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/JKCSETQKJG32EZ12.jpg,"Maggi • Mai 15
Get any of the ""Spes"" pizzas, all excellent.",Maggi • Mai 15,https://fr.foursquare.com/maggi6676460,Maggi
"Nauthólsvík, Reykjavik",https://fastly.4sqi.net/img/general/300x300/75048914_C8oghbYolep7OpAktpCOFFaHJdWjho2zwaC75muwR-o.jpg,8.2,91,https://fr.foursquare.com/v/ylstr%C3%B6ndin-%C3%AD-nauth%C3%B3lsv%C3%ADk--nauth%C3%B3lsv%C3%ADk-geothermal-beach/4b0588acf964a5208ad322e3,Ylströndin í Nauthólsvík | Nauthólsvík Geothermal Beach,Source thermale,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/81393052-XDQO10XAVVWWO5SO.jpg,"Lydia U. • Août 9, 2015
Great hot pool! Come here for the ""real"" Icelandic bathing experience. It's free and there are showers, toilets, lockers and even a small shop. Great place to relax!","Lydia U. • Août 9, 2015",https://fr.foursquare.com/lyysen,Lydia U.
"Brautarholt 10-105, Reykjavik",https://fastly.4sqi.net/img/general/300x300/4417235_Bfic-Ll6az4qC_J2986LAji_k2Xd3UmzpnhfvjkEGOc.jpg,8.2,92,https://fr.foursquare.com/v/eyja-guldsmeden/5731a274498e8304bb63e56f,Eyja Guldsmeden,Hôtel,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/4417235_POM8qRr4_C9Dnwe5WI8LkFq2EpLE1F1bL2vo3J5ux1tZIoR_jErZVg9yuU09G70OtGW0IFWy9,"Karmen N. • Juin 21, 2016
Very lovely hotel! I recommend! Nice staff, pretty rooms, natural cosmetic etc..","Karmen N. • Juin 21, 2016",https://fr.foursquare.com/karmennovak,Karmen N.
"Aðalstræti 16, Reykjavik",https://fastly.4sqi.net/img/general/300x300/27328890_DoZz1bbd-EVzKFmkzd2PuVXpqu72kYAlTMvj4lD3A7Q.jpg,8.2,93,https://fr.foursquare.com/v/hotel-reykjavik-centrum/4b0588abf964a5204cd322e3,Hotel Reykjavik Centrum,Hôtel,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/DVL3R34BZ0NIVWMT.jpg,"Rob H. • Décembre 31, 2016
Free Wi-Fi and right in the middle of a great part of the city.","Rob H. • Décembre 31, 2016",https://fr.foursquare.com/rob_havasy,Rob H.
"Sculpture & Shore Walk, Reykjavik",https://fastly.4sqi.net/img/general/300x300/27687215_3_vf0EYujBl8Hxu3tfgIKArrFLlP9C76nwmDTVxO3gE.jpg,8.2,94,https://fr.foursquare.com/v/sculpture--shore-walk/51c63845498e8384471a20d7,Sculpture & Shore Walk,Belvédère / Panorama,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/EYHNBN5LN21L1PCU.png,"Maria K. • Juin 24, 2015
Really nice during sunset.","Maria K. • Juin 24, 2015",https://fr.foursquare.com/maria_berlin,Maria K.
"Laugavegur 22, Reykjavik",https://fastly.4sqi.net/img/general/300x300/6167416_CoRRFuP9Y4GTJOPUfxI2u35vT9i5puocwsAMhLr6h8w.jpg,8.2,95,https://fr.foursquare.com/v/kiki-queer-bar/510bd426e4b01d20dd966a8e,Kiki Queer Bar,Bar gay,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/132014_RofwXBej_57W_Civx4u1ZFUDPO-modJ4GifJPpoRn59XeULGyvk6fCNVEVr2bKhaTPfO2IQg7.jpg,"Dan G. • Novembre 20, 2015
Great, friendly vibe and always a group willing to dance! Beer is cheap; mixed drinks not so much.","Dan G. • Novembre 20, 2015",https://fr.foursquare.com/dan_geiger,Dan G.
"Hagamelur 67, Reykjavik",https://fastly.4sqi.net/img/general/300x300/29134988_OxmELW0EkElwXitPuRAhog1JQPmw2hfQ3wkwxEBW4Wg.jpg,8.2,96,https://fr.foursquare.com/v/%C3%ADsb%C3%BA%C3%B0-vesturb%C3%A6jar/4bd4ae265631c9b68fe8a230,Ísbúð Vesturbæjar,Glace,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/91197263-4EHY5EH5L1QGYL3H.jpg,"Rafn Àgúst R. • Août 11, 2014
Everything is incredibly good here, i would reccomend a Bragðarefur with at least some cookie dough and oreo's 😄😄😄","Rafn Àgúst R. • Août 11, 2014",https://fr.foursquare.com/rafnagur7009444,Rafn Àgúst R.
"Vesturgata 3, Reykjavik",https://fastly.4sqi.net/img/general/300x300/84813165__lnPDBIZk6M4m4ZKZ3bDTedHXDpEHUx5sxnRUGlBkmo.jpg,8.2,97,https://fr.foursquare.com/v/caf%C3%A9-rosenberg/5ee2a09bed884601ad2b600a,Café Rosenberg,Café,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/518183272_pCeSUtNn_yGKj567Rw0D5CpKYp5GMt7rttn8bYT_MmwudSRgKF8LHfJuR3YBDWk1zsxKmtxwJ.jpg,"أسيل العبداللطيف .. • Janvier 18
Pecan pie and apple pie was very yum, their black coffee is perfect 👍🏼",أسيل العبداللطيف .. • Janvier 18,https://fr.foursquare.com/asylalbd5752471,أسيل العبداللطيف ..
"Bergstadastræti 12, Reykjavik",https://fastly.4sqi.net/img/general/300x300/29190048_M-ll2iXXE0I7WU1EFJ2Dgnow5xSus9WR0Anu3A2oi80.jpg,8.2,98,https://fr.foursquare.com/v/reykjavik4you-apartments-hotel/50ec7d5ee4b080db99a1d130,Reykjavik4you Apartments hotel,Chambre d'hôtes,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/042DNYWDXNSNKCYO.jpg,"Andrew S. • Août 9, 2015
Great place to stay. Super close to everything, quiet, big beautiful apartments.","Andrew S. • Août 9, 2015",https://fr.foursquare.com/andrewsaunders,Andrew S.
"Suðurlandsbraut 48, Reykjavik",https://fastly.4sqi.net/img/general/300x300/117762_v1mcoI3TpecTMcToHca_lJtygVl04w3YDUZdAOjGOz0.jpg,8.1,99,https://fr.foursquare.com/v/spilavinir/4dcc0c75d4c0dfa030de6d6f,Spilavinir,Jeux et jouets,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/S2BX2FFFHY415R2C.jpg,"Óskar Á. • Février 18, 2015
The selection of Icelandic games and the service.","Óskar Á. • Février 18, 2015",https://fr.foursquare.com/oskara8846857,Óskar Á.
"Naustin 1-3, Reykjavik",https://fastly.4sqi.net/img/general/300x300/588738322_l7-KqXPLn0jge5zTZbsi6eh-fF0A2MrVHkOf6kU4ZbA.jpg,8.1,100,https://fr.foursquare.com/v/paloma/52ab85f711d232121f36e41f,Paloma,Discothèque,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/76856558-2L4B3YIYRGB5PGTJ.jpg,"Jorge P. • Mai 27, 2015
Awesome place, awesome decoration. Regular music.","Jorge P. • Mai 27, 2015",https://fr.foursquare.com/jorgep4204171,Jorge P.
"Skógarhlíð, 105 Reykjavík, Islande, Reykjavik",https://fastly.4sqi.net/img/general/300x300/3254793_cM6XhgtftUH4ZRrrFrU5gM3fPcE9sK-MgY0HZVvl0XU.jpg,8.1,101,https://fr.foursquare.com/v/bus-hostel-reykjavik/515f1e41e4b0ec928517905a,Bus Hostel Reykjavik,Auberge,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/59240242-FOX3EZVJMDZ4MRK1.jpg,"Agnieszka S. • Mai 3, 2015
One of the best hostels, I've ever been to. Close to everything you need, the staff is really friendly, they have good music in the lounge and the breakfasts are nice and free. Very clean and modern.","Agnieszka S. • Mai 3, 2015",https://fr.foursquare.com/agnieszs5290589,Agnieszka S.
"Fríkirkjuvegur 5, Reykjavik",https://fastly.4sqi.net/img/general/300x300/3456659_THecGh22NxgAYck6KbWQm2sAexRPaDqcVS6oCbERtCs.jpg,8.1,102,https://fr.foursquare.com/v/fr%C3%ADkirkjan/4d123d1a40e654813d978e1a,Fríkirkjan,Église,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/94036971_20UHeDpa_9KWDPDAGGSscKhFQOE1iqioimyHcMdpdg8At85b2yat3z1YBiaUX3CRKzsnMd36S.jpg,"Carl G. • Novembre 28, 2015
Cute little church near the lake.","Carl G. • Novembre 28, 2015",https://fr.foursquare.com/geordie_exile82,Carl G.
"Laugavegur 77, Reykjavik",https://fastly.4sqi.net/img/general/300x300/20267391_1wKfAvAPzZ983ljsqmpdTG1GHAaVTP2fVZBeuS5MMe8.jpg,8.1,103,https://fr.foursquare.com/v/te--kaffi/5412bc75498e8402e0767c75,Te & Kaffi,Coffee Shop,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/41326726_0kswpv0z_wMaBFIpUnZlQlnWCHbZXWMTPxwXDEpmZh7ytOKEhLFj37uezB6LZSZZPmGX9HTYJ.jpg,"Jeffrey K. • Juillet 28, 2016
Cool space shared with a book store with lots of cool knick knacks. Great souvenir options here.","Jeffrey K. • Juillet 28, 2016",https://fr.foursquare.com/j_ckao,Jeffrey K.
,https://fastly.4sqi.net/img/general/300x300/804080_OltTE1srgX0I3qetX52HzlszPU4SDQGHQP_WoBnsqj8.jpg,8.0,104,https://fr.foursquare.com/v/huppa/5560a38c498e887e73f9988e,Huppa,Glace,$$$$,Enregistrer ,,,,,
"Skólavörðustíg 10, 101 Reykjavík, Reykjavik",https://fastly.4sqi.net/img/general/300x300/9883573_tWDXwl0G56tm-A3zYLOHrOUHnDdLAuHPFIHND_5OUcs.jpg,8.0,105,https://fr.foursquare.com/v/kaffif%C3%A9lagi%C3%B0/4c6fcc15d274b60cff87d70d,Kaffifélagið,Coffee Shop,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/MXPRHC2QWWH2IDOD.jpg,"Bárður Örn G. • Octobre 16, 2011
A true Milan Coffee Bar at one of the nicest streets in Reykjavík. Great Coffee on the run, interesting crowd, you might spot Icelandic celebrities.","Bárður Örn G. • Octobre 16, 2011",https://fr.foursquare.com/bardur,Bárður Örn G.
"Baldursgata 14, Reykjavik",https://fastly.4sqi.net/img/general/300x300/2658653_rHmB0HOg0JrufUg7cT99Ydzqub-OacTUsCn_0AZNRSg.jpg,8.0,106,https://fr.foursquare.com/v/%C3%BEr%C3%ADr-frakkar/4b0588aef964a520ded322e3,Þrír Frakkar,Fruits de mer,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/6923504-AELZJBCHTEFEIQ3S.jpg,"Carter S. • Février 24, 2011
If you are looking in Reykjavick for somewhere with a warm friendly feeling, and a hearty menu full of local favourites this is the place! Try Minky Whale shashimi style or as a peppered steak!","Carter S. • Février 24, 2011",https://fr.foursquare.com/carters2112938,Carter S.
Reykjavik,https://fastly.4sqi.net/img/general/300x300/33447127_aUu6b-dl23ti2uAJ57eMGp7R1i1A8gN7FIhuBy6w0us.jpg,8.0,107,https://fr.foursquare.com/v/nordurey-hotel/58c690061b36d4607b9b2029,Nordurey Hotel,Hôtel,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/151065137-3CNUBDAZTHMWDA0F.jpg,"Sravanti T. • Juin 14, 2018
Self check in was hassle-free, free street parking, and very clean. Great for the basics.","Sravanti T. • Juin 14, 2018",https://fr.foursquare.com/sravanti__,Sravanti T.
"Hverfisgata 12 (Ingólfsstræti), Reykjavik",https://fastly.4sqi.net/img/general/300x300/10094511_vAxnWwGM1m6B6ViSfgxh-c8ZHrQAdDv5CEcnrNLQzcQ.jpg,8.0,108,https://fr.foursquare.com/v/r%C3%B6ntgen/5df2ccf18de7b40008567153,Röntgen,Bar,$$$$,Enregistrer ,,,,,
,https://fastly.4sqi.net/img/general/300x300/35452433_Q9t2ICXEgMXW1lW2ulbV8cc2-GBeicA_JR51Is4VlIs.jpg,8.0,109,https://fr.foursquare.com/v/the-swan-house-reykjavik-apartments/5867b9817b43b43605e11cca,The Swan House (Reykjavik Apartments),Hôtel,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/56965922-5EAQJVOYYTXESHJC.jpg,"Lulu D. • Novembre 18, 2017
My room was spacious, clean and very comfortable. The 24hr from desk and daily cleaning is also great to have. Also it’s in an absolute great location, just one block away from restaurants and bars.","Lulu D. • Novembre 18, 2017",https://fr.foursquare.com/lulud2421190,Lulu D.
"Sturlugata 5, Reykjavik",https://fastly.4sqi.net/img/general/300x300/112073_kKol7QnC4x0D8DbzHkERHTi8cgS03rEJSSEbUS-XELA.jpg,8.0,110,https://fr.foursquare.com/v/norr%C3%A6na-h%C3%BAsi%C3%B0/4beb0177b3352d7f9de855d2,Norræna Húsið,Opéra,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/88825274-OFDQFNXIA3DBETV3.jpg,"Erick K. • Juillet 30, 2015
Beautiful house and space. The house is a design by Alvar Aalto. They have a little shop, a simple bistro and a very cool library. They host various events from time to time.","Erick K. • Juillet 30, 2015",https://fr.foursquare.com/erickk2016910,Erick K.
"Borgartún 21, Reykjavik",https://fastly.4sqi.net/img/general/300x300/33257277_YaibE3nrbkbch3L140L3j0WvgLGyoYGJ-k43Lk76V40.jpg,8.0,111,https://fr.foursquare.com/v/te--kaffi/52e256bf498e90cd8ab85a76,Te & Kaffi,Coffee Shop,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/91120482-31XJH4KUXBPIYXGW.jpg,"Skuli A. • Avril 13, 2017
Cosy coffee shop, with great coffee. A bit pricey.","Skuli A. • Avril 13, 2017",https://fr.foursquare.com/arnlaugsson,Skuli A.
"Austurstræti 9, Miðbær",https://fastly.4sqi.net/img/general/300x300/6527947_xRbZGEctTfFOZD06Em2aZHfeLCvNfsKZ2oNinOoiBFo.jpg,8.0,112,https://fr.foursquare.com/v/the-laundromat-caf%C3%A9/4d7678b846a8b60cb590382a,The Laundromat Café,Café,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/JEUSBNN1VBS3YSIK.jpg,"Kvn R. • Juin 26, 2013
Pas trop cher, des assiettes bonnes et bien remplies, un cadre agréable, un service aimable, et du Wi-Fi gratuit.","Kvn R. • Juin 26, 2013",https://fr.foursquare.com/darklg,Kvn R.
"Öskjuhlíð, Reykjavik",https://fastly.4sqi.net/img/general/300x300/440956087_EKs4AyXL5mc19pL2GWTXaGJntnTPB-GNrdUhh45dLos.jpg,8.0,113,https://fr.foursquare.com/v/perlan--wonders-of-iceland/594e6a923731ee3b68a992b4,Perlan - Wonders of Iceland,Musée,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/468273384_1FJgt3F0_4lAENby985GLY23uZMtYbqKplF0VoePVjatnOQ_TQwUyvsQgpt3cM5bEW5zB5p1Y.jpg,"Hannah K. • Juillet 26, 2019
Love this place! The ice cave was amazing. Cool exhibits and wonderful view from the rooftop.","Hannah K. • Juillet 26, 2019",https://fr.foursquare.com/hannahk7253577,Hannah K.
"Hverfisgata 30, Reykjavik",https://fastly.4sqi.net/img/general/300x300/8348056_wEbFxFwSWHfVztPPuOtdoptxsYsR-S28tgOT2GckgNU.jpg,8.0,114,https://fr.foursquare.com/v/geiri-smart/577d5790498eac818f8c9615,Geiri Smart,Restaurant,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/PAVIX14NH5EFD05S.jpg,"Fred S. • Août 24, 2018
Extensive buffet breakfast. All of the meals I had were quite good.","Fred S. • Août 24, 2018",https://fr.foursquare.com/freds6361342,Fred S.
"Skólavörðustíg 16 (Óðinsgata), Reykjavik",https://fastly.4sqi.net/img/general/300x300/247980_yNSRKVGYJxk8N1HK1TAvFmfYJEInaUSb6DP4n7cVjDU.jpg,8.0,115,https://fr.foursquare.com/v/geysir-verslun/4e3842af7d8b5e9544b17d12,Geysir verslun,Boutique,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/62006-XARBLZXEE5XUUVMF.jpg,"Phil W. • Octobre 8, 2012
Reykjavik's coolest clothing shop. They carry several Farmer's Market brand sweaters. I wish I had a store like this where I live.","Phil W. • Octobre 8, 2012",https://fr.foursquare.com/heyitsphil,Phil W.
"Laugavegur 24 Reykjavík, Reykjavik",https://fastly.4sqi.net/img/general/300x300/29062770_6F2UGlsTlz3-v-h0EEDzj_zzi9Q5id_e2mbKIwoHysY.jpg,8.0,116,https://fr.foursquare.com/v/public-house/55608b58498ec3d383d5e308,Public house,Gastro-pub,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/70278483-KLGK1FJZUN3MUFHJ.jpg,"Agnèsita • Avril 3, 2017
Tout est absolument excellent et le service extrêmement sympathique. Une adresse idéale à Reykjavik !!","Agnèsita • Avril 3, 2017",https://fr.foursquare.com/agnesita_b,Agnèsita
"Bankastræti 7, Reykjavik",https://fastly.4sqi.net/img/general/300x300/37915240_Ah1qmaVt7XuDzR5AePLXVfmz9kNsB2tNWkamQTuB-h8.jpg,8.0,117,https://fr.foursquare.com/v/loft-hostel/5118c9cae889ab6604bd45ef,Loft Hostel,Auberge,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/72035477-1NCJPAXCEDY3NPVQ.jpg,"Max M. • Mai 8, 2014
Amazing living. Cheap prices. Fresh rooms. Great bar with live music. Wonderful people.","Max M. • Mai 8, 2014",https://fr.foursquare.com/maxm7976949,Max M.
"Aðalstræti, Reykjavik",https://fastly.4sqi.net/img/general/300x300/805367_gpHpx6-mmhL83eK8rVlQrSj_jluEQUmvrz4c3t5MiFc.jpg,8.0,118,https://fr.foursquare.com/v/te--kaffi/50587258e4b0eaaf49aa003b,Te & Kaffi,Coffee Shop,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/blank_boy.png,"Marel J. • Mai 26, 2016
By far the best Te og Kaffi cafe in town! They might not have the greatest varieties of sandwiches or cakes, but the coffee is great.","Marel J. • Mai 26, 2016",https://fr.foursquare.com/snaei8,Marel J.
"Laugardal, Reykjavik",https://fastly.4sqi.net/img/general/300x300/9405325_U5qTClDd5kyDnOxHQu7gsssXNEt10hI5onSXoOcnvuE.jpg,8.0,119,https://fr.foursquare.com/v/grasagar%C3%B0urinn/4b0588acf964a52088d322e3,Grasagarðurinn,Jardin,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/ALNDOLLWLFJJWJG4.gif,"Eymundsson • Août 12, 2011
A flower lover? The Botanic Garden is an outdoor collection of about 5000 living plants and it celebrated its 50th anniversary in 2011. Check link for a book about Icelandic plants.","Eymundsson • Août 12, 2011",https://fr.foursquare.com/eymundsson,Eymundsson
"Sundlaugavegur 35, Reykjavik",https://fastly.4sqi.net/img/general/300x300/554369437_m-Hbq8JtiEzgZV22lHOEYzqoRrD4KlYwL_yXtvbe33M.jpg,8.0,120,https://fr.foursquare.com/v/reykjav%C3%ADk-campsite/4e20aeb3d22d0a3f59f03c2d,Reykjavík Campsite,Terrain de camping,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/78259400-A2IAGIKCIRFFC34P.jpg,"Muriel V. • Septembre 6, 2014
Quiet, safe and amazing amenities. A cheap stay with your camper or tent. 👍","Muriel V. • Septembre 6, 2014",https://fr.foursquare.com/murielv7322985,Muriel V.
"Grasagarðurinn Laugardal, Reykjavik",https://fastly.4sqi.net/img/general/300x300/10094511_oFMDUAbX10ugORRxoNJPKDLuMM0Rr_lTxYP_65mVzLs.jpg,8.0,121,https://fr.foursquare.com/v/caf%C3%A9-fl%C3%B3ran/4e159f60e4cded56112982ef,Café Flóran,Scandinave,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/83306165_g6DTiiBC_22rtfLRmUi8pu06u8VIS1voCZ2TyKLV2qXLDseuV7nPq24lASFNPFQW69LbPUEs5.jpg,"Aurélie G. • Juin 21, 2015
Petit café / restaurant sympa dans le jardin botanique . Agréable les jours de beaux temps . Pas de la grande cuisine mais des produits frais .","Aurélie G. • Juin 21, 2015",https://fr.foursquare.com/aurelieg4162088,Aurélie G.
Reykjavik,https://fastly.4sqi.net/img/general/300x300/1169_KiY1TyaS4BXZbq-y87LyApwBfk4IrPYyajihDJFJi7I.jpg,7.9,122,https://fr.foursquare.com/v/icelandic-craft-bar/5a7e1875a5a3154e5b8e8888,Icelandic Craft Bar,Bar,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/472550420_0DhfvC6T_1Cv4YA1f_ig7zAQfmTjv-5nSD0HatDTROZorw7xqevcV5lJhbPZcFK_eS4qHAIla.jpg,"Ryan B. • Mars 30, 2018
Great craft beer from all over the country! Would recommend the flight served on Iceland shape tray with beers from each coast of Iceland. (Oh and the free waffles are a good point!)","Ryan B. • Mars 30, 2018",https://fr.foursquare.com/ryanb6886816,Ryan B.
"Bergstaðastræði 1 (Laugavegur), Reykjavik",https://fastly.4sqi.net/img/general/300x300/2891489_fV9v3-GozfCtO7uYn09sX5Xckdt12nA64ZFE3KrsbUY.jpg,7.9,123,https://fr.foursquare.com/v/kaffibarinn/4b2eaca7f964a520c6e424e3,Kaffibarinn,Bar,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/2823417-DNAMC0O44NBVL1ZH.jpg,"Jeff M. • Avril 12, 2015
Cozy Reykjavik haunt - a great place to have an evening beer!","Jeff M. • Avril 12, 2015",https://fr.foursquare.com/jeffwithin,Jeff M.
"Nýbýlavegur, Kópavogur",https://fastly.4sqi.net/img/general/300x300/122763838_7p8N-4QEUn9kTVdXH10i3ArQmhSkZ6uQ8zrfgFmjERk.jpg,7.9,124,https://fr.foursquare.com/v/kru%C3%B0er%C3%AD-kaffit%C3%A1rs/51237a53e4b021660408629b,Kruðerí Kaffitárs,Coffee Shop,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/blank_boy.png,"Maciej W. • Janvier 16, 2016
The environment was amazing and they have many books that you can read (mainly about bread making). I sat inside for about 3 hours before the sun came up. I had a cup of Americano coffee & sugar","Maciej W. • Janvier 16, 2016",https://fr.foursquare.com/maciejw4838956,Maciej W.
,https://fastly.4sqi.net/img/general/300x300/501471915_cfG2Brs9FVT9R66Wg2woyJrpumuGoaVVbo8Y3HM0eao.jpg,7.9,125,https://fr.foursquare.com/v/vesturb%C3%A6r/4c8aab126418a1433cffe1ce,Vesturbær,Quartier,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/X0Y3HRD03DIOYSFJ.png,"Stefán Ö. • Avril 15, 2012
West side is the best.","Stefán Ö. • Avril 15, 2012",https://fr.foursquare.com/stebbipanda,Stefán Ö.
"Skúlagötu 28 (Vitastígur), Reykjavik",https://fastly.4sqi.net/img/general/300x300/4545393_0L13NTi2pZbs9j_sUuzvkC8lBxGg2RZWf8c09ZJ4Oc4.jpg,7.9,126,https://fr.foursquare.com/v/s%C3%A6mundur-%C3%AD-sparif%C3%B6tunum/4e1f5445b0fbe764a4ad7e2f,Sæmundur í Sparifötunum,Salle de concert,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/M51G5H433DDB0O2J.jpg,"Emilie F. • Novembre 21, 2015
It might feel weird to go to a hostel bar but the food is delicious and it's a wonderful place to hang out on a rainy afternoon.","Emilie F. • Novembre 21, 2015",https://fr.foursquare.com/saysemilie,Emilie F.
"Grensásvegur 50, Reykjavik",https://fastly.4sqi.net/img/general/300x300/1202617_aETcr-jFTtnio793-bFJ6F3Xl7Hjvn2G0GdZaHf9xLg.jpg,7.9,127,https://fr.foursquare.com/v/%C3%ADsb%C3%BA%C3%B0-vesturb%C3%A6jar/4c408c95520fa5932735c8ac,Ísbúð Vesturbæjar,Glace,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/1QR33DCG2JLPWFKP.jpg,"Herwig S. • Juillet 13, 2011
Icecream 'old style' is colder and more watery preferred by adults. Icecream 'new style' is more creamy and kids love it","Herwig S. • Juillet 13, 2011",https://fr.foursquare.com/herwigs5740641,Herwig S.
"Hverfisgata 98, Reykjavik",https://fastly.4sqi.net/img/general/300x300/61936608_UotSl0E_LaIqKvcfeSD22KYeauYXDufT6cMWM4N9c5M.jpg,7.9,128,https://fr.foursquare.com/v/emilie-and-the-cool-kids/5a269b3a916bc1569027c4b0,Emilie and the cool kids,Bagels,$$$$,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/0ICZJTADIZFZOQHZ.jpg,"Maud • Août 6, 2019
Very good homemade pastries with loads of vegan options. Good atmosphere and lovely staff. Really liked it!","Maud • Août 6, 2019",https://fr.foursquare.com/nightsight,Maud
