Titre,image,note,venueindex,champ,champ1,catégorie,prix,étiquette,avatar,tiptext,auteur,utilisateur_lien,utilisateur
Madrid,https://fastly.4sqi.net/img/general/300x300/529254590_CnBdhn9tiLjQhPm_wLKyHkQkdmW46H_ZI9KmI1dWDXw.jpg,9.0,86,https://fr.foursquare.com/v/zuma-madrid/61b3abcba4aa006ccd1529d1,Zuma Madrid,Japonaise,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/89161433_muNIByAR_DyYFksJHAbBfu6fuBnc3rgoIIMLyUViU2UfYDp9hY1PnOFEOYjFy1moEiXj4QYVz.jpg,"Bader • Août 11, 2022
You will not be disappointed! Great atmosphere and excellent food!","Bader • Août 11, 2022",https://fr.foursquare.com/badermsg,Bader
"C. Preciados, 3, Madrid",https://fastly.4sqi.net/img/general/300x300/20325758__HVoNEiC1dq8IUVr4o58Nvj3fkRpPWRJ-4p3YjuP5J4.jpg,9.0,87,https://fr.foursquare.com/v/club-del-gourmet-corte-ingl%C3%A9s/4bddaac30ee3a59370242eb0,Club del Gourmet Corte Inglés,Gastronomique,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/92405822_Iun23bCt_PEV6mBdya9_k51bD1S2KdpAYPJTpZRtfIyCplCPp8QCW0mEE8y0RsSA0AoIUI4ae.jpg,"S P. • Juin 18, 2022
Do yourself a favour, grab some 5Jotas ham (jamon Iberico) and some other Spanish cold cuts like salcichon, chorizo and lomo with some cheese, tomatoes with some crusty bread. The best of Spain!","S P. • Juin 18, 2022",https://fr.foursquare.com/sp6985958,S P.
"Duque de Alba, Madrid",https://fastly.4sqi.net/img/general/300x300/45115551_j_icT87vWp6uh7tEGs20a1Lx_jAZeftV80CqdpWMONg.jpg,9.0,88,https://fr.foursquare.com/v/sala-equis/5a2043c21fa76357f07e23ae,Sala Equis,Films indépendants,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/32HAAMYRNWWSSQCP.jpg,"Claudia E. • Mai 2, 2019
Absolutely love this place. Great to get a drink and they also have live music on sundays 😍","Claudia E. • Mai 2, 2019",https://fr.foursquare.com/clauelvir,Claudia E.
"Calle de Fernando VI, 2, Madrid",https://fastly.4sqi.net/img/general/300x300/25994156_U8nVsLUWErQeTZfNvNnmtUrYkq5bnK_9XVTpSM8JL3o.jpg,9.0,89,https://fr.foursquare.com/v/la-duquesita/4ead966df5b936710b8bd8cd,La Duquesita,Desserts,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/blank_boy.png,"Adrian F. • Décembre 2, 2017
The cakes and tea cookies are perfect, perfect sweetness (i.e. subtly sweet)","Adrian F. • Décembre 2, 2017",https://fr.foursquare.com/adrianf3747256,Adrian F.
"C/ Gran Via 35, Madrid",https://fastly.4sqi.net/img/general/300x300/462149540_Op_SNUZXR0na8hptYm5Swp5oJeNZNZzohPdpbjVyFUE.jpg,9.0,90,https://fr.foursquare.com/v/kiko-store/523224b1498e6d691c94f859,Kiko store,Cosmétiques,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/95116473-FVP34PZVYA44LE22,"Kate T. • Décembre 20, 2014
The biggest branch of Kiko make up store in Madrid. A great selection of good value make up and skincare. Good for gifts for friends back home.","Kate T. • Décembre 20, 2014",https://fr.foursquare.com/ohhellospain,Kate T.
"C/ Bailén, Madrid",https://fastly.4sqi.net/img/general/300x300/36029242_9rLDc0lBhGQ48KIPC063Vs9CMqU5BmaxTJpLu_l4muk.jpg,9.0,91,https://fr.foursquare.com/v/plaza-de-la-almudena/4fa1419ee4b0b6a5a232eb53,Plaza de la Almudena,Place,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/327477510-R5OS1VTFKHTBXF1O,"Jordan T. • Août 21, 2016
Beautiful views of both the cathedral and the palace!","Jordan T. • Août 21, 2016",https://fr.foursquare.com/jordant7822725,Jordan T.
"C/ Mayor 40, Madrid",https://fastly.4sqi.net/img/general/300x300/17137734_hBIq2unj7GWPgRjhkoVDqi7eL_u-1yzKYRkh1ZkRdtQ.jpg,9.0,92,https://fr.foursquare.com/v/amorino/5004217de4b0524582e67aa0,Amorino,Glace,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/576623-EJL3CUJABZ2GYWE0.jpg,"Miloš • Octobre 19, 2016
Delicious ice cream, can't go wrong with Dulce de Leche or Crema Catalana","Miloš • Octobre 19, 2016",https://fr.foursquare.com/milos3213718,Miloš
"C. Tamayo y Baus, 4, Madrid",https://fastly.4sqi.net/img/general/300x300/8180448_4KjH_p2Yo5vkmpVHarrU9bwGADOnOBkypbTYt9vVoJ0.jpg,9.0,93,https://fr.foursquare.com/v/teatro-mar%C3%ADa-guerrero/4adcda3cf964a520903d21e3,Teatro María Guerrero,Théâtre,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/6050724-MF5CL5K2UQZDIB13.jpg,"Valeria R. • Octobre 21, 2017
La ubicación en pleno centro de Madrid. Y desde todas las butacas se ve muy bien. Impecable la programación siempre. Es un 10","Valeria R. • Octobre 21, 2017",https://fr.foursquare.com/vachu,Valeria R.
"C. Churruca, 5, Madrid",https://fastly.4sqi.net/img/general/300x300/72899878_dsn-v39sbDTHXAMkSPe8nc-eofGtsutBV3KxuUWXfmU.jpg,9.0,94,https://fr.foursquare.com/v/sivasdescalzo/5035db3ee4b06f3b85a38020,sivasdescalzo,Chaussures,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/10292503-S5XKSW4E4KIEY2F0.jpg,"Franvat • Mai 9, 2014
La mejor tienda de zapatillas que conozco. Totalmente in love y con tienda Online!! 😍😍😍😍😍","Franvat • Mai 9, 2014",https://fr.foursquare.com/franvat,Franvat
"Javier Ferrero, 8, Madrid",https://fastly.4sqi.net/img/general/300x300/521743095_YxY8MK7EM9Qk3RQYTVdJMHJj8JvHAAFM1PwKPn3mRzc.jpg,9.0,95,https://fr.foursquare.com/v/el-flaco/571f7bfc498efa15111ae4bf,El Flaco,Thaïlandaise,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/89673552_h6fbhUeP_BSZihNPsogQL3KSJ33j6fP3AfpN3AYqY7xYnl26oiXoVwE0ZeRbA-cyBCtPgEHh7.jpg,"Cuélebre • Mai 15, 2019
No puedo más que recomendar todo lo que probé, pero sobre todo el Bao de Panceta, el Tuétano a la brasa y el Pad Thai. Volveré.","Cuélebre • Mai 15, 2019",https://fr.foursquare.com/xuberu,Cuélebre
"Pl. de España, Madrid",https://fastly.4sqi.net/img/general/300x300/20386119_256opGEzpytV3nl_PTLSmcaEJzdXAu4kuqF76FyXq-s.jpg,9.0,96,https://fr.foursquare.com/v/plaza-de-espa%C3%B1a/4ea28fd699117fc56c845361,Plaza de España,Place,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/475892522_AIPi7DOz_LGWCIEVpo9aJ9_06DZR_hFATKt7nBsTM3ebzuc8_WR7eUslwEfG0awSjvrb8PsAI.png,"Jean L. • Avril 18, 2018
Place très paisible pour une ballade nocturne débouchant sur un très beau parc à l'ambiance très sympathique. Très belle vue générale sur la ville au soleil couchant !","Jean L. • Avril 18, 2018",https://fr.foursquare.com/jeanl6703301,Jean L.
"C. Reina, 4, Madrid",https://fastly.4sqi.net/img/general/300x300/40482006_OhcbLQzrA7wBxr19Z3sgjEdcMe_bJvlMtG4csivkH94.jpg,9.0,97,https://fr.foursquare.com/v/angelita-madrid/56f6f3b3498e67a00da88ca5,Angelita Madrid,Méditerranéenne,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/41367168_TUMZV72A_X2hv2GDmGqB8HRzVfIdZ9GWHkVLuWTwSKOpKFjvet8xq6ituF0MOEVIhr1gZejar.jpg,"José João M. • Décembre 28, 2019
Upstairs, downstairs, different menu and crowd. Excellent service, food and cocktails! Must try!","José João M. • Décembre 28, 2019",https://fr.foursquare.com/josejoam7570377,José João M.
"P. del Pintor Rosales, s/n, Madrid",https://fastly.4sqi.net/img/general/300x300/16230838_cdrMjUu5TT8cBvla8d3qTGQU4H-P1ynYy7brGRyGbSI.jpg,9.0,98,https://fr.foursquare.com/v/parque-del-oeste/4bdc5babfed22d7f92ca57c9,Parque del Oeste,Parc,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/11980163-H2D4TRWS0HVK3IY4.jpg,"Rafael M. • Mars 15, 2021
Beautiful park with wide green spaces, ideal for a stroll, a picnic or just a relaxing time lying on the grass","Rafael M. • Mars 15, 2021",https://fr.foursquare.com/rafemago,Rafael M.
"Calle del Relatores, 17, Madrid",https://fastly.4sqi.net/img/general/300x300/62216305_bV5iPvqjsKKh0C-bUw3I87KFXyMRRcQyxuI9sJPxkYU.jpg,9.0,99,https://fr.foursquare.com/v/way-hostel/4c0372fa310fc9b691f3c561,Way Hostel,Auberge,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/19953032-22DIUJW1I3TKW22E.jpg,"Jens B. • Mars 30, 2012
Awesome hostel :D very friendly people and atmosphere. I really recommend it :D","Jens B. • Mars 30, 2012",https://fr.foursquare.com/jensb3432873,Jens B.
"Isaac Peral 6, Madrid",https://fastly.4sqi.net/img/general/300x300/32820538_3KO4SnMnNdkatHiffriRGGXEqW6MbYA9Hg2jqcehPWs.jpg,8.9,100,https://fr.foursquare.com/v/heladeria-los-alpes/4e04e8101838546fc75fac1e,Heladeria Los Alpes,Glace,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/17030124-EXSZ54ALCGLB2W25.jpg,"Cristina S. • Décembre 12, 2011
Sin duda la mejor heladeria de la zona. Cualquiera de las variedades de chocolate estan increibles!","Cristina S. • Décembre 12, 2011",https://fr.foursquare.com/cristins5546628,Cristina S.
"Castillo, 16 (Sagunto), Madrid",https://fastly.4sqi.net/img/general/300x300/4332502_96bkwXgbdh2BZHN8SSe2vsGZY4auAK2UzqbmU7OGW5k.jpg,8.9,101,https://fr.foursquare.com/v/restaurante-bacira/53bbb8b3498ee6aee54c9216,Restaurante Bacira,Restaurant,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/30490098-VAHFY3BENPMJI3GQ.jpg,"Nabeel Z. • Juin 24, 2018
Small place with lovely menu.. if u t raw meat lovers,, it’s a must.. try the oxtail meatballs & the french toast for dessert","Nabeel Z. • Juin 24, 2018",https://fr.foursquare.com/babelzo,Nabeel Z.
"Matadero Madrid (P. de la Chopera 14), Madrid",https://fastly.4sqi.net/img/general/300x300/26012836_AaaXznnK1ER5EJdn5KAHqxlkGWwzG5bFXelAszwR768.jpg,8.9,102,https://fr.foursquare.com/v/central-de-dise%C3%B1o--dimad/4cb03d3c5430b71365ee3616,Central de Diseño / DIMAD,Musée d'art,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/2309324-FJTPYGYDWC1BVJUR.jpg,"David B. • Mars 4, 2014
Fui por el""mercado central de diseño""y me encantaron TODOS sus puestos.Ideal para conocer qué se mueve en el mercado español de diseño-talento-emprendedor y hacer compras absolutamente originales.","David B. • Mars 4, 2014",https://fr.foursquare.com/davidborrallo,David B.
"Calle del Espíritu Santo 47 (C/ de San Bernardo), Madrid",https://fastly.4sqi.net/img/general/300x300/700449_fayXghix586sFun7__1owa_JP0pD7K_hytGkENoLLy8.jpg,8.9,103,https://fr.foursquare.com/v/jj-books-and-coffee/4b69c756f964a520adb32be3,J&J Books and Coffee,Librairie,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/13514980_LCdxyI5X_3x4YG7h7rLLsEi6cQBFPbjMN_seexw5ylFNR6HoWxMb8eVJbzUR47UkIjWboSMHi.jpg,"Rebecca R. • Novembre 30, 2011
Love the place! It is not exactly the most comfortable place to sit down and read a book, though. Fun spot to hang out with friends and excellent place to shop for books in English.","Rebecca R. • Novembre 30, 2011",https://fr.foursquare.com/rebeccaraia,Rebecca R.
"Calle de Breton de los Herreros 39, Madrid",https://fastly.4sqi.net/img/general/300x300/12838145_OVGX-dAiqewdrbo-Ims9sG4NXKtVGGeW8QLcRs4JVdY.jpg,8.9,104,https://fr.foursquare.com/v/atelier-belge-restaurante/532df8a4498e446a98ec26d2,Atelier Belge Restaurante,Belge,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/2UCU01RZMDNDHZMB.jpg,"Raffaele G. • Mars 23, 2016
Nice food and great plate presentation. Maybe a bit pricey. Great choice of belgian beers as you would expect.","Raffaele G. • Mars 23, 2016",https://fr.foursquare.com/rgricinella,Raffaele G.
"Calle Jorge Juan, 17, Madrid",https://fastly.4sqi.net/img/general/300x300/571621_VIvM5FS-qPKWEmW1WrWbr0jR4P9zkLsT9LiZRCyiI5M.jpg,8.9,105,https://fr.foursquare.com/v/ultramarinos-quintin/53b5a2bc498ef0074d8c8091,Ultramarinos Quintin,Restaurant,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/blank_boy.png,"Henri L. • Juin 9, 2019
Bonne carte. Bonne qualité. Mais compte tenu du prix on s'attend à un service à la hauteur.","Henri L. • Juin 9, 2019",https://fr.foursquare.com/henril7345875,Henri L.
"Luis de Salazar, 8 (Esq. Corazón de María, 57), Madrid",https://fastly.4sqi.net/img/general/300x300/33133505_qxOscYLpt-7k4sxxAnU8mBjllvB49CeHL2mU1pojQiU.jpg,8.9,106,https://fr.foursquare.com/v/sue%C3%B1os-de-cocina/500f0d0ff31c47db49f60cb0,Sueños de Cocina,Salle polyvalente,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/3259601-KVIH354MY3ULMHNQ.jpg,"Alejandra F. • Mars 1, 2019
Un espacio gastronómico con muy buena energía para dar y tomar clases de cocina. Su director es chef y puede enseñarte a realizar todo lo q quieras y más","Alejandra F. • Mars 1, 2019",https://fr.foursquare.com/alefeldman,Alejandra F.
"Matadero Madrid (P. de la Chopera, 14), Madrid",https://fastly.4sqi.net/img/general/300x300/3968647_QPdOS7fQtcdvR1Zvf9wnygu_cC2BcUiFDZc-BG3G1Xk.jpg,8.9,107,https://fr.foursquare.com/v/cineteca/4e7a455f52b1fc6a4b4d6bfd,Cineteca,Films indépendants,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/12670029-GTKYBDIELJZIKKYT,"Good2b .. • Février 24, 2015
La Cineteca revalida cada mes el merecido título de primera y única sala del país dedicada (casi) en exclusiva al cine. Uno de los espacios imprescindibles de Madrid!!","Good2b .. • Février 24, 2015",https://fr.foursquare.com/good2b.1287697,Good2b ..
"Calle de Álvarez Gato, 4, Madrid",https://fastly.4sqi.net/img/general/300x300/555992449_W_XYyJ370h3IbkJvM1JUxdQreG4G2LSEKHCHOJG06WQ.jpg,8.9,108,https://fr.foursquare.com/v/inclan-brutal-bar/57442b9e498eb4d238e3bece,InClan Brutal Bar,Tapas,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/blank_boy.png,"Apos K. • Mai 30, 2019
I think it’s one of the best lunches I ever had. The atmosphere is great, beautiful and polite service. I ordered buratta, tuna tataki, potatoes wedges, veal, cigar. The one better than the other.","Apos K. • Mai 30, 2019",https://fr.foursquare.com/aposk2066476,Apos K.
"C. Vallehermoso, 34, Madrid",https://fastly.4sqi.net/img/general/300x300/22961534_81EQ1M9jLrdowr264KCU0P4EeoA516Uzta8NHj7IrlY.jpg,8.9,109,https://fr.foursquare.com/v/labirratorium/50df35b090e7474b0712db0e,Labirratorium,Magasin de vente de bière,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/9756786-XF45SNGBJZ4PB0WL.jpg,"Quike D. • Décembre 24, 2015
Cientos de cervezas, nacionales y de importación, de todo tipo. Un templo para los amantes de la cerveza.","Quike D. • Décembre 24, 2015",https://fr.foursquare.com/quikedb,Quike D.
"P. de la Castellana, 22, Madrid",https://fastly.4sqi.net/img/general/300x300/518333435_UgdaYq4tFZIMhH6FVrEplOq-TmlVaU3ehfSYPvymlLw.jpg,8.9,110,https://fr.foursquare.com/v/hotel-villa-magna/4adcda33f964a5206d3a21e3,Hotel Villa Magna,Hôtel,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/blank_girl.png,"Andreana S. • Août 21, 2014
The best coffee con leche amazing! Brunch very satisfying!","Andreana S. • Août 21, 2014",https://fr.foursquare.com/andreans1190964,Andreana S.
"C. Cava Baja, Madrid",https://fastly.4sqi.net/img/general/300x300/26445363_a2-hUtDCkkRSeSgdCZOgYYVAdxYMjjAg88G_rTI25_k.jpg,8.9,111,https://fr.foursquare.com/v/la-perejila/4bf852c05efe2d7fe7956a34,La Perejila,Espagnole,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/424911922_IrM6KKFG_ke7dPei6yp74VcFK8C1vjHEQyc-zBbvc3t2oJtSu73ZQAv4DB5nT_scDMha_D2Nw.jpg,"Ben T. • Mai 7, 2017
Très bon endroit, carte et cadre au top","Ben T. • Mai 7, 2017",https://fr.foursquare.com/bent7493780,Ben T.
"Calle Villalar, 4, Madrid",https://fastly.4sqi.net/img/general/300x300/4622919_NBan0xiPuMgds5RWPtXXYrnY7XzXUDORONokZ3IfTKc.jpg,8.9,112,https://fr.foursquare.com/v/doki-doki/54243b81498e0ccd92215778,Doki Doki,Japonaise,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/147038892-COB0G3ISSPJWVXEC.jpg,"Stéphane D. • Janvier 3, 2018
Les meilleurs sashimis de thon Bluefin que j ai jamais dégusté ! Les nigiris maisons sont à tomber. Les desserts magnifiques, panacota au sesame, glace au thé vert et superbe fondant au chocolat","Stéphane D. • Janvier 3, 2018",https://fr.foursquare.com/stephand7990975,Stéphane D.
"C/ Serrano, 74, Madrid",https://fastly.4sqi.net/img/general/300x300/53568427_cilrGdX2Z-T1RCJsFUcCulApm_ByQ2674T3xE-pijXE.jpg,8.9,113,https://fr.foursquare.com/v/cartier/4bd969b511dcc92866a9f933,Cartier,Bijouterie,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/blank_boy.png,"D.O.P. M. • Avril 15, 2017
Cartier: ""Must"" montre pour homme.","D.O.P. M. • Avril 15, 2017",https://fr.foursquare.com/d.o.p.m9201495,D.O.P. M.
Madrid,https://fastly.4sqi.net/img/general/300x300/497104879_twWeBvTsoSm9C3YvU8Cdo74nWUMlCoquu0C5TnPpJYg.jpg,8.9,114,https://fr.foursquare.com/v/aarde/5cf25b0406fb60002c8d15e5,Aarde,Méditerranéenne,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/423171821_86JbFs9D_8jblr4LVZ4ffG-pBnuzNYEahonobnjz3FfRwZQqqzlbub9AWf2dAvpzjJH91DXaW.jpg,"Manar • Août 16, 2022
Amazing outside area 😍😍👍🏻","Manar • Août 16, 2022",https://fr.foursquare.com/manar9491981,Manar
"C. Moratín, 36, Madrid",https://fastly.4sqi.net/img/general/300x300/521700250_bQA3GGeVMBn3DEYTv51aKEzUQ3rAhjRxw1nCyuBcr6Y.jpg,8.9,115,https://fr.foursquare.com/v/vinoteca-morat%C3%ADn/50db7754e4b09ad2895299cd,Vinoteca Moratín,Restaurant,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/11980163-H2D4TRWS0HVK3IY4.jpg,"Rafael M. • Août 15, 2020
Great food and wine variety! Try the white garlic soup.","Rafael M. • Août 15, 2020",https://fr.foursquare.com/rafemago,Rafael M.
"Plaza Santa Barbara 10, Madrid",https://fastly.4sqi.net/img/general/300x300/20325758_7aI3bUMShFMG6LOYAHRniblSle09mVayRe7Shgy4MeU.jpg,8.9,116,https://fr.foursquare.com/v/petit-palace-santa-barbara/4df8fbbb18506f77560b23b1,Petit Palace Santa Barbara,Hôtel,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/366030_PFuAYIQ8_Arp65frXwXpED0LCeZsRBiA931fB1nfhuby44tiCNLAHmh1BLuhktq9UJphRQ-Wm.jpg,"Myrte V. • Mai 28, 2016
Great location, spacious room and free wifi that actually works (!)","Myrte V. • Mai 28, 2016",https://fr.foursquare.com/myrtev3042112,Myrte V.
"C. Montalbán, 9, Madrid",https://fastly.4sqi.net/img/general/300x300/43565642_oNOXNSC_S5jTiHHQunM3BRVnKA4v73PXW20bwWCoZFE.jpg,8.9,117,https://fr.foursquare.com/v/alabaster/52ebad8711d2a26ea2a5916c,Alabaster,Restaurant,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/HVT4JTSA4CROUVG0.jpg,"Elliot B. • Juin 26, 2016
Go for the hake and the lemon meringue pie - both wonderful!","Elliot B. • Juin 26, 2016",https://fr.foursquare.com/bermanes,Elliot B.
"Av. del Manzanares (Puente de Praga), Madrid",https://fastly.4sqi.net/img/general/300x300/558504015_nWtMCnF0ahJ-SC0lV3w0g8ZRTXMAocolZUkjPrJtSsk.jpg,8.9,118,https://fr.foursquare.com/v/madrid-r%C3%ADo-sector-sur/4bdc5df8c79cc928063586e9,Madrid Río (Sector Sur),Parc,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/131184700-AUH5HWHYHWEQ0KNS.jpg,"Shawn H. • Juin 28, 2015
Great area to walk, ride or have a picnic. Things for kids to do as well.","Shawn H. • Juin 28, 2015",https://fr.foursquare.com/shawnh1323065,Shawn H.
"C. Torrecilla del Leal, 3, Madrid",https://fastly.4sqi.net/img/general/300x300/6020065_6O9-6raUs7Qq6OiyJGMFicI4v6ysOStPuUY7b3N0mSs.jpg,8.9,119,https://fr.foursquare.com/v/la-esperanza/5a2454e3fd16bb353b4ec264,La Esperanza,Méditerranéenne,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/345347131_nKyEjm9D_xrb8V_x8_p1HVW3juqO9Ko3yR-feqAdiQR6tnwIDK_CPsmXkaQR6eDgW57R6ICX7.jpg,"Yana M. • Octobre 24, 2018
Rico, elaborado y creativo. Muy buen sitio.","Yana M. • Octobre 24, 2018",https://fr.foursquare.com/yanam9228748,Yana M.
"C. Bailén, 8-10, Madrid",https://fastly.4sqi.net/img/general/300x300/8477889_YwKVkt3lBjFIOGzsw5D5vuFcnIIfY0Kp_kg2dRovOh4.jpg,8.9,120,https://fr.foursquare.com/v/santa-iglesia-catedral-de-santa-mar%C3%ADa-la-real-de-la-almudena/4adcda38f964a520523c21e3,Santa Iglesia Catedral de Santa María la Real de la Almudena,Église,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/43571501-J0F10BMRJ2PHVNFB.jpg,"Pierre B. • Novembre 22, 2015
Magnifique cathédrale assez récente (XXe) elle fut consacrée par Jean Paul II.","Pierre B. • Novembre 22, 2015",https://fr.foursquare.com/pierre_besses,Pierre B.
"C. Cava Baja, 30, Madrid",https://fastly.4sqi.net/img/general/300x300/146011225_ivOmrgWPuatn3QerxMCRYBj3dIIVRjvPv-QEO8Y_of0.jpg,8.9,121,https://fr.foursquare.com/v/casa-lucas/4adcda34f964a520073b21e3,Casa Lucas,Tapas,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/R3EO5U2EVZFKE03L.jpg,"Marco P. • Août 12, 2011
Best tapas place in La Latina! Try the Salmorejo!!","Marco P. • Août 12, 2011",https://fr.foursquare.com/marcop2604723,Marco P.
"c/ San Vicente Ferrer, 44, Madrid",https://fastly.4sqi.net/img/general/300x300/103113412_rOLiBhAdbG35qv98WU5MdPNzPOou6vEA1CuuBvkwAws.jpg,8.9,122,https://fr.foursquare.com/v/casa-macareno/56c7ae92cd10407d3d14503c,Casa Macareno,Bar,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/130109844-SP3F5CIWW2ZVAFJ0.jpg,"Joshua L. • Juin 1, 2016
Awesome modern tapas. Madrid must visit! Try the bacalao taquitos (delicious fresh lightly battered pieces of cod). SO GOOD!","Joshua L. • Juin 1, 2016",https://fr.foursquare.com/joshual3758252,Joshua L.
"Pl. del Callao, Madrid",https://fastly.4sqi.net/img/general/300x300/19671254_B0gQ4AczxYhCR17eqwyaeR2u2mNxDA8bwEXcJzKSiN0.jpg,8.9,123,https://fr.foursquare.com/v/plaza-del-callao/4b59799ff964a520778928e3,Plaza del Callao,Place,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/39211767_iTYGaGuh_uk5HgTIha4zYJbXEte08X2LmdcoVLoBUdsl8NxthTiqcvQ5CSyWkl92v9gP0bsx1.jpg,"Nm • Juillet 5, 2015
One of the most beautiful spots in Madrid .. Great for coffee, food and shopping .. ","Nm • Juillet 5, 2015",https://fr.foursquare.com/nasseralahmadi,Nm
"San Bernardo 20 (Estrella), Madrid",https://fastly.4sqi.net/img/general/300x300/67660797_-jqmPc3wOgXgVWrvHIK69zX5Ed7ML3PU4i6F5D_UwLU.jpg,8.9,124,https://fr.foursquare.com/v/elektra-c%C3%B3mic/4ba4d01cf964a5204bb738e3,Elektra Cómic,Boutique,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/-NRHL00TYMJIRDHGS.jpg,"Lara C. • Novembre 15, 2013
Mi tienda favorita de comics. Buena oganizacion, buen catalogo y un trato magnifico.","Lara C. • Novembre 15, 2013",https://fr.foursquare.com/vampita,Lara C.
"Pl. de Santa Ana, Madrid",https://fastly.4sqi.net/img/general/300x300/20040419_8rYUGAFg_mZ4sZ0XxCBgHAvhkbTXearFJ4EmriOqHug.jpg,8.9,125,https://fr.foursquare.com/v/plaza-de-santa-ana/4b72841ff964a520db7c2de3,Plaza de Santa Ana,Place,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/T2GYTPM5HUHCX2V1.jpg,"Jonathan J. • Avril 3, 2016
... des bars avec la calme de huertas juste à coté.","Jonathan J. • Avril 3, 2016",https://fr.foursquare.com/captainjojo42,Jonathan J.
"1 Calle Fucar, Madrid",https://fastly.4sqi.net/img/general/300x300/8814239_yZeCbc3gUp36FdFbB_x8dIusqP5RniYzRyp3PnLreic.jpg,8.9,126,https://fr.foursquare.com/v/be-hoppy/5cbe01cabd4009002c28fc8e,Be Hoppy,Magasin de vente de bière,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/QQO1AGSMQCRQ3HXX.jpg,"Antonio • Décembre 14, 2019
The most charming craft beer shop in the Madrid scene, with an always updated selection in the shelves. 6 taps to enjoy onsite. Hops always fresh, incredible lambics. Must go place","Antonio • Décembre 14, 2019",https://fr.foursquare.com/arequejo,Antonio
"C. Rafael Calvo, 20, Madrid",https://fastly.4sqi.net/img/general/300x300/483453120_xDRiM64cx3Zsx1GCMXUhPTlxoairndvLRSMrx7UXvZs.jpg,8.9,127,https://fr.foursquare.com/v/las-tortillas-de-gabino/4b3925d8f964a5202a5725e3,Las Tortillas de Gabino,Espagnole,€€€€,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/431464796_epPZCJlV_6A7svefWZuE-3G2zFNRyVsb9ae1ZCDPb1eYZD6bkRpg4AwhOiNVQdZhSWMaSB6M0.jpg,"Ylva B. • Octobre 20, 2017
Very nice and simple restaurant. The food is simple too but still very good.","Ylva B. • Octobre 20, 2017",https://fr.foursquare.com/ylvab5735469,Ylva B.
"19 Calle del Espíritu Santo, Madrid",https://fastly.4sqi.net/img/general/300x300/74655776_OhYYbwAHrzoUAwtIsKyA0bhkhtrVIaCY_f6BbsolVaA.jpg,8.9,128,https://fr.foursquare.com/v/la-colmada/59f339bc25ecca5f1cc38ca1,La Colmada,Restaurant,,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/YEPJJRFXDRZV240J.jpg,"Vladimir L. • Décembre 28, 2019
Cozy bar with vermouth and a lot of tapas","Vladimir L. • Décembre 28, 2019",https://fr.foursquare.com/vladlug,Vladimir L.
