Titre,Avis,Type,Price
3570. Fagulha,13 avis,"Européenne, Portugaise",€
3571. Bo'vine Grill,5 avis,"Américaine, Steakhouse",
3572. Jhol Mo: Mo Cafe & Snacks Bar (Eléctrico Café),6 avis,"Indienne, Asiatique",
3573. RESTAURANTE CERVEJARIA TROPICAL,3 avis,"Européenne, Portugaise",
3574. Cais Das Colunas,255 avis,"Méditerranéenne, Européenne",€€-€€€
3575. DS Café,5 avis,"Européenne, Portugaise",€
3576. Francesinha do Bairro,8 avis,Steakhouse,
3577. Hot/Cold Café,15 avis,Pizza,€
3578. Cervejaria Amigo Antonio,58 avis,"Européenne, Portugaise",€
3579. Mean Sardine Taproom,3 avis,"Américaine, Bars-restaurants",Menu
3580. ZeZinho ,6 avis,,
3581. Cafouro Cafes da Rua do Ouro Lda,11 avis,"Bar, Café",Menu
3582. Pak Grelha Churrasqueira Restaurante Halal,3 avis,"Barbecue/Grillades, Européenne",
3583. Fogão Nativo,10 avis,"Brésilienne, Européenne",€€-€€€
3584. Kohima - Spices Concept Lounge,3 avis,"Indienne, Européenne",€€-€€€
3585. Da Noi,12 avis,"Européenne, Portugaise",€€-€€€
3586. Armazém 20.18,5 avis,"Italienne, Américaine",€
3587. Jobim,13 avis,€€-€€€,
3588. Restaurante Solar Arco Cego,12 avis,"Européenne, Portugaise",€€-€€€
3589. Sushi Alvalade,49 avis,"Japonaise, Sushi",€€-€€€
3590. Restaurante O Churrasquinho,10 avis,"Européenne, Portugaise",
3591. Cantinho Do Mercado Oeiras,6 avis,,
3592. Impulso Restaurante,3 avis,Portugaise,
"3593. Hamburguês, hambúrgueres artesanais",14 avis,"Européenne, Portugaise",€€-€€€
3594. Reataurante Os Cunhados,5 avis,,
3595. Bicaense Est.1959,6 avis,Menu,
3596. DON VITO pizzeria tradizionale,14 avis,"Italienne, Pizza",€€-€€€
3597. Buuba Bar,7 avis,"Bar, Européenne",
3598. Uno Más Por Favor,7 avis,"Mexicaine, Européenne",€
3599. Fruits & Juices,6 avis,,
3600. Tiraninha,4 avis,"Européenne, Portugaise",
3601. Fulgor,16 avis,"Européenne, Portugaise",€€-€€€
3602. Gift Lisboa,9 avis,"Café, Européenne",€€-€€€
3603. Solar de Telheiras,8 avis,"Européenne, Portugaise",€€-€€€
3604. Barra Cascabel,79 avis,"Mexicaine, Latino",€€€€
3605. Timpanas,132 avis,"Européenne, Portugaise",€€-€€€
3606. Os Justinos,11 avis,"Européenne, Portugaise",€€-€€€
3607. O Trem,7 avis,"Italienne, Européenne",€
3608. Sul Osteria do Povo,3 avis,Italienne,€€-€€€
3609. Welcome Restaurant,9 avis,"Indienne, Européenne",€€-€€€
3610. Restaurante O Fragateiro,93 avis,"Européenne, Portugaise",€€-€€€
3611. Restaurante Armil,7 avis,"Européenne, Portugaise",€
3612. Rock'n Sushi,45 avis,"Japonaise, Sushi",€€-€€€
3613. Bianco Nero,12 avis,"Italienne, Pizza",€
3614. Restaurante O Chico do Talho,20 avis,"Barbecue/Grillades, Grillades",€€-€€€
3615. Varanda da Uniao,35 avis,"Européenne, Portugaise",€€-€€€
3616. Restaurante Gangnam,17 avis,"Chinoise, Asiatique",€€-€€€
3617. Furia do Mar,15 avis,"Fruits de mer et poisson, Européenne",€
3618. The Good Place,4 avis,Portugaise,€€€€
3619. Tasca De Notícias,9 avis,"Européenne, Portugaise",€€-€€€
3620. Espaco Junqueira,8 avis,"Italienne, Pizza",€€-€€€
3621. Os Mimos do Churrasco,10 avis,"Européenne, Portugaise",
3622. Feira dos Sabores,7 avis,"Européenne, Portugaise",
3623. A Tendinha,22 avis,"Fruits de mer et poisson, Européenne",€€-€€€
3624. Restaurante A Varandinha,13 avis,"Européenne, Portugaise",€€-€€€
3625. Tipiky,41 avis,"Européenne, Portugaise",€€-€€€
3626. Toca do Raposo,24 avis,Portugaise,€€-€€€
3627. Casa Bom Petisco,23 avis,"Européenne, Portugaise",€€-€€€
3628. Level Eight Roof Top Bar & Lounge,37 avis,"Européenne, Europe centrale",€€-€€€
3629. Restaurante Tasca Do Marques,15 avis,"Européenne, Portugaise",
3630. PRoRIO,8 avis,"Restauration rapide, Européenne",
3631. Chez Oscar - Creperia Gourmet,8 avis,"Française, Internationale",€€-€€€
3632. Restaurante O Laranjeira,10 avis,Portugaise,€€-€€€
3633. Masaaki - Sushi Art,3 avis,"Japonaise, Sushi",
3634. Sucesso,8 avis,"Chinoise, Japonaise",€€-€€€
3635. Cheers Sports Bar & Restaurant,9 avis,"Italienne, Américaine",€€-€€€
3636. A Rosa Do Bairro,3 avis,Italienne,Menu
3637. Goodfellas Italian Cuisine,62 avis,"Italienne, Européenne",€€€€
3638. Parreira do Camelo,7 avis,"Européenne, Portugaise",€
3639. Kyuubi Sushi lounge,111 avis,"Japonaise, Sushi",€€-€€€
3640. Restaurante O CIF,33 avis,"Européenne, Portugaise",€€-€€€
3641. Tintim cafe,32 avis,Café,€
3642. Restaurante Mineiro da Brandoa,24 avis,"Brésilienne, Barbecue/Grillades",€€-€€€
3643. Beijing Home,5 avis,Chinoise,€
3644. Bengal Restaurante,6 avis,"Indienne, Asiatique",€€-€€€
3645. O Palmense,21 avis,"Européenne, Portugaise",€€-€€€
3646. Cinderela,55 avis,"Européenne, Portugaise",€
3647. Block House Steak House,45 avis,Steakhouse,€€-€€€
3648. Momos Station Restaurante Lounge,5 avis,"Indienne, Européenne",
3649. Cozinha Afetiva,3 avis,,
3650. Malandro Restaurante & Lounge,9 avis,"Méditerranéenne, Européenne",€€-€€€
3651. Flôr do Conde,17 avis,"Française, Brésilienne",€
3652. Rampa do Castelo,6 avis,"Européenne, Portugaise",
3653. Akatsuki,5 avis,"Chinoise, Sushi",€
3654. Taco Shop #1,5 avis,"Mexicaine, Cuisine de rue (street food)",€€-€€€
3655. Café 35,13 avis,"Brésilienne, Européenne",€€-€€€
3656. Le Bastion,5 avis,"Française, Européenne",€€-€€€
3657. Restaurante Chines Jardim,27 avis,Chinoise,€
3658. Restaurante Cafe Camping,4 avis,"Européenne, Portugaise",
3659. Mercato Barreiro,18 avis,"Italienne, Européenne",€€-€€€
3660. Sushidō,13 avis,"Japonaise, Sushi",€€-€€€
3661. Santa Catarina Sushi Bar,3 avis,"Italienne, Mexicaine",Menu
3662. Pastelaria Sao Carlos,14 avis,"Bar, Européenne",€
3663. Restaurante O Aníbal,10 avis,"Européenne, Portugaise",€€-€€€
3664. Chutnify Bairro Azul,7 avis,€€-€€€,
3665. Paco do Guimas,12 avis,"Européenne, Portugaise",€€-€€€
3666. Shosh,3 avis,"Mexicaine, Américaine",
3667. Ô Papa Poule,5 avis,"Française, Américaine",€€-€€€
3668. Ela Canela,18 avis,"Européenne, Saine",€€-€€€
3669. Lusco Fusco,4 avis,"Bar, Café",€
3670. Doce e Mel III,13 avis,Café,
3671. Le Bishop,109 avis,"Européenne, Portugaise",€€-€€€
3672. Restaurante S. Paio,5 avis,Portugaise,Menu
3673. Padaria Low-cost Picoas,14 avis,"Café, Européenne",€
3674. Apeadeiro Do Rego,14 avis,"Européenne, Espagnole",€€-€€€
3675. o Brasileiro cafetaria,81 avis,"Thé et café, Café",€€-€€€
3676. Tasquinha dos Grelhados,12 avis,"Européenne, Portugaise",€€-€€€
3677. Saikó - Campo Pequeno,9 avis,"Japonaise, Sushi",€€-€€€
3678. Charrua da Quinta Grande,5 avis,"Européenne, Portugaise",
3679. Bipolar Restaurant by Lisboa Rio,3 avis,"Méditerranéenne, Européenne",
3680. Sabor de Arroios,4 avis,"Brésilienne, Restauration rapide",€
3681. Restaurante A Colmeia,4 avis,"Européenne, Moderne",€
3682. Lisbon Cafe - Shisha Bar,5 avis,Indienne,€€-€€€
3683. Cafetaria Do Palácio Nacional De Queluz,6 avis,€€-€€€,
3684. Less is More,5 avis,"Bar, Café",
3685. Solar Minhoto,8 avis,"Méditerranéenne, Européenne",€
3686. Pizza Gira,7 avis,"Italienne, Pizza",€
3687. Baia de Sesimbra,14 avis,"Européenne, Portugaise",€€-€€€
3688. Nova Asia,10 avis,Chinoise,€€-€€€
3689. M - Angel,7 avis,"Européenne, Portugaise",€€-€€€
3690. O Telheiro do Prior,6 avis,,
3691. Chiado Wine Bar,4 avis,,
3692. Angel Kitchen,8 avis,"Européenne, Saine",€€-€€€
3693. Bufalo Grill,180 avis,"Steakhouse, Brésilienne",€€-€€€
3694. Restaurant The Life,3 avis,Moderne,€€-€€€
3695. 2 a Esquina,20 avis,"Européenne, Portugaise",€€-€€€
3696. Lx kebab House,14 avis,"Allemande, Restauration rapide",€
3697. Sakura Linda-a-Velha,57 avis,"Chinoise, Japonaise",€€-€€€
3698. Mercearia Uniao,5 avis,"Café, Portugaise",
3699. Velha Senhora,21 avis,€€-€€€,
3700. Rialva,16 avis,"Européenne, Portugaise",
3701. KING KIMCHI,4 avis,,
3702. La Figata Pizzeria,9 avis,"Italienne, Pizza",€€-€€€
3703. A Luz Ideal,8 avis,"Café, Européenne",€
3704. Pastelaria Cinderela,25 avis,"Européenne, Portugaise",€€-€€€
3705. Restaurante Lumiar,7 avis,"Européenne, Portugaise",€
3706. Restaurante Sto Antonio,39 avis,"Européenne, Portugaise",€€-€€€
3707. Cozinharmonia,8 avis,"Méditerranéenne, Saine",€€-€€€
3708. Casa Mia,6 avis,Italienne,€€-€€€
3709. Benfica Grill,3 avis,,
3710. Maruto - Marina,3 avis,"Bar, Café",€
3711. A Padaria Portuguesa,12 avis,"Café, Européenne",€
3712. Os Cunhados,8 avis,"Européenne, Portugaise",
3713. Xicara Cafe,8 avis,"Européenne, Portugaise",€
3714. Pastelaria Miradouro & Pastelaria Miradouro II,7 avis,€€-€€€,
3715. Churrasqueira Bom Gosto,5 avis,Barbecue/Grillades,€€-€€€
3716. ISCO,6 avis,€,
3717. Folar de Chaves,25 avis,€,
3718. Beer&Wine Up,47 avis,"Européenne, Portugaise",€€-€€€
3719. CinnaRoll,5 avis,"Américaine, Café",€
3720. Don Costini (Cais do Sodré),94 avis,"Italienne, Pizza",€€-€€€
3721. Hema Sesicante,4 avis,"Indienne, Saine",€€-€€€
3722. Copenhagen Coffee Lab & Bakery - Rio Prior do Crato,8 avis,,
3723. S. Luis da Praça,6 avis,"Européenne, Portugaise",
3724. Restaurante o Manjar Do Duque,33 avis,"Européenne, Portugaise",€
3725. Alto Burguer & More,3 avis,"Mexicaine, Restauration rapide",
3726. Cervejaria Marisqueira Crispim,8 avis,€€-€€€,
3727. Pizzaria Granado,17 avis,"Italienne, Pizza",€€-€€€
3728. Capricciosa,416 avis,"Italienne, Pizza",€€-€€€
3729. Taberna d'Arroios,4 avis,"Européenne, Portugaise",€€-€€€
3730. Cova Funda Encarnação,9 avis,"Européenne, Portugaise",€€-€€€
3731. Castilho Hamburgueria Artesanal,7 avis,,
3732. A Beira-te,4 avis,Portugaise,€€-€€€
3733. Sonho do Almirante,4 avis,,
3734. Bairro Alto 100 Bar And Grill,3 avis,"Bar, Méditerranéenne",
3735. Restaurante Marisqueira Pontão,21 avis,"Fruits de mer et poisson, Européenne",€€-€€€
3736. Brasa Rio,42 avis,"Brésilienne, Restauration rapide",€
3737. Alcagoita - Mercearia Algarvia,7 avis,"Café, Européenne",€€-€€€
3738. Bar A Cerca,7 avis,"Bar, Européenne",€€-€€€
3739. La Siesta,749 avis,Mexicaine,€€-€€€
3740. Flavor's Tree Restaurant,6 avis,"Brésilienne, Européenne",
3741. Letaria academica,39 avis,"Européenne, Portugaise",€
3742. Santa Companhia Tapas Lounge,7 avis,"Européenne, Portugaise",€€-€€€
3743. Ático Rooftop Lisbon,8 avis,€€-€€€,Menu
3744. Trinka Na Hora,8 avis,"Bar, Méditerranéenne",Menu
3745. Pastelaria Cosmopolis,15 avis,"Européenne, Portugaise",
3746. Restaurante Alcaide,17 avis,"Africaine, Européenne",€€-€€€
3747. Retrogusto Experience,8 avis,"Italienne, Pizza",€€-€€€
3748. Trattoria della Nonna,4 avis,"Italienne, Européenne",€
3749. A Tabua,5 avis,"Française, Internationale",€
3750. Eat Green,5 avis,Saine,€€-€€€
3751. Parlatorio restaurante,24 avis,"Européenne, Portugaise",€€-€€€
3752. Restaurante Grill House,22 avis,Indienne,€€-€€€
3753. Nozomi Sushi Bar,16 avis,"Japonaise, Sushi",€€€€
3754. Associacao Caboverdeana,15 avis,"Africaine, Européenne",€
3755. Restaurante o Poco by Exegourmet,44 avis,"Européenne, Traiteur",€€-€€€
3756. Astrolábio Restaurante & Café,12 avis,"Internationale, Méditerranéenne",€€-€€€
3757. Dom Japa,4 avis,"Japonaise, Péruvienne",€€-€€€
3758. Pizza na Brasa,15 avis,"Italienne, Pizza",€€-€€€
3759. The Food Market,6 avis,"Fruits de mer et poisson, Méditerranéenne",€€-€€€
3760. Altinho Da Recosta,9 avis,"Européenne, Portugaise",€
3761. Estrela da Graça,109 avis,"Fruits de mer et poisson, Méditerranéenne",€€-€€€
3762. Pastelaria Ritz,13 avis,"Méditerranéenne, Européenne",€
3763. cervejaria restaurante Alga,54 avis,"Européenne, Portugaise",€
3764. Mordido,10 avis,"Européenne, Portugaise",€
3765. Haitatsu Sushi,3 avis,"Japonaise, Sushi",€€-€€€
3766. Sushisan,59 avis,"Japonaise, Sushi",€€-€€€
3767. YAYA Fish House,6 avis,Méditerranéenne,€
3768. Taverna do Rei,7 avis,"Européenne, Portugaise",€
3769. Chill Art Rooftop,4 avis,"Méditerranéenne, Européenne",€€-€€€
3770. Mercado Da Romeira,13 avis,"Italienne, Européenne",
3771. Cervejaria Vianense,8 avis,"Fruits de mer et poisson, Européenne",
3772. Cacita Cafe,5 avis,"Européenne, Portugaise",
3773. La Pequeña Habana,15 avis,"Caraïbes, Cubaine",€€-€€€
3774. Das Tripas Coracao,8 avis,"Européenne, Portugaise",€
3775. Speliking Bar & Bistro,7 avis,"Européenne, Portugaise",€€-€€€
3776. Restaurante Copostteria,9 avis,"Européenne, Portugaise",€€€€
3777. Ikigai,4 avis,€€€€,
3778. Marafada A Mercearia Algarvia,7 avis,"Européenne, Moderne",€
3779. Tutto Buono,4 avis,"Italienne, Café",€
3780. Restaurante Zero,11 avis,"Européenne, Portugaise",€€-€€€
3781. Manjar BelaVista,10 avis,"Européenne, Portugaise",€
3782. Borogodó,33 avis,"Brésilienne, Européenne",€€-€€€
"3783. Kebab Mahal- Restaurante Indiano e Doner Kebab Rossio,Lisboa",38 avis,"Indienne, Restauration rapide",€
3784. Restaurante Marisqueira Tailandia,17 avis,"Européenne, Portugaise",€€-€€€
3785. Cantik Restaurante,5 avis,"Asiatique, Indonésienne",€€-€€€
3786. Restaurante O Rolhas,67 avis,"Européenne, Portugaise",€€-€€€
"3787. Horacio Esteves & Justo, Lda",6 avis,,
3788. Tres em Cena,17 avis,"Méditerranéenne, Européenne",€€-€€€
3789. Machado Fadorestaurang Lissabon,18 avis,"Européenne, Pub",€€€€
3790. Selfish,40 avis,Européenne,€
3791. Café do Bairro,5 avis,,
3792. S. Joao Pastelaria Restaurante,8 avis,"Européenne, Portugaise",€
3793. Ingrediente wines & fine food,8 avis,Espagnole,€€-€€€
3794. Mare Viva,75 avis,"Fruits de mer et poisson, Européenne",€€-€€€
3795. Aché Cohiba,11 avis,"Caraïbes, Argentine",€€-€€€
3796. Quiosque Alto do Santo,3 avis,,
3797. Cortesia Campo Ourique,16 avis,"Steakhouse, Internationale",
3798. Churrasqueira do Mirante,6 avis,"Européenne, Portugaise",€
3799. Alentejo. Come,15 avis,"Européenne, Portugaise",€€-€€€
3800. 7hills Bar,20 avis,"Bar, Européenne",€€-€€€
3801. Roulote Super Cachorrão Burguer,6 avis,Restauration rapide,€€-€€€
3802. Meio Da Rua,8 avis,"Européenne, Portugaise",€€-€€€
3803. Restaurante Associacao de Moradores dos Redondos,7 avis,"Européenne, Portugaise",€€-€€€
3804. Dom Roger,10 avis,"Européenne, Portugaise",€€-€€€
3805. Mar Puro,6 avis,,
3806. Sushi Pai,12 avis,"Japonaise, Sushi",
3807. Angel Steak And Bar,3 avis,Japonaise,
3808. Istanbul - Kebab & Pizza,36 avis,"Restauration rapide, Turque",€
3809. Sabor Da Picanha,22 avis,"Brésilienne, Sud-américaine",€
3810. Sabores Sobre Rodas,11 avis,"Brésilienne, Bar",€
3811. Docel,19 avis,"Italienne, Café",€€-€€€
3812. Olivia Lisboa,26 avis,"Pizza, Internationale",€€-€€€
3813. Goa Massala,13 avis,Indienne,€€-€€€
3814. Sakana Restaurante Bar Sushi,63 avis,"Japonaise, Sushi",€€-€€€
3815. Pastelaria Venezuela,8 avis,"Européenne, Portugaise",Menu
3816. Oyashima Cozinha Japonesa,17 avis,"Japonaise, Sushi",
"3817. NANGLO ""Cafe for the Soul""",6 avis,,
3818. Trinca Vinhos,10 avis,"Européenne, Portugaise",€
3819. O Grelhador Mor,8 avis,,
3820. Cheesy Bar,6 avis,"Bar, Pub",€€-€€€
3821. Tendinha do Rato,4 avis,"Européenne, Portugaise",
3822. Casa Velha,4 avis,"Européenne, Portugaise",
3823. Restaurante Peixe Boi,8 avis,"Européenne, Portugaise",
3824. Boutique das Bifanas,6 avis,"Européenne, Portugaise",
3825. A Tascaria,8 avis,"Européenne, Portugaise",€€-€€€
3826. Beiju Tapiocaria,23 avis,Sud-américaine,€€-€€€
3827. Restaurante Heal,3 avis,,
3828. Belmiro Restaurante,22 avis,"Méditerranéenne, Portugaise",€€-€€€
3829. Primadonna Pizzeria Tradizionale,5 avis,Italienne,
3830. Dois Corvos Intendente Taproom,5 avis,"Américaine, Fruits de mer et poisson",
3831. Alfama Wine and Company,8 avis,"Bar, Européenne",€€-€€€
3832. Forno De Sao Marcos,5 avis,€,
3833. Cantinho Da Cita,3 avis,Portugaise,Menu
3834. Central Cafe,10 avis,"Américaine, Bar",€
3835. Honest Greens Amoreiras,31 avis,"Internationale, Méditerranéenne",€€-€€€
3836. Gelataria Fiori,32 avis,€€-€€€,Menu
3837. Collect - Burger . Radio . Records,33 avis,"Américaine, Bar",€€-€€€
3838. Pizzaria Meme Bella,23 avis,"Italienne, Pizza",€€-€€€
3839. Beni´s Gelato & Friends,16 avis,"Italienne, Française",€
3840. Au Point,4 avis,"Méditerranéenne, Européenne",€€-€€€
3841. Restaurante Portas Da Vila,11 avis,"Européenne, Portugaise",€€-€€€
3842. Railroad cafe Lisbon,8 avis,"Café, Européenne",
3843. Va E Volte,66 avis,"Méditerranéenne, Européenne",€€-€€€
3844. El Ultimo Tango,76 avis,"Steakhouse, Argentine",€€-€€€
3845. Almare,3 avis,"Café, Européenne",€€-€€€
3846. Os 4 Minhotos,5 avis,"Européenne, Portugaise",€
3847. Fresh é Fixe,5 avis,"Brésilienne, Barbecue/Grillades",Menu
3848. Yokoso Sushi,6 avis,"Japonaise, Asiatique",€€-€€€
3849. Churrasqueira Segredos na Grelha,11 avis,Barbecue/Grillades,€
3850. Restaurante velha Balança,5 avis,"Européenne, Portugaise",€
3851. Folha Verde,16 avis,"Européenne, Saine",€
3852. O Bigodes,5 avis,,
3853. Samurai Miraflores,55 avis,"Chinoise, Japonaise",€€-€€€
3854. Restaurante O Casarao,33 avis,"Européenne, Portugaise",€€-€€€
3855. Rossio Restaurant,8 avis,Méditerranéenne,
3856. ...e tem Dente!,55 avis,Portugaise,€€-€€€
3857. Guto Cafe,3 avis,,
3858. Aussie Steakhouse ,3 avis,"Américaine, Brésilienne",
3859. Balcao - Henrique Sa Pessoa,92 avis,"Méditerranéenne, Européenne",€€-€€€
3860. Eléctrico Café,5 avis,€,Menu
3861. A Taska - Moita,21 avis,"Méditerranéenne, Européenne",€€-€€€
3862. Pizzaria Baldracca,32 avis,"Italienne, Pizza",€
3863. h3 Express,7 avis,"Restauration rapide, Internationale",€€-€€€
3864. Ikea,19 avis,"Européenne, Portugaise",€
3865. Sushi Buddha,407 avis,"Chinoise, Japonaise",€
3866. Aromas da Graca,5 avis,"Européenne, Portugaise",€€-€€€
3867. PIZZA-BOSS,7 avis,"Italienne, Pizza",
3868. El Basha Restaurante,8 avis,"Marocaine, Méditerranéenne",€€-€€€
3869. Kimoa Beach Bar,16 avis,"Américaine, Sushi",€
3870. Restaurante Atlântiko,6 avis,"Européenne, Portugaise",€€-€€€
3871. Kapitan Ramen Bistro,15 avis,"Japonaise, Asiatique",€€-€€€
3872. Chimarrao,47 avis,"Steakhouse, Brésilienne",€
3873. Pastelaria o Planetario,17 avis,"Européenne, Portugaise",€
3874. Bom de Noz,9 avis,"Européenne, Portugaise",€€-€€€
3875. Koi Sushi Saldanha,108 avis,"Japonaise, Sushi",€€-€€€
3876. Graça 28,4 avis,"Européenne, Portugaise",€€-€€€
3877. Restaurante Cordeiro,9 avis,"Européenne, Portugaise",€
3878. Klass Bar,15 avis,"Européenne, Portugaise",€€-€€€
3879. Loja das Sopas,16 avis,"Restauration rapide, Soupes",€
3880. Santo Amaro,20 avis,"Européenne, Portugaise",€€-€€€
3881. Bel Amour,12 avis,"Française, Sushi",€€-€€€
3882. Restaurante Quinta Da Luz,10 avis,"Barbecue/Grillades, Européenne",€
3883. restaurant Sala,4 avis,,
3884. Sushi City,3 avis,Sushi,€€-€€€
3885. Italian Burger & Lobster House,12 avis,Restauration rapide,€€-€€€
3886. Malabarista Café,3 avis,"Café, Saine",€
3887. Caravela Bar,13 avis,"Européenne, Portugaise",€
3888. Sirijana,17 avis,"Asiatique, Népalaise",
3889. A Padaria Portuguesa,10 avis,"Européenne, Saine",€€-€€€
3890. Nobuki,4 avis,"Fruits de mer et poisson, Restauration rapide",€€-€€€
3891. O Helio,10 avis,"Européenne, Portugaise",
3892. 567 Street Food,20 avis,"Américaine, Brésilienne",€€-€€€
3893. Snack-bar Oliveiras,10 avis,"Méditerranéenne, Européenne",€
3894. Os Meninos,16 avis,"Européenne, Portugaise",€€-€€€
3895. d'Alentejo com Amor,4 avis,"Café, Traiteur",€€-€€€
3896. Di Casa – Av. João XXI,63 avis,"Italienne, Européenne",€€-€€€
3897. Majolie,4 avis,,
3898. Le Petisco,3 avis,Café,Menu
3899. Restaurante O Brasinhas,19 avis,"Brésilienne, Portugaise",€€-€€€
3900. Slang Lisboa,6 avis,Méditerranéenne,
3901. O Barbas Tertulia,62 avis,"Fruits de mer et poisson, Européenne",€€-€€€
3902. Bohemian Beach Club,97 avis,Européenne,€€-€€€
3903. Sushi AI,3 avis,"Japonaise, Sushi",€€-€€€
3904. Tendinha,3 avis,"Européenne, Portugaise",€€-€€€
3905. Pastelaria ALVARIO,11 avis,Portugaise,€
3906. Verde Minho Restaurante,22 avis,"Européenne, Portugaise",€€-€€€
3907. Restaurante Delfim,106 avis,"Européenne, Portugaise",€€-€€€
3908. A Esplanada,6 avis,"Européenne, Portugaise",
3909. Cais De Belem,215 avis,"Méditerranéenne, Européenne",€€-€€€
3910. Petisqueira D'Almada,19 avis,"Européenne, Portugaise",€€-€€€
3911. Restaurante Trieste,3 avis,Italienne,€€-€€€
3912. Cacau da Ribeira,25 avis,"Européenne, Portugaise",€
3913. We Poke,7 avis,"Japonaise, Hawaïenne",€€-€€€
3914. Sushic Almada,12 avis,"Japonaise, Méditerranéenne",€€-€€€
3915. Tsubaki  Marques,6 avis,,
3916. Frangos de Moscavide,4 avis,€€-€€€,Menu
3917. Restaurante Pizzaria Bella Napoli,4 avis,Italienne,Menu
3918. Churrasqueria Central Santa Barbara,4 avis,,
3919. Tonga,30 avis,"Européenne, Portugaise",€
3920. Adega Do Tio Pepe,11 avis,"Européenne, Portugaise",
3921. Oriente Restaurante Buffet,9 avis,"Chinoise, Fruits de mer et poisson",€€-€€€
3922. Scartezini,29 avis,"Brésilienne, Pizza",€
3923. Napoli Pizzaria Restaurante,20 avis,"Italienne, Pizza",€€-€€€
3924. Funky Izakaya,4 avis,"Japonaise, Bar",€
3925. Coyo Taco - Cais do Sodré,26 avis,Mexicaine,€€-€€€
3926. Arca,2 avis,"Européenne, Europe de l'Est",
3927. Little India,2 avis,Indienne,
3928. A Gamela Restaurante,6 avis,"Européenne, Portugaise",Menu
3929. Zé das Escadinhas,19 avis,Portugaise,€€-€€€
3930. Pizza Fina,8 avis,Pizza,€
3931. Monki Asian Food,3 avis,Asiatique,
3932. Suzana Restaurante,2 avis,"Européenne, Portugaise",Menu
3933. Restaurante Linha 27,5 avis,"Européenne, Portugaise",
"3934. Bar & Lounge, Ibis Lisboa Jose Malhoa Hotel",4 avis,,
3935. O Telheirinho,7 avis,"Européenne, Portugaise",€€-€€€
3936. Restaurante O Orelhas,105 avis,"Méditerranéenne, Européenne",€€-€€€
3937. Lazzy Pizza Algés ,2 avis,Italienne,Menu
3938. Tasca Da Esquina,7 avis,"Européenne, Portugaise",€€€€
3939. CO-OP Layday,2 avis,"Café, Internationale",€€-€€€
3940. Mandacaru,3 avis,,
3941. Wine Bar Supimpa,3 avis,"Européenne, Portugaise",€€-€€€
3942. Buya Beach,2 avis,"Japonaise, Européenne",
3943. Brasinha de Telheiras,4 avis,"Européenne, Portugaise",
3944. Dom51 - Tasca Moderna,3 avis,"Restauration rapide, Européenne",€€-€€€
3945. La Contemporanea Pizzeria,2 avis,Italie du Sud,
3946. Darshan Nepal 2,3 avis,,
3947. Restaurante Pacifico,111 avis,"Chinoise, Japonaise",€
3948. Cafe Martins,8 avis,"Européenne, Portugaise",€€-€€€
3949. Doce História,9 avis,Café,€
3950. Taverna da Ti Ana,5 avis,Méditerranéenne,
3951. Amora Rio,30 avis,"Fruits de mer et poisson, Européenne",€€-€€€
3952. Saber Sabor & Arte,7 avis,Bar à vins,
3953. La Tomatina,2 avis,Pizza,
3954. AMO Brewery,2 avis,Pub,
3955. O Prior do Figo Maduro,5 avis,,
3956. Hiroo Fusion Sushi By Sabores No Páteo,2 avis,"Japonaise, Fusion japonaise",
3957. Solar do Embaixador,2 avis,"Européenne, Portugaise",
3958. Bondi Bowls,2 avis,"Méditerranéenne, Saine",
3959. Sabores Do Galo,9 avis,"Européenne, Portugaise",€€-€€€
3960. Restaurante 9&Meio - Oeiras Golfe,3 avis,"Européenne, Portugaise",€€-€€€
3961. Croissants & more,4 avis,"Française, Européenne",€
3962. Best Of ccbc,8 avis,"Bar, Café",€€-€€€
3963. Cantina dos Sabores,18 avis,"Méditerranéenne, Européenne",€
3964. Liton's Turkish Grill,7 avis,Turque,€€-€€€
3965. Restaurante da Madalena,31 avis,"Européenne, Portugaise",€
3966. The Optimistic Restaurant,5 avis,Saine,€€-€€€
3967. Paraiso Bar,133 avis,"Sushi, Européenne",€
3968. Picanha da Vila,2 avis,"Brésilienne, Sud-américaine",
3969. Burguer Company,2 avis,"Européenne, Portugaise",
3970. Omakase ri,2 avis,Japonaise,
3971. Armazém d'Vinho,3 avis,"Européenne, Portugaise",Menu
3972. Senhora do Livramento,3 avis,"Méditerranéenne, Européenne",€€€€
3973. TOO Natural Healthy Food - São Bento,5 avis,"Café, Saine",€€-€€€
3974. Restaurante Porta 36,2 avis,,
3975. Coffe House,9 avis,"Européenne, Portugaise",€€-€€€
3976. Sunrise Restaurante Bar,7 avis,"Européenne, Portugaise",
3977. Restaurante Ribadouro Lisboa,2 avis,"Fruits de mer et poisson, Européenne",
3978. Ludan Noodle Bar & Asian Fusion,2 avis,"Chinoise, Japonaise",
3979. Tempero Brasileiro Expo,2 avis,,
3980. Warm Up Hamburgueria,3 avis,"Mexicaine, Américaine",€
3981. Sofia's Place,2 avis,"Africaine, Cajun & Créole",
3982. El Cebichero,2 avis,"Péruvienne, Sud-américaine",
3983. Everest Curry & Sekuwa Corner,2 avis,"Indienne, Asiatique",€€-€€€
3984. Big Kebab House,5 avis,Menu,
3985. Anfibio Restaurante e bar,9 avis,"Européenne, Portugaise",
3986. O Poco,8 avis,"Européenne, Portugaise",
3987. Bistro 99,2 avis,Européenne,
