Titre,Avis,Type,Price
3939. La Paella Tapas Bar,179 avis,"Méditerranéenne, Espagnole",€€-€€€
3940. Dapur,74 avis,"Asiatique, Malaisienne",€
3941. Kuma,27 avis,"Japonaise, Asiatique",€€-€€€
3942. Rocca Di Papa Dulwich Village,555 avis,"Italienne, Pizza",€€-€€€
3943. Caffe Concerto,529 avis,"Café, Européenne",€€-€€€
3944. Chook Chook,119 avis,"Indienne, Asiatique",€€-€€€
3945. Quality Fish Restaurant,150 avis,"Fruits de mer et poisson, Restauration rapide",€
3946. Gordon Ramsay Street Burger - Covent Garden,251 avis,"Américaine, Restauration rapide",€€-€€€
3947. Lord's Tavern,254 avis,"Bar, Britannique",€€-€€€
"3948. The In & Out, Naval and Military Club",76 avis,"Européenne, Britannique",€€-€€€
3949. Proud Cabaret City,2 744 avis,Britannique,€€-€€€
3950. Cut and Grind Burgers,113 avis,"Américaine, Bar",€€-€€€
3951. Cafe Parco,50 avis,"Café, Britannique",€
3952. More Flour to the People Pizza!,40 avis,Café,€€-€€€
3953. Kudu Grill,26 avis,"Africaine, Européenne",€€-€€€
3954. Spoon & Rice - Boxpark Wembley,21 avis,"Philippine, Asiatique",Menu
3955. La Mela,32 avis,"Pizza, Café",€€-€€€
3956. Four Seasons Chinese Restaurant - Bayswater,761 avis,"Chinoise, Asiatique",€€-€€€
3957. Harvey Nichols Fifth Floor Café and Terrace,397 avis,"Café, Européenne",€€-€€€
3958. The Little Blue Door,109 avis,"Bar, Britannique",€€-€€€
3959. Andanza,33 avis,"Méditerranéenne, Européenne",€€-€€€
3960. The Black Penny - Sloane Square,88 avis,"Café, Européenne",€€-€€€
3961. Amigos Burgers & Shakes-Fulham,25 avis,,
3962. Le Hanoi,269 avis,"Asiatique, Grillades",€€-€€€
3963. Tito's Peruvian Restaurant,421 avis,Péruvienne,€€-€€€
3964. Mumbai,74 avis,"Indienne, Asiatique",€€-€€€
3965. The Chinoiserie,32 avis,"Internationale, Britannique",€€€€
3966. Brinkley's Kitchen,129 avis,"Européenne, Britannique",€€-€€€
3967. Core Bar,132 avis,"Bar, Britannique",€€-€€€
3968. Argan Restaurant,228 avis,"Libanaise, Marocaine",€€-€€€
3969. The Ranelagh,195 avis,"Bar, Internationale",€€-€€€
3970. Taka Mayfair,65 avis,"Japonaise, Sushi",€€-€€€
3971. Coach & Horses,306 avis,"Bar, Britannique",€€-€€€
3972. Lo Spuntino-Cafe Espana Restaurant,95 avis,"Café, Européenne",€
3973. 500 Degrees Herne Hill,113 avis,"Italienne, Pizza",€
3974. Bar + Block Steakhouse London Paddington,141 avis,Steakhouse,€€-€€€
3975. Mosaic,18 avis,"Internationale, Saine",€€-€€€
3976. Zelman Meats,136 avis,Steakhouse,€€-€€€
3977. La Fabrica  Stroud Green,186 avis,"Méditerranéenne, Européenne",€€-€€€
3978. Blackfriars Wine Bar,79 avis,"Bar, Bar à vins",€€-€€€
3979. Tapping the Admiral,98 avis,"Bar, Britannique",€
3980. The Spaniards Inn,908 avis,"Bar, Internationale",€€-€€€
3981. Da Moreno,66 avis,"Italienne, Pizza",€€-€€€
3982. The Founder's Arms,1 407 avis,"Bar, Britannique",€€-€€€
3983. Goodfare Italian Restaurant,273 avis,"Italienne, Pizza",€€-€€€
3984. Rozay Lounge,72 avis,"Américaine, Méditerranéenne",€€-€€€
3985. Amaretto Ristorante & Pizzeria,71 avis,"Italienne, Pizza",€€-€€€
3986. Malibu Kitchen,137 avis,"Américaine, Saine",€€-€€€
3987. San Marco Ristorante & Pizzeria,977 avis,Italienne,€€-€€€
3988. The Prince Albert,156 avis,"Bar, Britannique",€€-€€€
3989. Portena,116 avis,"Latino, Restauration rapide",€
3990. The Boot Pub,134 avis,"Bar, Britannique",€
3991. The Good Egg Stoke Newington,251 avis,"Café, Moyen-Orient",€€-€€€
3992. Cafe Piazza,210 avis,"Café, Européenne",€€-€€€
3993. Homeslice Shoreditch,232 avis,"Italienne, Pizza",€€-€€€
3994. Finch's Pub,193 avis,"Bar, Britannique",€€-€€€
3995. Cote Brasserie - Marylebone,332 avis,"Française, Européenne",€€-€€€
3996. Paesan Crouch End,152 avis,"Italienne, Méditerranéenne",€€-€€€
3997. Mojos Brasserie,64 avis,Britannique,€€-€€€
3998. Pilpel,87 avis,"Restauration rapide, Méditerranéenne",€
"3999. The Life Goddess, Kingly Court",509 avis,"Méditerranéenne, Européenne",€€-€€€
4000. The Wine Bar,140 avis,"Britannique, Bar à vins",€€-€€€
4001. Tonkotsu Soho,530 avis,"Japonaise, Asiatique",€€-€€€
4002. Angel Curry Centre,81 avis,Indienne,€€-€€€
4003. Fora Restaurant,197 avis,"Méditerranéenne, Européenne",€€-€€€
4004. Holy Carrot,95 avis,"Internationale, Saine",€€-€€€
4005. Tart,76 avis,"Café, Britannique",€€-€€€
4006. Piccola Italia,256 avis,"Italienne, Pizza",€€-€€€
4007. Ark Fish Restaurant,382 avis,"Fruits de mer et poisson, Britannique",€€-€€€
"4008. The Sutton Arms, EC1",72 avis,"Bar, Grillades",€€-€€€
4009. Ida,169 avis,"Italienne, Méditerranéenne",€€-€€€
4010. Aubergine,37 avis,"Italienne, Pizza",€€-€€€
4011. Mirch Masala - Tooting,460 avis,"Indienne, Asiatique",€
4012. The Gardeners,59 avis,"Bar, Britannique",€€-€€€
4013. Cay Tre,456 avis,"Asiatique, Vietnamienne",€€-€€€
4014. Cafe Rouge - Southgate,484 avis,"Française, Européenne",€€-€€€
4015. Brunchies Cafe,47 avis,"Mexicaine, Café",€
4016. Sacro Dough West Hampstead,20 avis,"Italienne, Pizza",€
4017. Pho,181 avis,"Asiatique, Vietnamienne",€€-€€€
4018. Santa Maria,175 avis,"Italienne, Pizza",€€-€€€
4019. Cave of Lanka,27 avis,"Asiatique, Bar à vins",€€-€€€
4020. Ecco'la Cafe and Pizzeria,101 avis,"Italienne, Pizza",€
4021. Enso,60 avis,"Japonaise, Sushi",€€-€€€
4022. Ai Sushi,166 avis,"Japonaise, Sushi",€€-€€€
4023. Terroni's of Clerkenwell,88 avis,"Italienne, Pizza",€€-€€€
4024. Suchard,284 avis,"Asiatique, Thaï",€€-€€€
4025. Bathurst cafe and Wine bar,161 avis,"Café, Britannique",€
4026. La Caverna,185 avis,"Italienne, Pizza",€€-€€€
4027. Delaterra,34 avis,"Café, Européenne",€€-€€€
4028. Swagat,253 avis,"Indienne, Asiatique",€€-€€€
4029. Leo's Kitchen,113 avis,Européenne,€€-€€€
4030. Namaste Holborn,54 avis,"Indienne, Internationale",€€-€€€
4031. The Fat Walrus,106 avis,"Bar, Britannique",€€-€€€
4032. Maison Assouline,125 avis,Café,€€-€€€
4033. The Arch Restaurant,73 avis,"Méditerranéenne, Barbecue/Grillades",€€-€€€
4034. Bangkok Bay Battersea,146 avis,"Asiatique, Thaï",€€-€€€
4035. Beer + Burger,145 avis,"Américaine, Bar",€€-€€€
4036. Tia Rosa,39 avis,"Internationale, Méditerranéenne",€€-€€€
4037. Piccolino Heddon Street,178 avis,Italienne,€€-€€€
4038. Finks Salt and Sweet,86 avis,"Café, Britannique",€€-€€€
4039. Signoria,56 avis,"Italienne, Café",€€-€€€
4040. Mola Cafe,24 avis,"Café, Britannique",€€-€€€
4041. Auberge - Waterloo,359 avis,"Française, Bar",€€-€€€
4042. Lina Stores City Restaurant,68 avis,"Italienne, Bar",€€-€€€
4043. Ninetyeight Bar & Lounge,92 avis,€€-€€€,
4044. ChrisKitch,158 avis,Café,€€-€€€
4045. Ruya,170 avis,"Méditerranéenne, Turque",€€€€
4046. The Partridge,150 avis,"Bar, Britannique",€€-€€€
4047. Alto by San Carlo,822 avis,"Italienne, Méditerranéenne",€€-€€€
4048. Fairuz,248 avis,"Libanaise, Méditerranéenne",€€-€€€
4049. Kikuchi,116 avis,"Japonaise, Sushi",€€€€
4050. Princess of Wales,268 avis,"Bar, Britannique",€€-€€€
4051. Mesa Kitchen & Lounge,118 avis,Méditerranéenne,€€-€€€
4052. Saray Restaurant,69 avis,"Méditerranéenne, Turque",€€-€€€
4053. Mr Steak,19 avis,"Italienne, Steakhouse",€€€€
4054. The India 3 - Best of the City,17 avis,"Indienne, Asiatique",€€-€€€
4055. Moka East Café at the View Tube,40 avis,"Café, Britannique",€
4056. Indian Villa EALING,48 avis,"Indienne, Bar",€€-€€€
4057. Cabana Westfield White City,794 avis,"Brésilienne, Barbecue/Grillades",€€-€€€
4058. Patty&Bun - Old Compton Street,216 avis,"Américaine, Restauration rapide",€€-€€€
4059. OA Comtam,97 avis,"Asiatique, Vietnamienne",€
4060. The County Arms,298 avis,"Bar, Britannique",€€-€€€
4061. Astral Cafe,58 avis,"Café, Britannique",€
"4062. The Old Pack Horse, Chiswick",189 avis,"Bar, Asiatique",€€-€€€
4063. The Fable Bar & Restaurant,561 avis,"Bar, Britannique",€€-€€€
4064. Tootoomoo Whetstone,247 avis,"Japonaise, Asiatique",€€-€€€
4065. The Kitty Hawk,230 avis,"Steakhouse, Européenne",€€-€€€
4066. Carluccio's - Spitalfield,343 avis,Italienne,€€-€€€
4067. Maggie's Cafe & Restaurant,206 avis,"Café, Britannique",€
4068. Tofu,101 avis,"Chinoise, Asiatique",€€-€€€
4069. Bow Street Tavern,136 avis,"Bar, Britannique",€€-€€€
4070. Una,78 avis,"Indienne, Asiatique",€€-€€€
4071. Wagamama,269 avis,"Japonaise, Asiatique",€€-€€€
4072. Sabor Peruano,101 avis,"Péruvienne, Latino",€
4073. Jakobs,128 avis,"Méditerranéenne, Européenne",€€-€€€
4074. The Whitecross Tap,27 avis,"Bar, Pizza",€€-€€€
4075. Rok,112 avis,"Européenne, Suédoise",€€-€€€
4076. Chez Maiss,49 avis,Bar à vins,€€-€€€
4077. Oblix East at The Shard,67 avis,Britannique,€€€€
4078. Lenos & carbon,113 avis,"Latino, Barbecue/Grillades",€€-€€€
4079. The Beulah Spa Harvester,457 avis,"Bar, Britannique",€€-€€€
4080. The Hope,99 avis,"Bar, Britannique",€
4081. The White Haus,51 avis,"Bar, Britannique",€€-€€€
4082. Shrigleys Moroccan Cafe,101 avis,"Marocaine, Café",€
4083. The Old Tea Warehouse,46 avis,"Bar, Britannique",€€-€€€
4084. Studio 6,393 avis,"Bar, Britannique",€€-€€€
4085. Aqua Deli,33 avis,"Marocaine, Café",€
4086. The Cannick Tapps,44 avis,"Bar, Pub",€€-€€€
4087. Coco Momo,207 avis,"Bar, Café",€€-€€€
4088. The Sands End,368 avis,"Bar, Britannique",€€-€€€
4089. Truffle,57 avis,"Américaine, Restauration rapide",€€-€€€
4090. Seymour Store,68 avis,"Saine, Moyen-Orient",€€-€€€
4091. Frankie & Benny's,813 avis,"Italienne, Américaine",€€-€€€
4092. Sharkbait & Swim,25 avis,Fruits de mer et poisson,€€-€€€
4093. Sycamore Vino Cucina,35 avis,"Italienne, Méditerranéenne",€€€€
4094. The Bollo House,244 avis,"Bar, Britannique",€€-€€€
4095. Ye Olde Rose & Crown Greenwich,178 avis,"Bar, Britannique",€€-€€€
4096. Portobello Star,132 avis,Pub,€€-€€€
4097. Napoli On The Road,64 avis,"Italienne, Pizza",€€-€€€
4098. Mala Indian Brasserie,100 avis,"Indienne, Asiatique",€€-€€€
4099. Diyarbakir restaurant,242 avis,"Méditerranéenne, Barbecue/Grillades",€€-€€€
4100. Middeys Brasserie & Lounge Bar,258 avis,Café,€€-€€€
4101. My Old Dutch Pancake House,431 avis,"Hollandaise, Européenne",€€-€€€
4102. Oaka at the Mansion House,163 avis,"Bar, Internationale",€€-€€€
4103. Great British Restaurant,131 avis,Britannique,€€-€€€
4104. Bluebird Cafe White City,135 avis,"Britannique, Moderne",€€-€€€
4105. Dartmouth Castle,122 avis,"Bar, Britannique",€€-€€€
4106. Sandro Sandwich Bar,83 avis,Café,€
4107. Sahara Grill - Leyton,311 avis,"Steakhouse, Grillades",€€-€€€
4108. The Alleyns Head,200 avis,"Bar, Britannique",€€-€€€
4109. Mama Pho,175 avis,"Asiatique, Vietnamienne",€
4110. Prêt-à-Portea,97 avis,Britannique,€€€€
4111. The Duke of Cambridge,343 avis,"Bar, Européenne",€€-€€€
4112. Harry's Bar,51 avis,"Italienne, Européenne",€€€€
4113. Don Pepe,71 avis,"Méditerranéenne, Européenne",€€-€€€
4114. Hare and Tortoise,206 avis,"Japonaise, Sushi",€€-€€€
4115. Fox & Hounds,66 avis,"Bar, Britannique",€€-€€€
4116. Wild Rice,64 avis,"Asiatique, Thaï",€€-€€€
4117. Brother Marcus Spitalfields,121 avis,"Méditerranéenne, Turque",€€-€€€
4118. Panzerotto Blues,50 avis,"Italienne, Cuisine de rue (street food)",€
4119. Kachori,17 avis,Indienne,€€-€€€
4120. Istanbul Restaurant Dalston,121 avis,"Méditerranéenne, Barbecue/Grillades",€€-€€€
4121. The Sichuan,170 avis,"Chinoise, Asiatique",€€-€€€
4122. Granger & Co,384 avis,"Internationale, Saine",€€-€€€
4123. Crown of Bromley,127 avis,"Chinoise, Indienne",€€-€€€
4124. Richoux,132 avis,"Française, Européenne",€€-€€€
4125. Casa do Frango Piccadilly,37 avis,"Européenne, Portugaise",€€-€€€
4126. Oysteria,18 avis,"Bar, Fruits de mer et poisson",Menu
4127. Santi Restaurant Pizzeria,255 avis,"Italienne, Pizza",€€-€€€
4128. Pizza Express,283 avis,"Italienne, Pizza",€€-€€€
4129. Star of the East,61 avis,"Bar, Britannique",€€-€€€
4130. Giotto Italian Restaurant,579 avis,"Italienne, Pizza",€€-€€€
4131. The Golden Anchor,38 avis,"Fruits de mer et poisson, Restauration rapide",€
4132. The Westbury,70 avis,"Bar, Britannique",€€-€€€
4133. Islington Town House,104 avis,"Bar, Britannique",€€-€€€
4134. The Warwick Castle,214 avis,"Bar, Britannique",€€-€€€
4135. Shoreditch fish and chips,87 avis,"Fruits de mer et poisson, Britannique",€
4136. The White Lion,91 avis,"Britannique, Pub",€
4137. St John's Tavern,222 avis,"Bar, Européenne",€€-€€€
4138. Victoria Stakes,180 avis,"Bar, Britannique",€€-€€€
4139. Pacific,32 avis,"Japonaise, Sushi",€€-€€€
4140. Plot,79 avis,Britannique,€€-€€€
4141. Cafe East,125 avis,"Café, Britannique",€
4142. American Bar At London Coliseum,49 avis,"Bar, Pub",€€-€€€
4143. Frankie's Sports Bar & Grill,525 avis,"Bar, Pub",€€-€€€
4144. Veggie Pret,70 avis,"Café, Britannique",€
4145. Draft House Seething Lane,179 avis,"Américaine, Bar",€€-€€€
4146. The Uxbridge Arms,105 avis,Pub,€€-€€€
4147. The Dickens Inn,2 700 avis,"Bar, Britannique",€€-€€€
4148. The Cheese Barge,69 avis,Britannique,€€-€€€
4149. Fazenda UK,69 avis,"Italienne, Café",€€-€€€
4150. The Back Room,45 avis,"Américaine, Bar",€€-€€€
4151. Bonners Fish Bar,34 avis,"Fruits de mer et poisson, Restauration rapide",€
4152. Leonardo's,127 avis,Italienne,€€-€€€
4153. People's Choice Cafe,42 avis,"Café, Britannique",€
4154. Granger & Co,255 avis,Saine,€€-€€€
4155. Malaysia Hall Canteen,156 avis,"Asiatique, Malaisienne",€
4156. Ikeda,116 avis,"Japonaise, Sushi",€€€€
4157. Spicy Grill,128 avis,"Barbecue/Grillades, Asiatique",€€-€€€
4158. Intoku Artisan Sushi & Robata,48 avis,"Japonaise, Sushi",€€-€€€
4159. Brewmaster,419 avis,"Bar, Britannique",€€-€€€
4160. Retsina & Mousaka,138 avis,"Méditerranéenne, Grecque",€€-€€€
4161. Pizza Metro Pizza,375 avis,"Italienne, Pizza",€€-€€€
4162. Six By Nico Canary Wharf,120 avis,"Européenne, Britannique",€€€€
4163. Amici,139 avis,"Italienne, Pizza",€€-€€€
4164. Ekstedt at The Yard,31 avis,"Européenne, Scandinave",€€€€
4165. Cellar107,52 avis,"Italienne, Pizza",€€-€€€
4166. The Duke of Sussex,337 avis,"Bar, Européenne",€€-€€€
4167. Tas Firin Restaurant,210 avis,"Méditerranéenne, Barbecue/Grillades",€€-€€€
"4168. The White Hart, Southwark",98 avis,"Bar, Britannique",€€-€€€
4169. Superfish,99 avis,"Fruits de mer et poisson, Restauration rapide",€
4170. Heritage Dulwich,38 avis,"Indienne, Asiatique",€€-€€€
4171. Fethr,95 avis,"Française, Bar",€€-€€€
4172. New Armouries Cafe,384 avis,"Café, Britannique",€€-€€€
4173. Stork,86 avis,"Africaine, Européenne",€€€€
4174. Tonkotsu Notting Hill,67 avis,"Japonaise, Asiatique",€€-€€€
4175. Everest Curry King,64 avis,"Indienne, Asiatique",€
4176. House Restaurant,146 avis,"Européenne, Britannique",€€-€€€
4177. The Stag and Hounds,187 avis,"Bar à bières, Bar",€€-€€€
4178. Laza,23 avis,"Africaine, Saine",€€-€€€
4179. George & Devonshire,72 avis,"Bar, Britannique",€€-€€€
4180. The Collins Room,47 avis,Britannique,€€€€
4181. Roof Top Kitchen,49 avis,"Café, Britannique",€€-€€€
4182. St Moritz Restaurant,399 avis,"Suisse, Européenne",€€-€€€
4183. Villa Bianca,354 avis,"Italienne, Européenne",€€-€€€
4184. Star Of India,115 avis,Indienne,€€-€€€
4185. The India Grill Restaurant & Takeaway,114 avis,"Indienne, Asiatique",€€-€€€
4186. The Ashgrove,129 avis,"Indienne, Asiatique",€€-€€€
4187. Buddys Cafe,52 avis,"Café, Britannique",€
4188. The Victoria,289 avis,"Bar, Britannique",€€-€€€
4189. Sage Kitchen,29 avis,"Café, Méditerranéenne",€€-€€€
4190. Levante Mediterranen Restaurant,109 avis,"Méditerranéenne, Turque",€€-€€€
4191. Bar Douro City,40 avis,"Méditerranéenne, Européenne",€€-€€€
4192. Prezzo Italian Restaurant London Victoria,547 avis,"Italienne, Pizza",€€-€€€
4193. The Village Inn,199 avis,"Bar, Britannique",€€-€€€
4194. The New Moon,107 avis,"Bar, Britannique",€€-€€€
4195. Noa Restaurant,120 avis,"Méditerranéenne, Turque",€
4196. Noble Rot - Soho,48 avis,"Européenne, Moderne",€€-€€€
4197. HAZ St Paul's,691 avis,"Méditerranéenne, Turque",€€-€€€
4198. Royal Nepalese,70 avis,"Indienne, Asiatique",€€-€€€
4199. Base,87 avis,Pizza,€
4200. The Prince Frederick,32 avis,"Bar, Britannique",€
4201. Ksara (Ealing),50 avis,"Libanaise, Méditerranéenne",€€-€€€
4202. Rose & Crown,157 avis,"Bar, Britannique",€€-€€€
4203. Well Kneaded,46 avis,Pizza,€€-€€€
4204. Madhu's of Mayfair,73 avis,"Indienne, Asiatique",€€€€
4205. Cacciari's Asia,23 avis,"Japonaise, Internationale",€€€€
4206. Mercer Roof Terrace,105 avis,"Européenne, Britannique",€€€€
4207. Trevi,99 avis,"Italienne, Méditerranéenne",€
4208. Pickles,189 avis,"Café, Britannique",€
4209. Aubaine Notting Hill,363 avis,"Française, Européenne",€€-€€€
4210. Thai Tho - Soho,440 avis,"Asiatique, Thaï",€€-€€€
4211. Rosso Restaurant,437 avis,"Italienne, Pizza",€€-€€€
4212. Golden Lion,108 avis,Britannique,€€-€€€
4213. The Full English,27 avis,"Café, Méditerranéenne",€
4214. Mark & Spencer Kensington High Street,143 avis,Britannique,€€-€€€
4215. Smokehouse,517 avis,"Bar, Britannique",€€-€€€
4216. VQ Notting Hill,146 avis,"Café, Britannique",€€-€€€
4217. Afternoon Tea,588 avis,Britannique,€€€€
4218. Band of Burgers - Brick Lane,161 avis,Américaine,€€-€€€
4219. Taqueria,513 avis,"Mexicaine, Latino",€€-€€€
4220. Pizza Express,234 avis,"Italienne, Pizza",€€-€€€
4221. Munich Cricket Club Canary Wharf,107 avis,"Allemande, Bar",€€-€€€
4222. Nordic Bar,227 avis,"Bar, Internationale",€€-€€€
4223. Officina 00,98 avis,"Italienne, Méditerranéenne",€€-€€€
4224. Escoffier Room,22 avis,"Française, Japonaise",€€-€€€
4225. The Lighterman,1 257 avis,"Bar, Européenne",€€-€€€
4226. The Prince Albert,355 avis,"Bar, Internationale",€€-€€€
4227. Vrisaki,296 avis,"Méditerranéenne, Grecque",€€-€€€
4228. The Cow Saloon Bar & Dining Rooms,214 avis,"Bar, Fruits de mer et poisson",€€-€€€
4229. Hovarda,347 avis,Européenne,€€€€
4230. Caffe Tea Tree,49 avis,"Café, Britannique",€
4231. G&Tea Lounge,78 avis,"Bar, Britannique",€€-€€€
4232. Le Querce,206 avis,"Italienne, Méditerranéenne",€€-€€€
4233. Bombay Chow,265 avis,"Chinoise, Indienne",€€-€€€
4234. What The Fish,272 avis,"Fruits de mer et poisson, Britannique",€
4235. Le Pain Quotidien,259 avis,"Française, Café",€€-€€€
4236. The Caketail Club,31 avis,Desserts,€€-€€€
4237. Boiler And Company,32 avis,"Britannique, Moderne",€€-€€€
4238. Taste of Cochin,37 avis,Indienne,€€-€€€
4239. Curtis Caribbean Grill and Specialty Cakes,35 avis,"Caraïbes, Jamaïcaine",€
4240. Les 2 Garçons Bistro,40 avis,Française,€€-€€€
4241. Studio Gusto - Italian Restaurant,140 avis,"Italienne, Pizza",€€-€€€
4242. Taj Restaurant London,51 avis,"Indienne, Asiatique",€€-€€€
4243. Pret A Manger,101 avis,Restauration rapide,€
4244. The Clifton NW8,52 avis,"Bar, Britannique",€€-€€€
4245. The Stable,141 avis,"Pizza, Britannique",€€-€€€
4246. Vagabond Wines Charlotte Street,178 avis,"Internationale, Européenne",€€-€€€
4247. Premier Inn,87 avis,"Bar, Britannique",€€-€€€
4248. Som Tam Thai Restaurant,104 avis,"Asiatique, Thaï",€€-€€€
4250. Ananda by Thames,27 avis,Indienne,€€-€€€
4249. Penang Satay House,78 avis,"Asiatique, Malaisienne",€€-€€€
4251. Shanghai Family Chinese Restaurant,23 avis,"Chinoise, Asiatique",€€-€€€
4252. Asiatique Thai Restaurant - East Sheen,61 avis,Thaï,€€-€€€
4253. Thainese,136 avis,"Chinoise, Asiatique",€€-€€€
4254. Aragon House,153 avis,"Bar, Britannique",€€-€€€
4255. Faanoos - Chiswick,188 avis,"Moyen-Orient, Perse",€€-€€€
4256. The Swan,151 avis,"Bar, Britannique",€€-€€€
4257. Côte Highgate,327 avis,"Française, Européenne",€€-€€€
4258. Med Salleh Kopitiam,26 avis,"Asiatique, Malaisienne",€€-€€€
4259. Angie's Little Food Shop,124 avis,Café,€€-€€€
4260. The Cross Keys,310 avis,"Bar, Britannique",€€-€€€
4261. The Taj Mahal Abbey Wood,54 avis,"Indienne, Asiatique",€€-€€€
4262. Oak & Pastor,104 avis,"Bar, Britannique",€€-€€€
"4263. Champagne Bar, Royal Albert Hall",35 avis,Bar,€€-€€€
4264. Sushi Revolution,25 avis,"Japonaise, Fruits de mer et poisson",€€-€€€
4265. Boxwallah,32 avis,Indienne,€€-€€€
4266. Duke on the Green,287 avis,"Bar, Britannique",€€-€€€
4267. Jashan,164 avis,"Indienne, Internationale",€€-€€€
4268. Cabana,572 avis,"Brésilienne, Barbecue/Grillades",€€-€€€
4269. ULI Notting Hill,252 avis,Chinoise,€€-€€€
4270. Blades Restaurant,154 avis,"Italienne, Méditerranéenne",€€-€€€
4271. The Greyhound,93 avis,"Bar, Britannique",€€-€€€
4272. Beirut Meza,87 avis,"Libanaise, Méditerranéenne",€€-€€€
4273. Myung Ga Korean Restaurant,346 avis,"Barbecue/Grillades, Asiatique",€€-€€€
4274. The Escapologist,282 avis,"Bar, Bar à vins",€€-€€€
4275. Calthorpe Arms,65 avis,"Bar, Britannique",€
4276. Orange Tree,209 avis,"Bar, Britannique",€€-€€€
4277. Zayane,102 avis,"Marocaine, Méditerranéenne",€€-€€€
4278. K10,109 avis,"Japonaise, Sushi",€€-€€€
4279. The Perseverance,88 avis,€€-€€€,Menu
4280. Queen's Head & Artichoke,236 avis,"Bar, Européenne",€€-€€€
4281. M.Manze Peckham,66 avis,Britannique,€
4282. Cinnamon Tree,181 avis,"Indienne, Asiatique",€€-€€€
4283. Primos,29 avis,"Mexicaine, Latino",€€-€€€
4284. L'oscar Restaurant,36 avis,Européenne,€€€€
4285. Ziani,227 avis,"Italienne, Européenne",€€-€€€
4286. Woodlands,308 avis,"Indienne, Grillades",€€-€€€
4287. Aleion,58 avis,Européenne,€€-€€€
4288. The Cornwall Project at The Newman Arms,115 avis,"Britannique, Pub",€€-€€€
4289. The Thai Garden Cafe,79 avis,"Asiatique, Thaï",€
4290. Tong Kanom,77 avis,"Asiatique, Thaï",€
4291. Zizzi - Wigmore Street,431 avis,"Italienne, Pizza",€€-€€€
4292. Maloko,63 avis,"Française, Caraïbes",€
4293. The Britannia,106 avis,"Bar, Britannique",€€-€€€
4294. Kricket Brixton,100 avis,"Indienne, Asiatique",€€-€€€
4295. Sakura Hot Food & Buns,37 avis,"Japonaise, Sushi",€
4296. Rokkon,40 avis,"Japonaise, Sushi",€€-€€€
4297. Alex's Place | Kebab And Steak House,48 avis,"Méditerranéenne, Turque",€
4298. Bar 20,64 avis,"Bar, Européenne",€€-€€€
4299. Wild by Tart,66 avis,"Méditerranéenne, Européenne",€€-€€€
4300. The Carpenter's Arms,156 avis,"Bar, Britannique",€€-€€€
4301. Caffe Nero,181 avis,Café,€
4302. Bar Kick,167 avis,Bar,€€-€€€
4303. Le Vieux Comptoir,206 avis,"Française, Européenne",€€-€€€
4304. Chango,88 avis,Argentine,€€-€€€
4305. Rake's Cafe Bar,112 avis,"Bar, Café",€€-€€€
4306. Il Tocco D'Artista,137 avis,"Italienne, Pizza",€€-€€€
4307. Dockers Inn,27 avis,"Bar à bières, Bar",€€-€€€
4308. Enoteca Rabezzana,94 avis,"Italienne, Européenne",€€-€€€
4309. Singburi,132 avis,"Asiatique, Thaï",€
4310. Wok n Roll,38 avis,"Japonaise, Sushi",€€-€€€
4311. Piazza della Cucina,53 avis,"Italienne, Pizza",€€-€€€
4312. The Hope,39 avis,"Café, Britannique",€
4313. CaféGenic,40 avis,"Café, Méditerranéenne",€€-€€€
4314. Hana Korean Restaurant,162 avis,"Asiatique, Coréenne",€€-€€€
4315. Mamalan Clapham Common,151 avis,"Chinoise, Asiatique",€
4316. Najma Lebanon,22 avis,"Libanaise, Méditerranéenne",€€€€
4317. Coopers Arms,187 avis,"Bar, Britannique",€€-€€€
4318. Donasao Kitchen and Bar,20 avis,Café,Menu
4319. The New Ashbourne,62 avis,"Bar, Britannique",€
4320. Manny Dartin Cafe,23 avis,"Bar, Café",€€-€€€
4321. Lume Restaurant and Wine Shop,47 avis,"Italienne, Méditerranéenne",€€-€€€
4322. Lina Stores King's Cross Restaurant & Deli,161 avis,"Italienne, Sicilienne",€€-€€€
4323. Franco Manca Broadway Market,156 avis,Pizza,€
4324. Redemption Bar,161 avis,"Européenne, Saine",€€-€€€
4325. The Baring Arms,32 avis,"Pub, Brasserie gastronomique",€€-€€€
4326. Beefeater,308 avis,"Steakhouse, Bar",€€-€€€
4327. Ukrainian Restaurant 'Albina' London,47 avis,"Europe de l'Est, Ukrainienne",€€-€€€
4328. Nonna Lina Pizzeria,40 avis,"Italienne, Pizza",€€-€€€
4329. Nippon Izakaya,89 avis,"Japonaise, Sushi",€€-€€€
4330. Makiyaki,97 avis,"Japonaise, Sushi",€€-€€€
4331. George's Bar and Grill,121 avis,"Méditerranéenne, Grecque",€€-€€€
4332. P.F. Chang's Asian Table - Leicester Square,777 avis,Chinoise,€€-€€€
4333. Sollip,24 avis,"Asiatique, Coréenne",€€€€
4334. Estrela Bar,153 avis,"Méditerranéenne, Européenne",€€-€€€
4335. La Collina,175 avis,"Italienne, Méditerranéenne",€€-€€€
4336. Maramia,142 avis,"Méditerranéenne, Moyen-Orient",€€-€€€
4337. Vineyard Greek Taverna,157 avis,"Méditerranéenne, Grecque",€€-€€€
4338. The Wine Bar - Fortnum & Mason,101 avis,"Bar, Européenne",€€-€€€
4339. Guru Tandoori Restaurant,101 avis,"Indienne, Asiatique",€€-€€€
