Titre,Lien_du_titre,image,note,venueindex,catégorie,prix,adresse,étiquette,avatar,tiptext,auteur,utilisateur_lien,utilisateur
Lot Sixty One Coffee Roasters,https://fr.foursquare.com/v/lot-sixty-one-coffee-roasters/516086475262cf53f8f37b5e,https://fastly.4sqi.net/img/general/300x300/6717307_bo6o6qwbNAOBXSdXgppUe9TuzueFMZKxI4_T3-NJR34.jpg,9.2,87,Coffee Shop,€€€€,"Kinkerstraat 112 (Bilderdijkkade), Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/1VV2TLZBPNKOYBU0.jpg,"Benjamin S. • Février 9, 2016
Superb V6 pour over...","Benjamin S. • Février 9, 2016",https://fr.foursquare.com/inthecompanyof,Benjamin S.
EYE,https://fr.foursquare.com/v/eye/4de0c8681f6ece647382df30,https://fastly.4sqi.net/img/general/300x300/33588188_TDOzM84PDQtz0CamSnL7kmiA8IMPM3FrPSXkKjb6LAc.jpg,9.2,88,Musée,€€€€,"IJpromenade 1, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/73637911-SWSHTKGG3BM2QDD4.jpg,"Mathilde S. • Décembre 23, 2013
La Tendresse - Frans simpel juweeltje","Mathilde S. • Décembre 23, 2013",https://fr.foursquare.com/mathilds6682855,Mathilde S.
Tales & Spirits,https://fr.foursquare.com/v/tales--spirits/50903263e4b0bbdbafdcce1f,https://fastly.4sqi.net/img/general/300x300/59563723_0610uG0JgjLsl9wLvMPN_QOsjRFnSztWDOz_Kcq2TP4.jpg,9.2,89,Cocktail,€€€€,"Lijnbaanssteeg 5-7 (""Btwn De Singel & De Spuistraat), Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/104560714-FZ1PUQXND5WYYNMF.jpg,"mary n. • Décembre 14, 2014
Le meilleur bar à cocktails d'amsterdam. Service très très sympa. Venir tôt ou en petit comité car l'endroit est très fréquenté.","mary n. • Décembre 14, 2014",https://fr.foursquare.com/maryn2378994,mary n.
Pendergast,https://fr.foursquare.com/v/pendergast/569005c2498e01f792f4a22b,https://fastly.4sqi.net/img/general/300x300/26464418_2zWcgltsF1Hy4QW_vIqSg3OH6s0W_pvoCGJO6-IDqe8.jpg,9.2,90,Barbecue,€€€€,"Groen v Prinstererstraat 14, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/152429706-AL2OQGOE1QBDQKN4.jpg,"Sarah J. • Février 11, 2019
Super cute restaurant with great, friendly staff. Felt right at home and the food was delicious (super good beef menu)","Sarah J. • Février 11, 2019",https://fr.foursquare.com/sarahj7942473,Sarah J.
Joost,https://fr.foursquare.com/v/joost/5399fe9a498ea108fbfbb885,https://fastly.4sqi.net/img/general/300x300/51718128_3ik10DIk-XrIWt9f-NTh9JIBztG_PKdLvg4gWSGirwo.jpg,9.2,91,Bar,,"Molukkenstraat 33 (Niasstraat), Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/37560522-SNPTHZ1ZBWRASCPX.jpg,"Melforss • Mars 10, 2016
Excellent corner bar that gets packed even on weekdays. Good gin collection and gin & tonics and an impressive craft beer list!","Melforss • Mars 10, 2016",https://fr.foursquare.com/melforss4304822,Melforss
Bugaboo Store Amsterdam,https://fr.foursquare.com/v/bugaboo-store-amsterdam/513dc3cbe4b0c28526f9421a,https://fastly.4sqi.net/img/general/300x300/11825975_L7QQUTm4m0eXXSt1D263sl6f1Q1Mo6EQopnhjMCM1XU.jpg,9.2,92,Design,,"Keizersgracht 500, Amsterdam",Enregistrer ,,,,,
De Bierkoning,https://fr.foursquare.com/v/de-bierkoning/4a7ead92f964a5200df21fe3,https://fastly.4sqi.net/img/general/300x300/26246831_Zd0vmhMhlxsdWOtlRWsd0GyZCYlsqVroaisjpYLCqzU.jpg,9.2,93,Magasin de vente de bière,,"Paleisstraat 125, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/29941-CWBIKWLTHY2GAARL,"Adam R. • Janvier 28, 2016
Simply put, the best place for craft beer in all Amsterdam. The feature over 1000 different bottles of both domestic and imported brews.","Adam R. • Janvier 28, 2016",https://fr.foursquare.com/buckofive,Adam R.
Houtzaagmolen Het Jonge Schaap,https://fr.foursquare.com/v/houtzaagmolen-het-jonge-schaap/4cefaa477db3224be1e12d2e,https://fastly.4sqi.net/img/general/300x300/84425212_FAYAerkySClM31Ovrc8R-e5xrP0H-wu5fVdvxRjccrc.jpg,9.2,94,Moulin à vent,,"Kalverringdijk 31a, Zaandam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/JUM11CLSNBP0NGYA.jpg,"Charles C. • Août 27, 2011
Interesting and impressive working wooden mill. Very informative and impressive museum. Definitely worth seeing!","Charles C. • Août 27, 2011",https://fr.foursquare.com/charlesc9226366,Charles C.
Fjällräven,https://fr.foursquare.com/v/fj%C3%A4llr%C3%A4ven/5247fc6e498e07742a72e8e3,https://fastly.4sqi.net/img/general/300x300/402008645_hUf_5sMJZMnbc-c0qS5oShkXaSXJ5S-LWLeOrPuZ6-0.jpg,9.2,95,Habillement,,"Rozengracht 219-225, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/9640974-FCLCVM0XD1VX2QB2.jpg,"Lisa Z. • Juillet 7, 2016
Flagship store in Amsterdam! Big selection, a must visit if you are here and want a large selection of gear.","Lisa Z. • Juillet 7, 2016",https://fr.foursquare.com/spitfirered,Lisa Z.
& Other Stories,https://fr.foursquare.com/v/-other-stories/544b9e7f498e5b1f7abcf278,https://fastly.4sqi.net/img/general/300x300/4209771_eqGpRVGCVMAf14lSKwQKq7vWJl24EwD1XLbwBaISKKs.jpg,9.2,96,Boutique de vêtements pour femmes,,"Heiligeweg 26, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/83502022-WJOOODRVAIXZAZWP.jpg,"Risiana L. • Décembre 21, 2015
One of my favourite clothing stores! Nice minimal pieces and good quality!","Risiana L. • Décembre 21, 2015",https://fr.foursquare.com/risianal9229019,Risiana L.
Foodware,https://fr.foursquare.com/v/foodware/4b2b70bbf964a52067b624e3,https://fastly.4sqi.net/img/general/300x300/3467496_Q1ndtaOyM43NV2AyyAXxpm5z20wabMdorgPJMFzE1sA.jpg,9.2,97,Épicerie fine,,"Looiersgracht 12 (Prinsengracht), Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/5379268-OHDUKORPLLV3QAT2.jpg,"Mikey O. • Février 7, 2017
Hearty, reasonably-priced, comfort-food with Vegetarian, Vegan and Gluten-free selections. Attendants speak excellent English, warm and knowledgeable about everything they sell. Great for take-outs!","Mikey O. • Février 7, 2017",https://fr.foursquare.com/mikeyo1574679,Mikey O.
The Seafood Bar,https://fr.foursquare.com/v/the-seafood-bar/5511af71498e0f789cd84af2,https://fastly.4sqi.net/img/general/300x300/57405477_U6mSFBxRfj7__2Pu8y8vkk_QW28lk-a9cUynvSGY2wY.jpg,9.2,98,Fruits de mer,,"Spui 15, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/493937055_6YoK7xQb_06jSO8jLiyJkfnDiYPX7N5S8DlLFhiB76pvvT8V8ysM70FePMgevKi-JvfhVJkNf.jpg,"Dorothee C. • Mai 7, 2018
Mixte de la mer","Dorothee C. • Mai 7, 2018",https://fr.foursquare.com/dorothec1997656,Dorothee C.
Nefis Houtoven,https://fr.foursquare.com/v/nefis-houtoven/57eeb952498ed4d9085efa38,https://fastly.4sqi.net/img/general/300x300/396733755_xHqGgjJ3WA0EaJnZ7icoqMclbXid0l8YL-2N_fx_qiE.jpg,9.2,99,Turc,,Amsterdam,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/HGO2T5OMHME3VK0X.jpg,"Banu B. • Février 15, 2018
Best Pide, best soup, best adana durum and best kunefe in Amsterdam. It is clean and reasonable prices.","Banu B. • Février 15, 2018",https://fr.foursquare.com/banbas,Banu B.
CityHub,https://fr.foursquare.com/v/cityhub/5622c831498ed9b370b2f0ea,https://fastly.4sqi.net/img/general/300x300/472412901_zhPR3en3BJG3wzo0vrjoFEguCy16e2nQJoEhqoUMz_o.jpg,9.2,100,Auberge,,"Bellamystraat 3, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/169061712-PSGGCBE3RCGL4FTM.jpg,"Aline T. • Avril 3, 2016
One of the best hostels seen in a long time! Perfect for a one night city trip to Amsterdam.","Aline T. • Avril 3, 2016",https://fr.foursquare.com/alinet3505687,Aline T.
Café Brecht,https://fr.foursquare.com/v/caf%C3%A9-brecht/4c0f7b6e75f99c7420a7ecc4,https://fastly.4sqi.net/img/general/300x300/139697016_4aRTS4sziXyygKIUHzZwPhF2Vz06Pr84TEtwMAl5WrI.jpg,9.2,101,Bar,,"Weteringschans 157, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/UI0GQDAAGDBEYWEV.jpg,"Jona D. • Octobre 21, 2011
Drink astra! Cult bier","Jona D. • Octobre 21, 2011",https://fr.foursquare.com/jonad1586357,Jona D.
Omelegg - De Pijp,https://fr.foursquare.com/v/omelegg--de-pijp/512bf050e0e22f13624b5ecf,https://fastly.4sqi.net/img/general/300x300/68006872_iQbHj_Kq2HDfoxHy4wije8KZSDeeAbED3hX71dejiV8.jpg,9.2,102,Petit déjeuner,,"Ferdinand Bolstraat 143 (Ceintuurbaan), Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/57165728_LK4qm70c_A8CL0b_q77SzUhb5atY5jYE9044f6lWEe-8vW9J5MVsCqX_6VvidINf0_mvcF7r7.jpg,"Filiz Çakır💙61❤️ K. • Novembre 18, 2016
L omelette excellent rien a dire, ambiance et decor super, recommande à tous","Filiz Çakır💙61❤️ K. • Novembre 18, 2016",https://fr.foursquare.com/filizckr,Filiz Çakır💙61❤️ K.
BovenNEMO,https://fr.foursquare.com/v/bovennemo/4c49d777a3ace21e40e5283c,https://fastly.4sqi.net/img/general/300x300/146270_iJTy-BO2qDR4oxjC_L5vmYVKRB06oS6lum8HkyeUm0Y.jpg,9.2,103,Belvédère / Panorama,,"Oosterdok 2, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/THPE2XEGQHPAVLKL.jpg,"Anna C. • Octobre 27, 2015
Amazing view from the roof, come here for sunset","Anna C. • Octobre 27, 2015",https://fr.foursquare.com/chuchmek,Anna C.
White Label Coffee,https://fr.foursquare.com/v/white-label-coffee/530e107b498e7cf339055332,https://fastly.4sqi.net/img/general/300x300/1733973_vb_FZQhaQNWRjDGRk0PyYCGPCok3NzwxLAbXOVoH7A4.jpg,9.2,104,Coffee Shop,,"Jan Evertsenstraat 136, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/357020735-SRUQRZRNW4RIA4BH.jpg,"Pigu • Janvier 31, 2020
Cool interior, relaxed vibe, friendly staff, great coffee! Also loved the hot chocolates and apple cake. Oat and soy as non dairy options. May not get a seat at peak times but can takeaway instead.","Pigu • Janvier 31, 2020",https://fr.foursquare.com/pigu3684217,Pigu
Brut de Mer,https://fr.foursquare.com/v/brut-de-mer/5544e437498e89680c87d3a5,https://fastly.4sqi.net/img/general/300x300/89425527_MY4W6qjSpQzBuVAbHeYK3rwv1gTXTC8YodlRXSbD7iI.jpg,9.2,105,Fruits de mer,,"Gerard Douplein 8, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/4UFGSVS1WNADCMDJ.jpg,"Eero P. • Février 26, 2017
Fruits de mer platter was super tasty + service was friendly. I really loved the atmosphere of this local gem.","Eero P. • Février 26, 2017",https://fr.foursquare.com/ezrock,Eero P.
Levant,https://fr.foursquare.com/v/levant/4a27080cf964a5209b8f1fe3,https://fastly.4sqi.net/img/general/300x300/8182143_Bh4JqsE6SqoDboJzSC1IM_KVkw3rT229nM2w0b3d0mA.jpg,9.2,106,Turc,,"Weteringschans 93HS, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/KHGSRL34ZVZCUS3F.jpg,"Seda K. • Mai 29, 2016
Authentic, it feels like you are in Istanbul. Great service, good food, nice staff, cozy garden with canal view.","Seda K. • Mai 29, 2016",https://fr.foursquare.com/sedak4897066,Seda K.
De Ceuvel,https://fr.foursquare.com/v/de-ceuvel/52ebb2ed498e9ea23f6c7096,https://fastly.4sqi.net/img/general/300x300/1360602_lBikvu8HNrMKdJoH5BK_OEodVgKDypYjP_QF86t2fwE.jpg,9.1,107,Café,,"Korte Papaverweg 4, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/IABHU34D5DFNGRK3.jpg,"Vincent F. • Avril 17, 2016
Très bon Café Latte :)","Vincent F. • Avril 17, 2016",https://fr.foursquare.com/vincefg,Vincent F.
Kriterion,https://fr.foursquare.com/v/kriterion/4a4791a0f964a520d5a91fe3,https://fastly.4sqi.net/img/general/300x300/5079118_FKJlWiBf46KOGnzBSCEB3piU2COz1-W1cVu1IbyIZ-k.jpg,9.1,108,Films indépendants,,"Roetersstraat 170, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/542646965_sALBA42a_4y9020hnGI6zylx83u8n8xO9x_17hK6ENpcLwH-v8wU5O7HNrJ4DDyJ1dqsyZJB3.jpg,"Sarah G. • Juillet 26, 2019
Chill atmosphere, friendly staff, good choice of movie and both the coffee and the movie theater are super cozy !","Sarah G. • Juillet 26, 2019",https://fr.foursquare.com/sarahg3237700,Sarah G.
Het Twiske,https://fr.foursquare.com/v/het-twiske/4bc9c06268f976b054c15d83,https://fastly.4sqi.net/img/general/300x300/832361_os6cwn_utOmFf02ru7Duz1Fsxd41nGrxGk_3vYtYnWc.jpg,9.1,109,Parc,,"Twiskeweg 4, Den Ilp",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/16378736-AZRPV0U3KIBRQI3G.jpg,"Melissa W. • Juillet 18, 2016
Nice bike ride - easy to get to from NDSM warf. Lots of green space, windmills, cute houses and farm animals along the way.","Melissa W. • Juillet 18, 2016",https://fr.foursquare.com/melypsy,Melissa W.
International Theater Amsterdam,https://fr.foursquare.com/v/international-theater-amsterdam/4a27db94f964a5209e941fe3,https://fastly.4sqi.net/img/general/300x300/144230367_WSuFcM8OB60qAdRJhI2UgrhMYyg7pVRyaj5pwPV_s5o.jpg,9.1,110,Théâtre,,"Leidseplein 26, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/6031744_Je-wwMfl_CxuIbK4hk0vHC4qVSZD0pvaMKUwxEdB1XifIA6CP9BINZ5LoSXYBclgyMKHSZTqt.jpg,"Frank S. • Novembre 24, 2017
Good bar and restaurant, and they take the start time of the theatre play into account.","Frank S. • Novembre 24, 2017",https://fr.foursquare.com/franks1851206,Frank S.
Local Hero,https://fr.foursquare.com/v/local-hero/58a4850c739d851310b8b322,https://fastly.4sqi.net/img/general/300x300/1650498_vjDcv1j_zV0wu7d0oT9pN-OYijiPpRz08FZzp5xEXws.jpg,9.1,111,Café,,"Jan van Galenstraat 92H, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/blank_boy.png,"Sina • Août 28, 2019
Perfect food. We loved the Salsa Eggs. Brilliant staff and service. A local gem. Highly recommended.","Sina • Août 28, 2019",https://fr.foursquare.com/sina8172176,Sina
IJscuypje,https://fr.foursquare.com/v/ijscuypje/4f783c79e4b0f52db9d088a0,https://fastly.4sqi.net/img/general/300x300/10233359_0vALmWtE7CbJWc4RckQem8uo02BoBAB-5f-ajrM7OCA.jpg,9.1,112,Glace,,"Middenweg 79, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/330526-SDMNODLMEXNOC0YR.jpg,"Yin • Juin 7, 2013
Th pistachio is really good! Try the cones: they're very crunchy.","Yin • Juin 7, 2013",https://fr.foursquare.com/yin2548634,Yin
Le Salonard,https://fr.foursquare.com/v/le-salonard/4dda64a1ae60680f154c9ac9,https://fastly.4sqi.net/img/general/300x300/1379934504_Z9LK5iF4xBZueDs2BaqhSND1R1ifRNkQYA_RS4vfDsk.jpg,9.1,113,Caviste,,"Eerste van der Helststraat 21 (Gerard Douplein), Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/-NTUS2VOJ0KAEEXI3.jpg,"Gijs • Octobre 11, 2014
Excellent deli for foodies. Not cheap, but definitely quality products. Great selection of cheeses, bread and dry sausages. Try the wild bore and truffle!","Gijs • Octobre 11, 2014",https://fr.foursquare.com/gijs7796130,Gijs
Kauffmann - Falafel & Beer,https://fr.foursquare.com/v/kauffmann--falafel--beer/56e2edfc498efc6a639b5f9c,https://fastly.4sqi.net/img/general/300x300/546484547_xKB0obxZwTpORWuaUnts_lIJg07_ICF5ANvGpgaiw4Y.jpg,9.1,114,Falafel,,"Reinier Claeszenstraat 4B H, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/882739-JWLHOMPTKEQTXT4S.jpg,"Mitch K. • Mai 20, 2016
The falafel with feta is great, and a broad selection of local beers 👌🏻","Mitch K. • Mai 20, 2016",https://fr.foursquare.com/imitchk,Mitch K.
IJssalon Garrone,https://fr.foursquare.com/v/ijssalon-garrone/4b9552f2f964a5206e9c34e3,https://fastly.4sqi.net/img/general/300x300/1125264_ZlwXoQUrUAcRTWffVaWqNLu9dTy8XujKp-IDrm-ASNA.jpg,9.1,115,Glace,,"Grote Houtstraat 179, Haarlem",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/53466450_icyC0U93_5PtWaumb3fFykcXxK96BEx6k2Nizb2w7qu1iroREMmPK8cKKaN4PXnYDRUUZ2hev.jpg,"Smaro K. • Juin 20, 2017
Great portions for what you pay. Long queues. Liked the toffee and straciatella flavours!! We got whipped cream and biscuits as gift! 😋","Smaro K. • Juin 20, 2017",https://fr.foursquare.com/smarok7637733,Smaro K.
Aloha Beach,https://fr.foursquare.com/v/aloha-beach/4b07f2d1f964a520730123e3,https://fastly.4sqi.net/img/general/300x300/8184349_ezKdPc8VwwgBpNo12ahz3V7-Z7dj6u5-C8E2oRIVZVk.jpg,9.1,116,Plage,,"Reyndersweg 2 (Noordpier), Wijk aan Zee",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/508189028_bho8hSev_lofw63kIF3lP3iEKVPyLUPB1c1WynJxjJHWEw9ZIw99DT8bdBflfdgyyQNMjQn-9.jpg,"Mark P. • Juin 22, 2019
They have very tasty carrot cake, the sweet patato fries are the best, and they make excellent burgers and pizza's. With a couple of craftbeers, the perfect place to be.","Mark P. • Juin 22, 2019",https://fr.foursquare.com/markp6762040,Mark P.
Gollem Craft Beer,https://fr.foursquare.com/v/gollem-craft-beer/54837937498e688230f7ff70,https://fastly.4sqi.net/img/general/300x300/42110642_w51QjdifTH5NSqd88b_bxjwphtoAYK2-j2vc1ADxCL8.jpg,9.1,117,Bar à bières,,"Amstelstraat 34, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/92281552-VJ0O2SBLINABUUVX.jpg,"Vanessa Z. • Septembre 17, 2017
Lovely little spot, great international beer selection, a few gins and cosy interior.","Vanessa Z. • Septembre 17, 2017",https://fr.foursquare.com/vanessazmt,Vanessa Z.
Plato Loco,https://fr.foursquare.com/v/plato-loco/559957ce498eb48bf7428bb6,https://fastly.4sqi.net/img/general/300x300/4149866_oFNDPY1iZ6_4WooHZhXllOhdxLTVXkqpeYvZrxFFvms.jpg,9.1,118,Caribéenne,,"Rombout Hogerbeetsstraat 29, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/93107582-XPQZ4N3BJSYHHORG.jpg,"Anthea B. • Juillet 29, 2015
Perfect spot for the evening sun. Try the plantain chips for a snack. Service is super nice and friendly.","Anthea B. • Juillet 29, 2015",https://fr.foursquare.com/antheab5275527,Anthea B.
Amsterdamse Waterleidingduinen,https://fr.foursquare.com/v/amsterdamse-waterleidingduinen/4bd7e9125cf276b0b0369c00,https://fastly.4sqi.net/img/general/300x300/10255887_wIHgvDtya729MeXG1ORXIP72blNXEKjHCckOIKfPElg.jpg,9.1,119,Chemin,,"1e Leijweg 6, Vogelenzang",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/5621593_f8uO8Vif_5oX5w0mL9x9XfxCvj5CVZy-WPIOhkhWr7uxZIgri86CnoxJbOKVmzKxUWMrmr8RB.jpg,"FWB • Février 25, 2021
Check the website for multiple walking trails!","FWB • Février 25, 2021",https://fr.foursquare.com/fwb5120260,FWB
Native,https://fr.foursquare.com/v/native/56b74c49498e420245bdadb0,https://fastly.4sqi.net/img/general/300x300/20330412_IVTYpelCh_A8s4a7EkLFwnSWRShhmlRLR9onYwz8jMI.jpg,9.1,120,Coffee Shop,,Breestraat 23,Enregistrer ,https://fastly.4sqi.net/img/user/64x64/7866846_kbFnqWi7_LCN_2NWu315x1raMdl92GV3JZkLK63LDOlxkL6qYaPAhgVRikysPghvZs58oD3lH.jpg,"Rahaf • Août 2, 2018
A very friendly staff and excellent food! Argentinean Empanada with spinach is very delicious💜","Rahaf • Août 2, 2018",https://fr.foursquare.com/irahaf,Rahaf
art'otel,https://fr.foursquare.com/v/artotel/51d532e9e4b098c3c66f49d9,https://fastly.4sqi.net/img/general/300x300/90555879_8r7sZJqWvXOUcavv7momkdVPYgUnY5jYSmuSChQZKYQ.jpg,9.1,121,Hôtel,,"Prins Hendrikkade 33 (Martelaarsgracht 5), Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/42146217_I7b808cQ_Zv9t3KYd-JY0npBr6z6DHtXihGoehwKGgyPpq-l4XblwnosylXwWFOkLxzAqCl5I.jpg,"Наталья П. • Décembre 1, 2015
Beautiful hotel and restaurant is great here. I tried only from lunch menu and all was very delicious. Also good assortment of wines.","Наталья П. • Décembre 1, 2015",https://fr.foursquare.com/user42146217,Наталья П.
Strand Bloemendaal,https://fr.foursquare.com/v/strand-bloemendaal/4bc9aea0511f95211009aec7,https://fastly.4sqi.net/img/general/300x300/78297361_c2pWPpAelcrSqEcxC7uQSgCM6AT0sqwqUElHECwMv-k.jpg,9.1,122,Plage,,"Zeeweg, Bloemendaal",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/78891073-OMLOKDB2GVKXJQMD.jpg,"Alina N. • Mai 31, 2016
During hot days it's less crowded than Zandvoort. North Sea is better for kiting than swimming, but sunsets are always amazing!","Alina N. • Mai 31, 2016",https://fr.foursquare.com/alinan2114649,Alina N.
Caffènation,https://fr.foursquare.com/v/caff%C3%A8nation/54969b7c498e427c8516c518,https://fastly.4sqi.net/img/general/300x300/2421_yRIqwQ2T0djnNvoBzvuEK_jIaEXy2zsFTRxr_iy5094.jpg,9.1,123,Coffee Shop,€€€€,"Theophile de Bockstraat 37, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/DGTAAUVVVGITDWVX.jpg,"Adrian • Septembre 30, 2016
Good coffe, good cakes, good internet, good people.","Adrian • Septembre 30, 2016",https://fr.foursquare.com/adrianortuzar,Adrian
Privium ClubLounge,https://fr.foursquare.com/v/privium-clublounge/4b0ec637f964a520d85a23e3,https://fastly.4sqi.net/img/general/300x300/94433175_Xz06TJmKtC76YnCLWUNeV9zcO2nk5Di77R3AsHhYZD8.jpg,9.1,124,Bar lounge,,"Departures 1/2 (AMS Airport), Schiphol",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/29469-YBNXIJSOUVULEA1W.jpg,"Stan v. • Juillet 27, 2017
Good selection of wines, spacious, professional service and atmosphere. Food is good too though missing labeling for gluten, meats, vegan, etc","Stan v. • Juillet 27, 2017",https://fr.foursquare.com/stannie,Stan v.
Thuis aan de Amstel,https://fr.foursquare.com/v/thuis-aan-de-amstel/5391dd25498e932c3eff6d35,https://fastly.4sqi.net/img/general/300x300/8611569_3130S2cizRrIn9SNMfFKj_d_OkgrLld0om8pAvBJzwQ.jpg,9.1,125,Café,€€€€,"Korte Ouderkerkerdijk 45, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/blank_boy.png,"jacem b. • Février 16, 2020
je recommande vivement","jacem b. • Février 16, 2020",https://fr.foursquare.com/jacemb5279007,jacem b.
Thuishaven,https://fr.foursquare.com/v/thuishaven/51ea7ca6498ea0aa94f6f16f,https://fastly.4sqi.net/img/general/300x300/49738405_yJZQ-W3-wRULpK-jY7e_vHZvsezntkYV1sLAlmBV9DQ.jpg,9.1,126,Salle de concert,,"Contactweg 60, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/165569819-VMG11MVWJ20CZ2EW.jpg,"Hugo V. • Avril 17, 2017
Testé pour le closing du wintercircus, quelle fête!","Hugo V. • Avril 17, 2017",https://fr.foursquare.com/hugov9999904,Hugo V.
The Seafood Bar,https://fr.foursquare.com/v/the-seafood-bar/4fe4480ce4b08c839cc14ea2,https://fastly.4sqi.net/img/general/300x300/45354136_9Sz-r9PH4iei66touHoTEYmweLWUp6jLne9jCCdmg6A.jpg,9.1,127,Fruits de mer,€€€€,"Van Baerlestraat 5, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/136163151_uFVaF2cd_c8PVdSYxjxi8oQVcp0emWMC7J-9f74FXhQq-8cKrPWbaZPYMiqruz5mzZBPk3VmL.jpg,"Linh-Lan D. • Juin 14, 2016
Excellents plateaux de fruits de mer, bon rapport qualité prix. Pas guindé. On recommande le ""combined"" (79€)","Linh-Lan D. • Juin 14, 2016",https://fr.foursquare.com/ceruleeann,Linh-Lan D.
Tromp Kaashuis,https://fr.foursquare.com/v/tromp-kaashuis/4e4dd8ca52b1e893ad458456,https://fastly.4sqi.net/img/general/300x300/10002319_UPLxpFrq78TKU5lLSHCwcsGqPQrOrppyXuqHLmYGBjc.jpg,9.1,128,Fromagerie,,"Elandsgracht 27 (Hazenstraat), Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/X0SFKJF1HCJMOCHL.jpg,"lalalalinder • Avril 6, 2013
Super friendly and knowledgeable staff and delicious cheeses. Heaven for tourists, paradise for locals. You'll never want to eat supermarket cheese again.","lalalalinder • Avril 6, 2013",https://fr.foursquare.com/lalalali7030834,lalalalinder
Dignita Restaurant,https://fr.foursquare.com/v/dignita-restaurant/55ce5e9d498e0630e2c94dc0,https://fastly.4sqi.net/img/general/300x300/39553206_xlcGlOvC7fd5Xf3uNzJMOLxvSpJbwyz5qw0f4kdDGII.jpg,9.1,129,Café,€€€€,"Koninginneweg 218H, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/136038288-MTPL4PZL2OPCFAMC.jpg,"Cindy F. • Novembre 16, 2017
Tout !!!!!","Cindy F. • Novembre 16, 2017",https://fr.foursquare.com/cindyf9974957,Cindy F.
Waterkant,https://fr.foursquare.com/v/waterkant/53e22ee3498e8aba799620f7,https://fastly.4sqi.net/img/general/300x300/6909519_1u6qienxRgnlThhsFue8TbXTyXL4aP-jgF2Z1JV691A.jpg,9.1,130,Caribéenne,€€€€,"Marnixstraat 246, Amsterdam",Enregistrer ,https://fastly.4sqi.net/img/user/64x64/104560714-FZ1PUQXND5WYYNMF.jpg,"mary n. • Décembre 18, 2014
... très décontractée. Cosy, vue sur le canal avec un petit esprit...","mary n. • Décembre 18, 2014",https://fr.foursquare.com/maryn2378994,mary n.
